,playerID,yearID,votedBy,ballots,needed,votes,inducted,category,needed_note
2216,newsobo01,1968,BBWAA,237.0,179.0,23.0,N,Player,
2217,vernomi01,1968,BBWAA,237.0,179.0,23.0,N,Player,
2218,crosefr01,1968,BBWAA,237.0,179.0,16.0,N,Player,
2219,kluszte01,1968,BBWAA,237.0,179.0,15.0,N,Player,
2220,thomsbo01,1968,BBWAA,237.0,179.0,14.0,N,Player,
2221,kellech01,1968,BBWAA,237.0,179.0,12.0,N,Player,
2222,maglisa01,1968,BBWAA,237.0,179.0,12.0,N,Player,
2223,erskica01,1968,BBWAA,237.0,179.0,10.0,N,Player,
2224,newcodo01,1968,BBWAA,237.0,179.0,10.0,N,Player,
2225,coopewa01,1968,BBWAA,237.0,179.0,9.0,N,Player,
2226,dimagdo01,1968,BBWAA,237.0,179.0,9.0,N,Player,
2227,sainjo01,1968,BBWAA,237.0,179.0,8.0,N,Player,
2228,ashburi01,1968,BBWAA,237.0,179.0,7.0,N,Player,
2229,rowesc01,1968,BBWAA,237.0,179.0,7.0,N,Player,
2230,walkedi02,1968,BBWAA,237.0,179.0,7.0,N,Player,
2231,blackew01,1968,BBWAA,237.0,179.0,6.0,N,Player,
2232,leonadu02,1968,BBWAA,237.0,179.0,6.0,N,Player,
2233,mcdougi01,1968,BBWAA,237.0,179.0,5.0,N,Player,
2234,moseswa01,1968,BBWAA,237.0,179.0,5.0,N,Player,
2235,brechha01,1968,BBWAA,237.0,179.0,4.0,N,Player,
2236,jenseja01,1968,BBWAA,237.0,179.0,4.0,N,Player,
2237,mccorfr01,1968,BBWAA,237.0,179.0,4.0,N,Player,
2238,galanau01,1968,BBWAA,237.0,179.0,3.0,N,Player,
2239,lopated01,1968,BBWAA,237.0,179.0,3.0,N,Player,
2240,roepr01,1968,BBWAA,237.0,179.0,3.0,N,Player,
2241,raschvi01,1968,BBWAA,237.0,179.0,2.0,N,Player,
2242,cuyleki01,1968,Veterans,,,,Y,Player,
2243,gosligo01,1968,Veterans,,,,Y,Player,
2244,musiast01,1969,BBWAA,303.0,227.0,317.0,Y,Player,
2245,camparo01,1969,BBWAA,303.0,227.0,271.0,Y,Player,
2246,boudrlo01,1969,BBWAA,303.0,227.0,219.0,N,Player,
2247,kinerra01,1969,BBWAA,303.0,227.0,138.0,N,Player,
2248,slaugen01,1969,BBWAA,303.0,227.0,129.0,N,Player,
2249,mizejo01,1969,BBWAA,303.0,227.0,117.0,N,Player,
2250,marioma01,1969,BBWAA,303.0,227.0,113.0,N,Player,
2251,reynoal01,1969,BBWAA,303.0,227.0,99.0,N,Player,
2252,gordojo01,1969,BBWAA,303.0,227.0,98.0,N,Player,
2253,vandejo01,1969,BBWAA,303.0,227.0,96.0,N,Player,
2254,wynnea01,1969,BBWAA,303.0,227.0,96.0,N,Player,
2255,reesepe01,1969,BBWAA,303.0,227.0,90.0,N,Player,
2256,hodgegi01,1969,BBWAA,303.0,227.0,83.0,N,Player,
2257,newhoha01,1969,BBWAA,303.0,227.0,83.0,N,Player,
2258,rizzuph01,1969,BBWAA,303.0,227.0,79.0,N,Player,
2259,schoere01,1969,BBWAA,303.0,227.0,66.0,N,Player,
2260,doerrbo01,1969,BBWAA,303.0,227.0,63.0,N,Player,
2261,kellge01,1969,BBWAA,303.0,227.0,61.0,N,Player,
2262,lemonbo01,1969,BBWAA,303.0,227.0,57.0,N,Player,
2263,henrito01,1969,BBWAA,303.0,227.0,51.0,N,Player,
2264,darkal01,1969,BBWAA,303.0,227.0,49.0,N,Player,
2265,cavarph01,1969,BBWAA,303.0,227.0,38.0,N,Player,
2266,newsobo01,1969,BBWAA,303.0,227.0,33.0,N,Player,
2267,vernomi01,1969,BBWAA,303.0,227.0,22.0,N,Player,
2268,waltebu01,1969,BBWAA,303.0,227.0,21.0,N,Player,
2269,rowesc01,1969,BBWAA,303.0,227.0,18.0,N,Player,
2270,kellech01,1969,BBWAA,303.0,227.0,15.0,N,Player,
2271,dimagdo01,1969,BBWAA,303.0,227.0,14.0,N,Player,
2272,blackew01,1969,BBWAA,303.0,227.0,12.0,N,Player,
2273,kluszte01,1969,BBWAA,303.0,227.0,12.0,N,Player,
2274,ashburi01,1969,BBWAA,303.0,227.0,11.0,N,Player,
2275,walkedi02,1969,BBWAA,303.0,227.0,10.0,N,Player,
2276,sainjo01,1969,BBWAA,303.0,227.0,9.0,N,Player,
2277,minosmi01,1969,BBWAA,303.0,227.0,7.0,N,Player,
2278,thomsbo01,1969,BBWAA,303.0,227.0,7.0,N,Player,
2279,coopewa01,1969,BBWAA,303.0,227.0,6.0,N,Player,
2280,erskica01,1969,BBWAA,303.0,227.0,5.0,N,Player,
2281,leonadu02,1969,BBWAA,303.0,227.0,5.0,N,Player,
2282,moseswa01,1969,BBWAA,303.0,227.0,5.0,N,Player,
2283,coopemo01,1969,BBWAA,303.0,227.0,4.0,N,Player,
2284,mcdougi01,1969,BBWAA,303.0,227.0,4.0,N,Player,
2285,newcodo01,1969,BBWAA,303.0,227.0,4.0,N,Player,
2286,raschvi01,1969,BBWAA,303.0,227.0,4.0,N,Player,
2287,brechha01,1969,BBWAA,303.0,227.0,3.0,N,Player,
2288,lopated01,1969,BBWAA,303.0,227.0,3.0,N,Player,
2289,jenseja01,1969,BBWAA,303.0,227.0,2.0,N,Player,
2290,covelst01,1969,Veterans,,,,Y,Player,
2291,hoytwa01,1969,Veterans,,,,Y,Player,
2292,boudrlo01,1970,BBWAA,257.0,193.0,233.0,Y,Player,
2293,kinerra01,1970,BBWAA,257.0,193.0,168.0,N,Player,
2294,hodgegi01,1970,BBWAA,257.0,193.0,146.0,N,Player,
2295,wynnea01,1970,BBWAA,257.0,193.0,141.0,N,Player,
2296,slaugen01,1970,BBWAA,257.0,193.0,134.0,N,Player,
2297,mizejo01,1970,BBWAA,257.0,193.0,127.0,N,Player,
2298,marioma01,1970,BBWAA,257.0,193.0,121.0,N,Player,
2299,reesepe01,1970,BBWAA,257.0,193.0,98.0,N,Player,
2300,schoere01,1970,BBWAA,257.0,193.0,98.0,N,Player,
2301,kellge01,1970,BBWAA,257.0,193.0,91.0,N,Player,
2302,reynoal01,1970,BBWAA,257.0,193.0,90.0,N,Player,
2303,vandejo01,1970,BBWAA,257.0,193.0,89.0,N,Player,
2304,newhoha01,1970,BBWAA,257.0,193.0,81.0,N,Player,
2305,gordojo01,1970,BBWAA,257.0,193.0,80.0,N,Player,
2306,rizzuph01,1970,BBWAA,257.0,193.0,80.0,N,Player,
2307,doerrbo01,1970,BBWAA,257.0,193.0,76.0,N,Player,
2308,lemonbo01,1970,BBWAA,257.0,193.0,76.0,N,Player,
2309,henrito01,1970,BBWAA,257.0,193.0,63.0,N,Player,
2310,darkal01,1970,BBWAA,257.0,193.0,56.0,N,Player,
2311,cavarph01,1970,BBWAA,257.0,193.0,52.0,N,Player,
2312,snidedu01,1970,BBWAA,257.0,193.0,52.0,N,Player,
2313,waltebu01,1970,BBWAA,257.0,193.0,30.0,N,Player,
2314,dimagdo01,1970,BBWAA,257.0,193.0,16.0,N,Player,
2315,blackew01,1970,BBWAA,257.0,193.0,15.0,N,Player,
2316,newsobo01,1970,BBWAA,257.0,193.0,13.0,N,Player,
2317,ashburi01,1970,BBWAA,257.0,193.0,12.0,N,Player,
2318,vernomi01,1970,BBWAA,257.0,193.0,11.0,N,Player,
2319,coopewa01,1970,BBWAA,257.0,193.0,10.0,N,Player,
2320,sainjo01,1970,BBWAA,257.0,193.0,10.0,N,Player,
2321,kluszte01,1970,BBWAA,257.0,193.0,9.0,N,Player,
2322,kellech01,1970,BBWAA,257.0,193.0,8.0,N,Player,
2323,shantbo01,1970,BBWAA,257.0,193.0,8.0,N,Player,
2324,leonadu02,1970,BBWAA,257.0,193.0,6.0,N,Player,
2325,moseswa01,1970,BBWAA,257.0,193.0,6.0,N,Player,
2326,newcodo01,1970,BBWAA,257.0,193.0,6.0,N,Player,
2327,piercbi02,1970,BBWAA,257.0,193.0,6.0,N,Player,
2328,thomsbo01,1970,BBWAA,257.0,193.0,5.0,N,Player,
2329,brechha01,1970,BBWAA,257.0,193.0,4.0,N,Player,
2330,galanau01,1970,BBWAA,257.0,193.0,4.0,N,Player,
2331,erskica01,1970,BBWAA,257.0,193.0,3.0,N,Player,
2332,furilca01,1970,BBWAA,257.0,193.0,3.0,N,Player,
2333,wertzvi01,1970,BBWAA,257.0,193.0,3.0,N,Player,
2334,jenseja01,1970,BBWAA,257.0,193.0,2.0,N,Player,
2335,lopated01,1970,BBWAA,257.0,193.0,2.0,N,Player,
2336,mcdougi01,1970,BBWAA,257.0,193.0,2.0,N,Player,
2337,roepr01,1970,BBWAA,257.0,193.0,2.0,N,Player,
2338,combsea01,1970,Veterans,,,,Y,Player,
2339,frickfo99,1970,Veterans,,,,Y,Pioneer/Executive,
2340,haineje01,1970,Veterans,,,,Y,Player,
2341,berrayo01,1971,BBWAA,326.0,244.0,243.0,N,Player,
2342,wynnea01,1971,BBWAA,326.0,244.0,241.0,N,Player,
2343,kinerra01,1971,BBWAA,326.0,244.0,213.0,N,Player,
2344,hodgegi01,1971,BBWAA,326.0,244.0,181.0,N,Player,
2345,slaugen01,1971,BBWAA,326.0,244.0,166.0,N,Player,
2346,mizejo01,1971,BBWAA,326.0,244.0,158.0,N,Player,
2347,reesepe01,1971,BBWAA,326.0,244.0,128.0,N,Player,
2348,marioma01,1971,BBWAA,326.0,244.0,124.0,N,Player,
2349,schoere01,1971,BBWAA,326.0,244.0,124.0,N,Player,
2350,reynoal01,1971,BBWAA,326.0,244.0,111.0,N,Player,
2351,kellge01,1971,BBWAA,326.0,244.0,106.0,N,Player,
2352,vandejo01,1971,BBWAA,326.0,244.0,99.0,N,Player,
2353,newhoha01,1971,BBWAA,326.0,244.0,95.0,N,Player,
2354,rizzuph01,1971,BBWAA,326.0,244.0,93.0,N,Player,
2355,lemonbo01,1971,BBWAA,326.0,244.0,91.0,N,Player,
2356,snidedu01,1971,BBWAA,326.0,244.0,90.0,N,Player,
2357,cavarph01,1971,BBWAA,326.0,244.0,84.0,N,Player,
2358,doerrbo01,1971,BBWAA,326.0,244.0,79.0,N,Player,
2359,darkal01,1971,BBWAA,326.0,244.0,55.0,N,Player,
2360,foxne01,1971,BBWAA,326.0,244.0,40.0,N,Player,
2361,newsobo01,1971,BBWAA,326.0,244.0,18.0,N,Player,
2362,dimagdo01,1971,BBWAA,326.0,244.0,16.0,N,Player,
2363,kellech01,1971,BBWAA,326.0,244.0,15.0,N,Player,
2364,vernomi01,1971,BBWAA,326.0,244.0,13.0,N,Player,
2365,sainjo01,1971,BBWAA,326.0,244.0,12.0,N,Player,
2366,ashburi01,1971,BBWAA,326.0,244.0,11.0,N,Player,
2367,haddiha01,1971,BBWAA,326.0,244.0,11.0,N,Player,
2368,kluszte01,1971,BBWAA,326.0,244.0,10.0,N,Player,
2369,newcodo01,1971,BBWAA,326.0,244.0,9.0,N,Player,
2370,brechha01,1971,BBWAA,326.0,244.0,8.0,N,Player,
2371,coopewa01,1971,BBWAA,326.0,244.0,8.0,N,Player,
2372,moseswa01,1971,BBWAA,326.0,244.0,8.0,N,Player,
2373,piercbi02,1971,BBWAA,326.0,244.0,8.0,N,Player,
2374,furilca01,1971,BBWAA,326.0,244.0,6.0,N,Player,
2375,shantbo01,1971,BBWAA,326.0,244.0,6.0,N,Player,
2376,lopated01,1971,BBWAA,326.0,244.0,5.0,N,Player,
2377,mcdougi01,1971,BBWAA,326.0,244.0,5.0,N,Player,
2378,sievero01,1971,BBWAA,326.0,244.0,5.0,N,Player,
2379,thomsbo01,1971,BBWAA,326.0,244.0,5.0,N,Player,
2380,erskica01,1971,BBWAA,326.0,244.0,4.0,N,Player,
2381,leonadu02,1971,BBWAA,326.0,244.0,4.0,N,Player,
2382,roepr01,1971,BBWAA,326.0,244.0,4.0,N,Player,
2383,jenseja01,1971,BBWAA,326.0,244.0,3.0,N,Player,
2384,moonwa01,1971,BBWAA,326.0,244.0,3.0,N,Player,
2385,powervi01,1971,BBWAA,326.0,244.0,3.0,N,Player,
2386,raschvi01,1971,BBWAA,326.0,244.0,3.0,N,Player,
2387,wertzvi01,1971,BBWAA,326.0,244.0,3.0,N,Player,
2388,brutobi01,1971,BBWAA,326.0,244.0,2.0,N,Player,
2389,bancrda01,1971,Veterans,,,,Y,Player,
2390,becklja01,1971,Veterans,,,,Y,Player,
2391,hafeych01,1971,Veterans,,,,Y,Player,
2392,hoopeha01,1971,Veterans,,,,Y,Player,
2393,kellejo01,1971,Veterans,,,,Y,Player,
2394,marquru01,1971,Veterans,,,,Y,Player,
2395,paigesa01,1971,Negro League,,,,Y,Player,
2396,weissge99,1971,Veterans,,,,Y,Pioneer/Executive,
2397,koufasa01,1972,BBWAA,368.0,276.0,344.0,Y,Player,
2398,berrayo01,1972,BBWAA,368.0,276.0,339.0,Y,Player,
2399,wynnea01,1972,BBWAA,368.0,276.0,301.0,Y,Player,
2400,kinerra01,1972,BBWAA,368.0,276.0,236.0,N,Player,
2401,hodgegi01,1972,BBWAA,368.0,276.0,162.0,N,Player,
2402,mizejo01,1972,BBWAA,368.0,276.0,158.0,N,Player,
2403,slaugen01,1972,BBWAA,368.0,276.0,150.0,N,Player,
2404,reesepe01,1972,BBWAA,368.0,276.0,130.0,N,Player,
2405,marioma01,1972,BBWAA,368.0,276.0,121.0,N,Player,
2406,lemonbo01,1972,BBWAA,368.0,276.0,118.0,N,Player,
2407,kellge01,1972,BBWAA,368.0,276.0,116.0,N,Player,
2408,reynoal01,1972,BBWAA,368.0,276.0,106.0,N,Player,
2409,schoere01,1972,BBWAA,368.0,276.0,105.0,N,Player,
2410,rizzuph01,1972,BBWAA,368.0,276.0,104.0,N,Player,
2411,newhoha01,1972,BBWAA,368.0,276.0,93.0,N,Player,
2412,snidedu01,1972,BBWAA,368.0,276.0,85.0,N,Player,
2413,foxne01,1972,BBWAA,368.0,276.0,65.0,N,Player,
2414,cavarph01,1972,BBWAA,368.0,276.0,62.0,N,Player,
2415,darkal01,1972,BBWAA,368.0,276.0,56.0,N,Player,
2416,dimagdo01,1972,BBWAA,368.0,276.0,37.0,N,Player,
2417,newsobo01,1972,BBWAA,368.0,276.0,32.0,N,Player,
2418,kellech01,1972,BBWAA,368.0,276.0,25.0,N,Player,
2419,sainjo01,1972,BBWAA,368.0,276.0,22.0,N,Player,
2420,vernomi01,1972,BBWAA,368.0,276.0,13.0,N,Player,
2421,ashburi01,1972,BBWAA,368.0,276.0,12.0,N,Player,
2422,kluszte01,1972,BBWAA,368.0,276.0,11.0,N,Player,
2423,thomsbo01,1972,BBWAA,368.0,276.0,11.0,N,Player,
2424,haddiha01,1972,BBWAA,368.0,276.0,10.0,N,Player,
2425,mcmilro01,1972,BBWAA,368.0,276.0,10.0,N,Player,
2426,shantbo01,1972,BBWAA,368.0,276.0,10.0,N,Player,
2427,coopewa01,1972,BBWAA,368.0,276.0,9.0,N,Player,
2428,richabo01,1972,BBWAA,368.0,276.0,9.0,N,Player,
2429,newcodo01,1972,BBWAA,368.0,276.0,8.0,N,Player,
2430,brechha01,1972,BBWAA,368.0,276.0,6.0,N,Player,
2431,leonadu02,1972,BBWAA,368.0,276.0,6.0,N,Player,
2432,erskica01,1972,BBWAA,368.0,276.0,5.0,N,Player,
2433,mcdougi01,1972,BBWAA,368.0,276.0,5.0,N,Player,
2434,piercbi02,1972,BBWAA,368.0,276.0,5.0,N,Player,
2435,raschvi01,1972,BBWAA,368.0,276.0,5.0,N,Player,
2436,wertzvi01,1972,BBWAA,368.0,276.0,5.0,N,Player,
2437,powervi01,1972,BBWAA,368.0,276.0,4.0,N,Player,
2438,sievero01,1972,BBWAA,368.0,276.0,4.0,N,Player,
2439,furilca01,1972,BBWAA,368.0,276.0,3.0,N,Player,
2440,lopated01,1972,BBWAA,368.0,276.0,3.0,N,Player,
2441,roepr01,1972,BBWAA,368.0,276.0,3.0,N,Player,
2442,jenseja01,1972,BBWAA,368.0,276.0,2.0,N,Player,
2443,gibsojo99,1972,Negro League,,,,Y,Player,
2444,gomezle01,1972,Veterans,,,,Y,Player,
2445,harriwi99,1972,Veterans,,,,Y,Pioneer/Executive,
2446,leonabu99,1972,Negro League,,,,Y,Player,
2447,youngro01,1972,Veterans,,,,Y,Player,
2448,spahnwa01,1973,BBWAA,349.0,262.0,316.0,Y,Player,
2449,fordwh01,1973,BBWAA,349.0,262.0,256.0,N,Player,
2450,kinerra01,1973,BBWAA,349.0,262.0,236.0,N,Player,
2451,hodgegi01,1973,BBWAA,349.0,262.0,219.0,N,Player,
2452,roberro01,1973,BBWAA,349.0,262.0,214.0,N,Player,
2453,lemonbo01,1973,BBWAA,349.0,262.0,178.0,N,Player,
2454,mizejo01,1973,BBWAA,349.0,262.0,158.0,N,Player,
2455,slaugen01,1973,BBWAA,349.0,262.0,146.0,N,Player,
2456,marioma01,1973,BBWAA,349.0,262.0,128.0,N,Player,
2457,reesepe01,1973,BBWAA,349.0,262.0,127.0,N,Player,
2458,kellge01,1973,BBWAA,349.0,262.0,115.0,N,Player,
2459,rizzuph01,1973,BBWAA,349.0,262.0,112.0,N,Player,
2460,snidedu01,1973,BBWAA,349.0,262.0,102.0,N,Player,
2461,schoere01,1973,BBWAA,349.0,262.0,97.0,N,Player,
2462,reynoal01,1973,BBWAA,349.0,262.0,94.0,N,Player,
2463,newhoha01,1973,BBWAA,349.0,262.0,80.0,N,Player,
2464,cavarph01,1973,BBWAA,349.0,262.0,74.0,N,Player,
2465,foxne01,1973,BBWAA,349.0,262.0,74.0,N,Player,
2466,darkal01,1973,BBWAA,349.0,262.0,54.0,N,Player,
2467,sainjo01,1973,BBWAA,349.0,262.0,48.0,N,Player,
2468,dimagdo01,1973,BBWAA,349.0,262.0,44.0,N,Player,
2469,newsobo01,1973,BBWAA,349.0,262.0,34.0,N,Player,
2470,ashburi01,1973,BBWAA,349.0,262.0,26.0,N,Player,
2471,vernomi01,1973,BBWAA,349.0,262.0,24.0,N,Player,
2472,kluszte01,1973,BBWAA,349.0,262.0,15.0,N,Player,
2473,burdele01,1973,BBWAA,349.0,262.0,13.0,N,Player,
2474,newcodo01,1973,BBWAA,349.0,262.0,12.0,N,Player,
2475,lawve01,1973,BBWAA,349.0,262.0,10.0,N,Player,
2476,coopewa01,1973,BBWAA,349.0,262.0,9.0,N,Player,
2477,groatdi01,1973,BBWAA,349.0,262.0,8.0,N,Player,
2478,raschvi01,1973,BBWAA,349.0,262.0,8.0,N,Player,
2479,leonadu02,1973,BBWAA,349.0,262.0,7.0,N,Player,
2480,mcmilro01,1973,BBWAA,349.0,262.0,6.0,N,Player,
2481,shantbo01,1973,BBWAA,349.0,262.0,6.0,N,Player,
2482,simmocu01,1973,BBWAA,349.0,262.0,6.0,N,Player,
2483,erskica01,1973,BBWAA,349.0,262.0,5.0,N,Player,
2484,piercbi02,1973,BBWAA,349.0,262.0,5.0,N,Player,
2485,brechha01,1973,BBWAA,349.0,262.0,4.0,N,Player,
2486,thomsbo01,1973,BBWAA,349.0,262.0,4.0,N,Player,
2487,mcdougi01,1973,BBWAA,349.0,262.0,3.0,N,Player,
2488,richabo01,1973,BBWAA,349.0,262.0,3.0,N,Player,
2489,wertzvi01,1973,BBWAA,349.0,262.0,3.0,N,Player,
2490,burgesm01,1973,BBWAA,349.0,262.0,2.0,N,Player,
2491,haddiha01,1973,BBWAA,349.0,262.0,2.0,N,Player,
2492,clemero01,1973,Special Election,,,,Y,Player,
2493,evansbi99,1973,Veterans,,,,Y,Umpire,
2494,irvinmo01,1973,Negro League,,,,Y,Player,
2495,kellyge01,1973,Veterans,,,,Y,Player,
2496,welchmi01,1973,Veterans,,,,Y,Player,
2497,mantlmi01,1974,BBWAA,332.0,249.0,322.0,Y,Player,
2498,fordwh01,1974,BBWAA,332.0,249.0,284.0,Y,Player,
2499,roberro01,1974,BBWAA,332.0,249.0,225.0,N,Player,
2500,kinerra01,1974,BBWAA,332.0,249.0,216.0,N,Player,
2501,hodgegi01,1974,BBWAA,332.0,249.0,199.0,N,Player,
2502,lemonbo01,1974,BBWAA,332.0,249.0,191.0,N,Player,
2503,slaugen01,1974,BBWAA,332.0,249.0,146.0,N,Player,
2504,reesepe01,1974,BBWAA,332.0,249.0,142.0,N,Player,
2505,matheed01,1974,BBWAA,332.0,249.0,119.0,N,Player,
2506,rizzuph01,1974,BBWAA,332.0,249.0,112.0,N,Player,
2507,snidedu01,1974,BBWAA,332.0,249.0,112.0,N,Player,
2508,schoere01,1974,BBWAA,332.0,249.0,111.0,N,Player,
2509,reynoal01,1974,BBWAA,332.0,249.0,102.0,N,Player,
2510,kellge01,1974,BBWAA,332.0,249.0,95.0,N,Player,
2511,foxne01,1974,BBWAA,332.0,249.0,80.0,N,Player,
2512,marisro01,1974,BBWAA,332.0,249.0,79.0,N,Player,
2513,newhoha01,1974,BBWAA,332.0,249.0,74.0,N,Player,
2514,cavarph01,1974,BBWAA,332.0,249.0,62.0,N,Player,
2515,ashburi01,1974,BBWAA,332.0,249.0,57.0,N,Player,
2516,darkal01,1974,BBWAA,332.0,249.0,55.0,N,Player,
2517,sainjo01,1974,BBWAA,332.0,249.0,52.0,N,Player,
2518,larsedo01,1974,BBWAA,332.0,249.0,30.0,N,Player,
2519,kluszte01,1974,BBWAA,332.0,249.0,29.0,N,Player,
2520,vernomi01,1974,BBWAA,332.0,249.0,28.0,N,Player,
2521,howarel01,1974,BBWAA,332.0,249.0,20.0,N,Player,
2522,erskica01,1974,BBWAA,332.0,249.0,12.0,N,Player,
2523,coopewa01,1974,BBWAA,332.0,249.0,10.0,N,Player,
2524,haddiha01,1974,BBWAA,332.0,249.0,9.0,N,Player,
2525,burdele01,1974,BBWAA,332.0,249.0,8.0,N,Player,
2526,newcodo01,1974,BBWAA,332.0,249.0,8.0,N,Player,
2527,thomsbo01,1974,BBWAA,332.0,249.0,7.0,N,Player,
2528,lawve01,1974,BBWAA,332.0,249.0,6.0,N,Player,
2529,richabo01,1974,BBWAA,332.0,249.0,6.0,N,Player,
2530,groatdi01,1974,BBWAA,332.0,249.0,5.0,N,Player,
2531,mcmilro01,1974,BBWAA,332.0,249.0,5.0,N,Player,
2532,piercbi02,1974,BBWAA,332.0,249.0,5.0,N,Player,
2533,mcdougi01,1974,BBWAA,332.0,249.0,4.0,N,Player,
2534,raschvi01,1974,BBWAA,332.0,249.0,4.0,N,Player,
2535,shantbo01,1974,BBWAA,332.0,249.0,4.0,N,Player,
2536,simmocu01,1974,BBWAA,332.0,249.0,4.0,N,Player,
2537,virdobi01,1974,BBWAA,332.0,249.0,4.0,N,Player,
2538,burgesm01,1974,BBWAA,332.0,249.0,3.0,N,Player,
2539,colavro01,1974,BBWAA,332.0,249.0,3.0,N,Player,
2540,wertzvi01,1974,BBWAA,332.0,249.0,3.0,N,Player,
2541,bellco99,1974,Negro League,,,,Y,Player,
2542,bottoji01,1974,Veterans,,,,Y,Player,
2543,conlajo01,1974,Veterans,,,,Y,Umpire,
2544,thompsa01,1974,Veterans,,,,Y,Player,
2545,kinerra01,1975,BBWAA,328.0,247.0,274.0,Y,Player,
2546,roberro01,1975,BBWAA,328.0,247.0,264.0,N,Player,
2547,lemonbo01,1975,BBWAA,328.0,247.0,234.0,N,Player,
2548,hodgegi01,1975,BBWAA,328.0,247.0,189.0,N,Player,
2549,slaugen01,1975,BBWAA,328.0,247.0,178.0,N,Player,
2550,newhoha01,1975,BBWAA,328.0,247.0,156.0,N,Player,
2551,reesepe01,1975,BBWAA,328.0,247.0,155.0,N,Player,
2552,matheed01,1975,BBWAA,328.0,247.0,149.0,N,Player,
2553,cavarph01,1975,BBWAA,328.0,247.0,130.0,N,Player,
2554,snidedu01,1975,BBWAA,328.0,247.0,130.0,N,Player,
2555,sainjo01,1975,BBWAA,328.0,247.0,124.0,N,Player,
2556,rizzuph01,1975,BBWAA,328.0,247.0,118.0,N,Player,
2557,kellge01,1975,BBWAA,328.0,247.0,115.0,N,Player,
2558,schoere01,1975,BBWAA,328.0,247.0,95.0,N,Player,
2559,ashburi01,1975,BBWAA,328.0,247.0,77.0,N,Player,
2560,drysddo01,1975,BBWAA,328.0,247.0,77.0,N,Player,
2561,foxne01,1975,BBWAA,328.0,247.0,77.0,N,Player,
2562,marisro01,1975,BBWAA,328.0,247.0,71.0,N,Player,
2563,darkal01,1975,BBWAA,328.0,247.0,49.0,N,Player,
2564,raschvi01,1975,BBWAA,328.0,247.0,38.0,N,Player,
2565,kluszte01,1975,BBWAA,328.0,247.0,34.0,N,Player,
2566,howarel01,1975,BBWAA,328.0,247.0,24.0,N,Player,
2567,larsedo01,1975,BBWAA,328.0,247.0,24.0,N,Player,
2568,vernomi01,1975,BBWAA,328.0,247.0,23.0,N,Player,
2569,coopewa01,1975,BBWAA,328.0,247.0,14.0,N,Player,
2570,burdele01,1975,BBWAA,328.0,247.0,12.0,N,Player,
2571,newcodo01,1975,BBWAA,328.0,247.0,12.0,N,Player,
2572,thomsbo01,1975,BBWAA,328.0,247.0,11.0,N,Player,
2573,boyerke01,1975,BBWAA,328.0,247.0,10.0,N,Player,
2574,haddiha01,1975,BBWAA,328.0,247.0,9.0,N,Player,
2575,whitewi01,1975,BBWAA,328.0,247.0,8.0,N,Player,
2576,lawve01,1975,BBWAA,328.0,247.0,7.0,N,Player,
2577,wertzvi01,1975,BBWAA,328.0,247.0,6.0,N,Player,
2578,groatdi01,1975,BBWAA,328.0,247.0,5.0,N,Player,
2579,podrejo01,1975,BBWAA,328.0,247.0,4.0,N,Player,
2580,colavro01,1975,BBWAA,328.0,247.0,2.0,N,Player,
2581,virdobi01,1975,BBWAA,328.0,247.0,2.0,N,Player,
2582,averiea01,1975,Veterans,,,,Y,Player,
2583,harribu01,1975,Veterans,,,,Y,Manager,
2584,hermabi01,1975,Veterans,,,,Y,Player,
2585,johnsju99,1975,Negro League,,,,Y,Player,
2586,roberro01,1976,BBWAA,358.0,269.0,337.0,Y,Player,
2587,lemonbo01,1976,BBWAA,358.0,269.0,305.0,Y,Player,
2588,hodgegi01,1976,BBWAA,358.0,269.0,234.0,N,Player,
2589,slaugen01,1976,BBWAA,358.0,269.0,198.0,N,Player,
2590,matheed01,1976,BBWAA,358.0,269.0,190.0,N,Player,
2591,reesepe01,1976,BBWAA,358.0,269.0,187.0,N,Player,
2592,foxne01,1976,BBWAA,358.0,269.0,175.0,N,Player,
2593,snidedu01,1976,BBWAA,358.0,269.0,160.0,N,Player,
2594,rizzuph01,1976,BBWAA,358.0,269.0,150.0,N,Player,
2595,kellge01,1976,BBWAA,358.0,269.0,130.0,N,Player,
2596,schoere01,1976,BBWAA,358.0,269.0,130.0,N,Player,
2597,drysddo01,1976,BBWAA,358.0,269.0,115.0,N,Player,
2598,marisro01,1976,BBWAA,358.0,269.0,88.0,N,Player,
2599,ashburi01,1976,BBWAA,358.0,269.0,86.0,N,Player,
2600,darkal01,1976,BBWAA,358.0,269.0,63.0,N,Player,
2601,coopewa01,1976,BBWAA,358.0,269.0,57.0,N,Player,
2602,howarel01,1976,BBWAA,358.0,269.0,56.0,N,Player,
2603,vernomi01,1976,BBWAA,358.0,269.0,53.0,N,Player,
2604,kluszte01,1976,BBWAA,358.0,269.0,51.0,N,Player,
2605,larsedo01,1976,BBWAA,358.0,269.0,48.0,N,Player,
2606,facero01,1976,BBWAA,358.0,269.0,24.0,N,Player,
2607,burdele01,1976,BBWAA,358.0,269.0,22.0,N,Player,
2608,newcodo01,1976,BBWAA,358.0,269.0,22.0,N,Player,
2609,boyerke01,1976,BBWAA,358.0,269.0,16.0,N,Player,
2610,crandde01,1976,BBWAA,358.0,269.0,16.0,N,Player,
2611,lawve01,1976,BBWAA,358.0,269.0,10.0,N,Player,
