,playerID,yearID,round,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
4617,archech01,2013,ALDS1,TBA,AL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,7.0,21.0,,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,34.0,1.0
4618,avilalu01,2013,NLDS2,ATL,NL,1.0,1.0,43.0,1.0,1.0,1.0,1.0,9.0,6.0,1.0,1.0,4.0,4.0,31.0,,26.0,1.0,1.0,1.0,12.0,18.0,1.0,1.0,1.0,18.0
4619,axforjo01,2013,NLCS,SLN,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,7.0,4.0,5.0,21.0,4.0,12.0,26.0,,1.0,1.0,1.0,1.0,10.0,18.0,4.0,1.0,1.0,1.0
4620,axforjo01,2013,NLDS1,SLN,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,7.0,1.0,1.0,,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0
4621,axforjo01,2013,WS,SLN,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,4.0,15.0,1.0,,1.0,1.0,1.0,1.0,9.0,18.0,1.0,1.0,1.0,1.0
4622,ayalalu01,2013,NLDS2,ATL,NL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,7.0,9.0,21.0,,26.0,1.0,1.0,1.0,9.0,1.0,1.0,15.0,1.0,18.0
4623,balfogr01,2013,ALDS2,OAK,AL,26.0,1.0,29.0,1.0,1.0,1.0,26.0,10.0,1.0,1.0,1.0,4.0,9.0,1.0,,1.0,1.0,1.0,1.0,11.0,50.0,1.0,1.0,1.0,1.0
4624,belisro01,2013,NLCS,LAN,NL,1.0,1.0,43.0,1.0,1.0,1.0,1.0,9.0,3.0,9.0,1.0,4.0,4.0,11.0,,26.0,1.0,26.0,1.0,13.0,1.0,6.0,1.0,1.0,1.0
4625,belisro01,2013,NLDS2,LAN,NL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,1.0,4.0,4.0,41.0,,1.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,1.0,1.0
4626,benoijo01,2013,ALCS,DET,AL,1.0,1.0,29.0,1.0,1.0,1.0,26.0,8.0,7.0,9.0,21.0,1.0,12.0,37.0,,1.0,1.0,1.0,1.0,12.0,34.0,6.0,1.0,1.0,1.0
4627,benoijo01,2013,ALDS2,DET,AL,1.0,1.0,29.0,1.0,1.0,1.0,50.0,11.0,6.0,9.0,1.0,4.0,18.0,24.0,,1.0,1.0,26.0,1.0,16.0,50.0,6.0,1.0,1.0,1.0
4628,breslcr01,2013,ALCS,BOS,AL,1.0,1.0,43.0,1.0,1.0,1.0,1.0,11.0,3.0,1.0,1.0,13.0,7.0,10.0,,26.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0
4629,breslcr01,2013,ALDS1,BOS,AL,26.0,1.0,29.0,1.0,1.0,1.0,1.0,12.0,4.0,1.0,1.0,4.0,12.0,18.0,,1.0,1.0,26.0,1.0,15.0,1.0,1.0,1.0,1.0,18.0
4630,breslcr01,2013,WS,BOS,AL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,2.0,6.0,9.0,1.0,7.0,1.0,100.0,,1.0,1.0,26.0,1.0,8.0,1.0,9.0,1.0,34.0,1.0
4631,buchhcl01,2013,ALCS,BOS,AL,1.0,1.0,15.0,26.0,1.0,1.0,1.0,33.0,20.0,28.0,41.0,7.0,29.0,29.0,,1.0,21.0,26.0,1.0,47.0,1.0,20.0,1.0,1.0,34.0
4632,buchhcl01,2013,ALDS1,BOS,AL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,19.0,12.0,12.0,21.0,10.0,15.0,30.0,,1.0,1.0,1.0,1.0,28.0,1.0,9.0,1.0,1.0,1.0
4633,buchhcl01,2013,WS,BOS,AL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,13.0,6.0,1.0,1.0,10.0,7.0,21.0,,26.0,21.0,1.0,1.0,19.0,1.0,4.0,1.0,1.0,1.0
4634,burneaj01,2013,NLDS1,PIT,NL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,7.0,10.0,28.0,21.0,13.0,1.0,55.0,,1.0,1.0,26.0,1.0,17.0,1.0,20.0,1.0,1.0,18.0
4635,capuach01,2013,NLDS2,LAN,NL,26.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,10.0,9.0,1.0,,1.0,1.0,1.0,1.0,12.0,1.0,1.0,15.0,1.0,18.0
4636,carpeda01,2013,NLDS2,ATL,NL,1.0,26.0,29.0,1.0,1.0,1.0,1.0,9.0,6.0,16.0,41.0,4.0,9.0,28.0,,1.0,1.0,1.0,1.0,13.0,18.0,12.0,1.0,1.0,1.0
4637,choatra01,2013,NLCS,SLN,NL,1.0,1.0,43.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,7.0,18.0,1.0,1.0,1.0,1.0
4638,choatra01,2013,NLDS1,SLN,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,18.0
4639,choatra01,2013,WS,SLN,NL,1.0,1.0,43.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,34.0,,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
4640,cobbal01,2013,ALDS1,TBA,AL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,16.0,9.0,9.0,1.0,7.0,15.0,26.0,,1.0,21.0,26.0,1.0,24.0,1.0,9.0,1.0,1.0,1.0
4641,cobbal01,2013,ALWC,TBA,AL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,21.0,13.0,1.0,1.0,4.0,15.0,30.0,,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,1.0,18.0
4642,cokeph01,2013,ALCS,DET,AL,1.0,1.0,43.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,26.0,,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0
4643,colege01,2013,NLDS1,PIT,NL,26.0,26.0,15.0,26.0,1.0,1.0,1.0,34.0,9.0,12.0,41.0,7.0,29.0,14.0,,1.0,1.0,1.0,1.0,41.0,1.0,9.0,1.0,1.0,1.0
4644,colonba01,2013,ALDS2,OAK,AL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,19.0,16.0,12.0,1.0,1.0,12.0,41.0,,1.0,1.0,26.0,1.0,27.0,1.0,9.0,1.0,1.0,18.0
4645,cookry01,2013,ALDS2,OAK,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,9.0,1.0,4.0,4.0,34.0,,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0
4646,cuetojo01,2013,NLWC,CIN,NL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,11.0,13.0,16.0,41.0,4.0,1.0,48.0,,1.0,1.0,1.0,1.0,20.0,1.0,12.0,1.0,34.0,1.0
4647,dempsry01,2013,ALCS,BOS,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,34.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,18.0
4648,dempsry01,2013,ALDS1,BOS,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,7.0,26.0,,1.0,1.0,1.0,1.0,5.0,18.0,1.0,1.0,1.0,1.0
4649,dempsry01,2013,WS,BOS,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,21.0,1.0,4.0,41.0,,1.0,1.0,1.0,1.0,6.0,18.0,4.0,1.0,1.0,1.0
4650,doolise01,2013,ALDS2,OAK,AL,1.0,26.0,43.0,1.0,1.0,1.0,1.0,14.0,6.0,9.0,21.0,7.0,18.0,18.0,,1.0,1.0,1.0,1.0,20.0,18.0,6.0,1.0,1.0,1.0
4651,doubrfe01,2013,ALCS,BOS,AL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,7.0,4.0,15.0,,1.0,1.0,26.0,1.0,11.0,18.0,1.0,1.0,1.0,18.0
4652,doubrfe01,2013,WS,BOS,AL,26.0,1.0,15.0,1.0,1.0,1.0,1.0,15.0,4.0,5.0,1.0,4.0,9.0,13.0,,26.0,1.0,1.0,1.0,18.0,1.0,4.0,1.0,1.0,1.0
4653,fistedo01,2013,ALCS,DET,AL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,19.0,13.0,5.0,1.0,4.0,21.0,31.0,,1.0,1.0,1.0,1.0,28.0,1.0,4.0,1.0,1.0,1.0
4654,fistedo01,2013,ALDS2,DET,AL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,19.0,12.0,12.0,21.0,4.0,4.0,30.0,,1.0,21.0,1.0,1.0,26.0,1.0,9.0,1.0,1.0,18.0
4655,garcifr02,2013,NLDS2,ATL,NL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,19.0,13.0,9.0,41.0,7.0,18.0,34.0,,26.0,1.0,1.0,1.0,27.0,1.0,6.0,1.0,1.0,18.0
4656,gomezje01,2013,NLDS1,PIT,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,1.0,1.0,7.0,1.0,22.0,,1.0,1.0,1.0,1.0,18.0,1.0,6.0,15.0,1.0,1.0
4657,grayso01,2013,ALDS2,OAK,AL,1.0,26.0,15.0,26.0,1.0,1.0,1.0,40.0,16.0,12.0,21.0,20.0,35.0,22.0,,26.0,1.0,1.0,1.0,54.0,1.0,9.0,15.0,1.0,1.0
4658,greinza01,2013,NLCS,LAN,NL,26.0,1.0,15.0,26.0,1.0,1.0,1.0,46.0,16.0,16.0,1.0,7.0,41.0,20.0,,1.0,1.0,1.0,1.0,55.0,1.0,12.0,1.0,1.0,34.0
4659,greinza01,2013,NLDS2,LAN,NL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,19.0,7.0,9.0,1.0,1.0,9.0,19.0,,1.0,1.0,1.0,1.0,23.0,1.0,6.0,1.0,1.0,1.0
4660,grillja01,2013,NLDS1,PIT,NL,1.0,1.0,29.0,1.0,1.0,1.0,26.0,8.0,6.0,1.0,1.0,1.0,9.0,31.0,,1.0,1.0,1.0,1.0,11.0,50.0,1.0,1.0,1.0,1.0
4661,grillja01,2013,NLWC,PIT,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,4.0,18.0,1.0,1.0,1.0,1.0
4662,haleda02,2013,NLDS2,ATL,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,18.0,1.0,1.0,1.0,1.0
4663,hellije01,2013,ALDS1,TBA,AL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,7.0,1.0,26.0,,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0
4664,hoovejj01,2013,NLWC,CIN,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
4665,howeljp01,2013,NLCS,LAN,NL,1.0,1.0,43.0,1.0,1.0,1.0,1.0,12.0,7.0,5.0,21.0,7.0,9.0,29.0,,1.0,21.0,1.0,1.0,18.0,18.0,4.0,1.0,34.0,1.0
4666,howeljp01,2013,NLDS2,LAN,NL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,1.0,4.0,9.0,13.0,,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0
4667,janseke01,2013,NLCS,LAN,NL,1.0,1.0,29.0,1.0,1.0,1.0,26.0,7.0,9.0,9.0,1.0,1.0,9.0,46.0,,1.0,1.0,1.0,1.0,12.0,50.0,6.0,1.0,1.0,1.0
4668,janseke01,2013,NLDS2,LAN,NL,1.0,1.0,29.0,1.0,1.0,1.0,26.0,8.0,3.0,1.0,1.0,4.0,21.0,13.0,,1.0,1.0,1.0,1.0,10.0,50.0,1.0,1.0,1.0,1.0
4669,kellyjo05,2013,NLCS,SLN,NL,1.0,26.0,15.0,26.0,1.0,1.0,1.0,34.0,21.0,24.0,41.0,7.0,24.0,30.0,,1.0,21.0,26.0,1.0,49.0,1.0,18.0,1.0,1.0,18.0
4670,kellyjo05,2013,NLDS1,SLN,NL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,17.0,9.0,9.0,1.0,13.0,15.0,27.0,,26.0,1.0,1.0,1.0,25.0,1.0,9.0,15.0,1.0,1.0
4671,kellyjo05,2013,WS,SLN,NL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,17.0,4.0,9.0,1.0,10.0,18.0,12.0,,1.0,1.0,1.0,1.0,22.0,1.0,6.0,1.0,1.0,1.0
4672,kershcl01,2013,NLCS,LAN,NL,1.0,50.0,15.0,26.0,1.0,1.0,1.0,31.0,20.0,28.0,1.0,10.0,29.0,31.0,,26.0,41.0,1.0,1.0,45.0,1.0,23.0,1.0,34.0,18.0
4673,kershcl01,2013,NLDS2,LAN,NL,26.0,1.0,15.0,26.0,1.0,1.0,1.0,40.0,10.0,5.0,1.0,13.0,52.0,14.0,,1.0,41.0,1.0,1.0,51.0,1.0,9.0,1.0,1.0,1.0
4674,kimbrcr01,2013,NLDS2,ATL,NL,1.0,1.0,1.0,1.0,1.0,1.0,26.0,5.0,1.0,1.0,1.0,7.0,7.0,1.0,,1.0,1.0,1.0,1.0,6.0,18.0,1.0,1.0,1.0,1.0
4675,lackejo01,2013,ALCS,BOS,AL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,21.0,7.0,1.0,1.0,1.0,24.0,18.0,,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0
4676,lackejo01,2013,ALDS1,BOS,AL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,17.0,12.0,16.0,1.0,10.0,18.0,34.0,,1.0,1.0,26.0,1.0,27.0,1.0,12.0,1.0,34.0,18.0
4677,lackejo01,2013,WS,BOS,AL,26.0,26.0,29.0,26.0,1.0,1.0,1.0,43.0,23.0,16.0,1.0,10.0,32.0,25.0,,1.0,60.0,1.0,1.0,61.0,1.0,12.0,1.0,1.0,18.0
4678,lecursa01,2013,NLWC,CIN,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,34.0,,1.0,1.0,1.0,1.0,4.0,18.0,1.0,1.0,1.0,18.0
4679,lestejo01,2013,ALCS,BOS,AL,26.0,26.0,15.0,26.0,1.0,1.0,1.0,36.0,21.0,12.0,1.0,13.0,21.0,30.0,,1.0,1.0,50.0,1.0,52.0,1.0,9.0,15.0,1.0,34.0
4680,lestejo01,2013,ALDS1,BOS,AL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,24.0,6.0,9.0,41.0,10.0,21.0,12.0,,1.0,1.0,1.0,1.0,30.0,1.0,6.0,1.0,1.0,1.0
4681,lestejo01,2013,WS,BOS,AL,50.0,1.0,15.0,26.0,1.0,1.0,1.0,47.0,15.0,5.0,21.0,4.0,43.0,18.0,,1.0,1.0,1.0,1.0,55.0,1.0,4.0,15.0,1.0,34.0
4682,liriafr01,2013,NLDS1,PIT,NL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,19.0,6.0,9.0,1.0,7.0,15.0,15.0,,1.0,21.0,26.0,1.0,25.0,1.0,6.0,1.0,1.0,1.0
4683,liriafr01,2013,NLWC,PIT,NL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,22.0,7.0,5.0,1.0,4.0,15.0,18.0,,1.0,1.0,26.0,1.0,27.0,1.0,4.0,1.0,1.0,18.0
4684,lynnla01,2013,NLCS,SLN,NL,50.0,1.0,15.0,13.0,1.0,1.0,1.0,23.0,12.0,9.0,1.0,13.0,18.0,28.0,,26.0,1.0,1.0,1.0,32.0,18.0,6.0,15.0,1.0,34.0
4685,lynnla01,2013,NLDS1,SLN,NL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,14.0,12.0,20.0,21.0,10.0,18.0,36.0,,26.0,1.0,26.0,1.0,25.0,1.0,15.0,1.0,1.0,1.0
4686,lynnla01,2013,WS,SLN,NL,1.0,26.0,15.0,13.0,1.0,1.0,1.0,18.0,9.0,12.0,1.0,13.0,15.0,26.0,,1.0,1.0,1.0,1.0,26.0,1.0,9.0,1.0,34.0,18.0
4687,manesse01,2013,NLCS,SLN,NL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,4.0,41.0,,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,18.0
4688,manesse01,2013,NLDS1,SLN,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,26.0,,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,34.0,1.0
4689,manesse01,2013,WS,SLN,NL,1.0,1.0,43.0,1.0,1.0,1.0,1.0,8.0,6.0,5.0,21.0,1.0,7.0,31.0,,1.0,1.0,1.0,1.0,11.0,1.0,6.0,1.0,1.0,18.0
4690,marmoca01,2013,NLCS,LAN,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,12.0,3.0,1.0,1.0,4.0,15.0,9.0,,1.0,1.0,1.0,1.0,14.0,34.0,1.0,1.0,1.0,1.0
4691,marshse01,2013,NLWC,CIN,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,7.0,1.0,100.0,,26.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0
4692,martica04,2013,NLCS,SLN,NL,1.0,1.0,43.0,1.0,1.0,1.0,1.0,15.0,3.0,1.0,1.0,4.0,12.0,9.0,,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,18.0
4693,martica04,2013,NLDS1,SLN,NL,1.0,26.0,29.0,1.0,1.0,1.0,1.0,7.0,3.0,9.0,1.0,4.0,7.0,18.0,,1.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,1.0,1.0
4694,martica04,2013,WS,SLN,NL,1.0,1.0,58.0,1.0,1.0,1.0,1.0,19.0,9.0,12.0,1.0,4.0,15.0,22.0,,26.0,21.0,26.0,1.0,27.0,18.0,9.0,1.0,34.0,1.0
4695,masteju01,2013,ALWC,CLE,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,7.0,18.0,,1.0,1.0,26.0,1.0,8.0,1.0,1.0,1.0,1.0,18.0
4696,mazzavi01,2013,NLDS1,PIT,NL,1.0,1.0,29.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,7.0,1.0,,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0
4697,mcgeeja01,2013,ALDS1,TBA,AL,1.0,26.0,29.0,1.0,1.0,1.0,1.0,9.0,6.0,9.0,1.0,10.0,7.0,28.0,,26.0,1.0,1.0,1.0,15.0,18.0,6.0,1.0,1.0,1.0
4698,mcgeeja01,2013,ALWC,TBA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
4699,medlekr01,2013,NLDS2,ATL,NL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,13.0,15.0,20.0,21.0,4.0,12.0,46.0,,1.0,1.0,26.0,1.0,24.0,1.0,15.0,1.0,34.0,1.0
4700,melanma01,2013,NLDS1,PIT,NL,26.0,1.0,43.0,1.0,1.0,1.0,1.0,12.0,9.0,16.0,41.0,4.0,7.0,34.0,,1.0,1.0,1.0,1.0,17.0,18.0,12.0,1.0,1.0,18.0
4701,millesh01,2013,NLDS1,SLN,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,21.0,1.0,4.0,26.0,,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0
4702,minormi01,2013,NLDS2,ATL,NL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,20.0,13.0,5.0,1.0,4.0,15.0,34.0,,1.0,1.0,1.0,1.0,27.0,1.0,4.0,15.0,1.0,34.0
4703,moorema02,2013,ALDS1,TBA,AL,1.0,26.0,15.0,13.0,1.0,1.0,1.0,20.0,15.0,28.0,1.0,10.0,21.0,33.0,,26.0,21.0,26.0,1.0,33.0,1.0,23.0,1.0,1.0,18.0
4704,moralfr01,2013,ALCS,BOS,AL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,41.0,,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0
4705,moralfr01,2013,ALDS1,BOS,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,4.0,1.0,50.0,,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0
4706,morribr01,2013,NLDS1,PIT,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,26.0,,1.0,1.0,1.0,1.0,5.0,18.0,1.0,1.0,1.0,1.0
4707,mortoch02,2013,NLDS1,PIT,NL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,18.0,6.0,9.0,21.0,13.0,12.0,17.0,,1.0,1.0,1.0,1.0,25.0,1.0,6.0,15.0,1.0,1.0
4708,mujiced01,2013,NLCS,SLN,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,21.0,1.0,1.0,26.0,,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0
4709,mujiced01,2013,NLDS1,SLN,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,18.0,1.0,1.0,1.0,1.0
4710,nolasri01,2013,NLCS,LAN,NL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,13.0,6.0,12.0,21.0,4.0,12.0,22.0,,1.0,1.0,1.0,1.0,17.0,1.0,9.0,15.0,1.0,1.0
4711,ondrulo01,2013,NLWC,CIN,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,5.0,21.0,1.0,4.0,26.0,,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0
4712,oteroda01,2013,ALDS2,OAK,AL,1.0,1.0,43.0,1.0,1.0,1.0,1.0,18.0,7.0,1.0,1.0,4.0,7.0,21.0,,1.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,18.0
4713,parkeja02,2013,ALDS2,OAK,AL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,16.0,9.0,12.0,1.0,4.0,4.0,27.0,,1.0,1.0,1.0,1.0,21.0,1.0,9.0,1.0,1.0,18.0
4714,parrama01,2013,NLWC,CIN,NL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,34.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
4715,peavyja01,2013,ALCS,BOS,AL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,10.0,9.0,28.0,1.0,10.0,4.0,36.0,,1.0,1.0,1.0,1.0,18.0,1.0,20.0,1.0,1.0,1.0
4716,peavyja01,2013,ALDS1,BOS,AL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,18.0,9.0,5.0,1.0,1.0,9.0,26.0,,1.0,1.0,1.0,1.0,21.0,1.0,4.0,1.0,1.0,34.0
4717,peavyja01,2013,WS,BOS,AL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,13.0,10.0,9.0,1.0,4.0,12.0,36.0,,1.0,1.0,1.0,1.0,20.0,1.0,6.0,15.0,1.0,1.0
4718,peraljo01,2013,ALDS1,TBA,AL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,8.0,4.0,1.0,1.0,4.0,9.0,26.0,,1.0,21.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0
4719,peraljo01,2013,ALWC,TBA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,26.0,,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0
4720,porceri01,2013,ALCS,DET,AL,1.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,100.0,,1.0,21.0,1.0,1.0,3.0,18.0,4.0,1.0,1.0,1.0
4721,porceri01,2013,ALDS2,DET,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,100.0,,1.0,1.0,1.0,1.0,2.0,18.0,1.0,1.0,1.0,1.0
4722,priceda01,2013,ALDS1,TBA,AL,1.0,26.0,1.0,13.0,1.0,1.0,1.0,22.0,15.0,28.0,41.0,7.0,15.0,33.0,,1.0,1.0,1.0,1.0,32.0,1.0,20.0,1.0,34.0,18.0
4723,rodnefe01,2013,ALDS1,TBA,AL,26.0,1.0,15.0,1.0,1.0,1.0,1.0,5.0,3.0,9.0,1.0,10.0,7.0,26.0,,1.0,21.0,26.0,1.0,10.0,18.0,6.0,15.0,1.0,1.0
4724,rodnefe01,2013,ALWC,TBA,AL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,,1.0,1.0,1.0,1.0,4.0,18.0,1.0,1.0,1.0,1.0
4725,rodrist02,2013,NLDS2,LAN,NL,1.0,1.0,15.0,1.0,1.0,1.0,1.0,3.0,7.0,9.0,21.0,7.0,4.0,67.0,,26.0,1.0,1.0,1.0,9.0,1.0,6.0,1.0,1.0,1.0
4726,rosentr01,2013,NLCS,SLN,NL,1.0,1.0,43.0,1.0,1.0,1.0,50.0,16.0,4.0,1.0,1.0,4.0,21.0,14.0,,26.0,1.0,1.0,1.0,17.0,50.0,1.0,1.0,1.0,18.0
4727,rosentr01,2013,NLDS1,SLN,NL,1.0,1.0,15.0,1.0,1.0,1.0,26.0,7.0,3.0,1.0,1.0,4.0,7.0,15.0,,1.0,1.0,1.0,1.0,9.0,34.0,1.0,1.0,1.0,1.0
4728,rosentr01,2013,WS,SLN,NL,26.0,1.0,43.0,1.0,1.0,1.0,26.0,15.0,3.0,1.0,1.0,4.0,26.0,8.0,,26.0,1.0,1.0,100.0,17.0,67.0,1.0,1.0,1.0,1.0
4729,ryuhy01,2013,NLCS,LAN,NL,26.0,1.0,1.0,13.0,1.0,1.0,1.0,22.0,6.0,1.0,1.0,4.0,12.0,14.0,,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0
4730,ryuhy01,2013,NLDS2,LAN,NL,1.0,1.0,1.0,13.0,1.0,1.0,1.0,10.0,10.0,16.0,1.0,4.0,4.0,41.0,,1.0,1.0,1.0,1.0,17.0,1.0,12.0,1.0,1.0,18.0
