playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,deathYear,deathMonth,deathDay,deathCountry,deathState,weight,height,bats,throws
minnepa01,1139.0,55.0,97.0,USA,PA,1795.0,19.0,90.0,USA,PA,170.0,85.0,L,L
minnido01,1228.0,28.0,44.0,USA,VA,1929.0,73.0,4.0,USA,VA,164.0,80.0,R,R
minorbl01,1614.0,19.0,64.0,USA,CA,,,,,,164.0,80.0,R,R
minorda01,1703.0,1.0,14.0,USA,OH,,,,,,207.0,90.0,L,L
minormi01,1846.0,100.0,84.0,USA,TN,,,,,,182.0,83.0,R,L
minorry01,1703.0,1.0,14.0,USA,OH,,,,,,201.0,90.0,R,R
minosmi01,1139.0,91.0,93.0,Cuba,Matanzas,1916.0,19.0,1.0,USA,IL,139.0,68.0,R,R
minshji01,1404.0,55.0,11.0,USA,KY,,,,,,189.0,88.0,R,R
minteaj01,1913.0,73.0,4.0,USA,TX,,,,,,189.0,73.0,L,L
mintogr01,1449.0,55.0,93.0,USA,TX,,,,,,145.0,78.0,B,R
mintzst01,1636.0,91.0,77.0,USA,NC,,,,,,157.0,70.0,L,R
minutgi01,1592.0,37.0,74.0,USA,DE,,,,,,145.0,73.0,L,L
mirabdo01,1658.0,82.0,57.0,USA,AZ,,,,,,176.0,75.0,R,R
mirabpa01,1482.0,19.0,64.0,USA,NJ,,,,,,157.0,75.0,L,L
miranan01,1647.0,91.0,27.0,P.R.,,,,,,,120.0,75.0,L,L
miranar01,1868.0,1.0,31.0,Cuba,La Habana,,,,,,157.0,78.0,L,L
miranjo01,1968.0,46.0,93.0,P.R.,,,,,,,182.0,78.0,R,R
miranju01,1802.0,28.0,80.0,Cuba,,,,,,,195.0,73.0,L,L
miranwi01,1172.0,37.0,77.0,Cuba,,1661.0,73.0,21.0,USA,MD,107.0,65.0,B,R
mischpa01,1780.0,64.0,57.0,USA,IL,,,,,,164.0,78.0,R,L
misiean01,1924.0,91.0,1.0,USA,MI,,,,,,165.0,75.0,R,L
missejo01,719.0,37.0,97.0,USA,KS,1313.0,19.0,57.0,USA,MO,107.0,63.0,R,R
misurmi01,1636.0,64.0,67.0,USA,CA,,,,,,157.0,73.0,R,R
mitchbo01,399.0,10.0,18.0,USA,OH,818.0,37.0,1.0,USA,OH,89.0,55.0,L,L
mitchbo02,1360.0,82.0,70.0,USA,PA,1969.0,73.0,93.0,USA,CA,151.0,80.0,R,R
mitchbo03,1493.0,28.0,21.0,USA,UT,,,,,,132.0,68.0,L,L
mitchbr01,1891.0,28.0,60.0,USA,NC,,,,,,189.0,78.0,L,R
mitchca01,1979.0,19.0,24.0,USA,CA,,,,,,176.0,73.0,L,L
mitchch01,1570.0,46.0,77.0,USA,TN,,,,,,132.0,80.0,R,R
mitchcl01,786.0,10.0,70.0,USA,NE,1220.0,91.0,18.0,USA,NE,157.0,70.0,L,L
mitchcr01,1482.0,28.0,44.0,USA,CA,,,,,,145.0,80.0,R,R
mitchda01,1117.0,64.0,74.0,USA,OK,1541.0,1.0,14.0,USA,OK,164.0,75.0,L,L
mitchdj01,1846.0,37.0,41.0,USA,NC,,,,,,120.0,73.0,R,R
mitchfr01,642.0,46.0,14.0,USA,MA,1313.0,82.0,41.0,USA,MA,151.0,65.0,R,R
mitchga01,1968.0,73.0,11.0,USA,CA,,,,,,189.0,80.0,L,R
mitchjo01,819.0,64.0,27.0,USA,MI,1246.0,91.0,11.0,USA,MI,114.0,63.0,B,R
mitchjo02,1603.0,64.0,34.0,USA,TN,,,,,,126.0,78.0,R,R
mitchke01,1570.0,1.0,41.0,USA,CA,,,,,,152.0,68.0,R,R
mitchke02,1647.0,64.0,18.0,USA,CA,,,,,,145.0,68.0,R,R
mitchla01,1670.0,82.0,50.0,USA,MI,,,,,,195.0,75.0,R,R
mitchmi01,653.0,100.0,27.0,USA,OH,1193.0,55.0,50.0,USA,AZ,151.0,75.0,R,R
mitchmo01,896.0,73.0,34.0,USA,MS,1394.0,73.0,11.0,USA,GA,132.0,75.0,R,R
mitchpa01,1426.0,64.0,60.0,USA,MA,,,,,,164.0,75.0,R,R
mitchro01,719.0,28.0,60.0,USA,TX,1166.0,73.0,24.0,USA,TX,132.0,65.0,R,R
mitchru01,1824.0,10.0,47.0,USA,GA,,,,,,170.0,70.0,R,R
mitchwi01,763.0,100.0,1.0,USA,MS,1353.0,91.0,74.0,USA,MS,140.0,73.0,R,L
mitrese01,1780.0,10.0,50.0,USA,CA,,,,,,201.0,80.0,R,R
mittege01,1382.0,46.0,21.0,USA,CA,,,,,,164.0,78.0,R,R
mittera01,774.0,28.0,60.0,USA,PA,1126.0,1.0,70.0,USA,PA,126.0,68.0,R,R
mizeca01,1957.0,37.0,1.0,USA,AL,,,,,,185.0,80.0,R,R
mizejo01,1029.0,1.0,21.0,USA,GA,1621.0,46.0,4.0,USA,GA,189.0,78.0,L,R
mizelvi01,1216.0,64.0,41.0,USA,MS,1702.0,10.0,67.0,USA,TX,176.0,80.0,R,L
mizerjo01,1548.0,100.0,24.0,USA,PA,,,,,,157.0,70.0,L,R
mizeubi01,852.0,46.0,70.0,USA,IL,1394.0,64.0,87.0,USA,IL,145.0,73.0,L,R
mlickda01,1636.0,46.0,24.0,USA,OH,,,,,,151.0,83.0,R,R
mmahake01,1592.0,91.0,27.0,USA,TN,,,,,,195.0,85.0,L,L
moateda01,1415.0,1.0,97.0,USA,IL,,,,,,124.0,65.0,L,L
mockga01,1802.0,28.0,80.0,USA,TX,,,,,,207.0,83.0,B,R
modakmi01,1128.0,37.0,57.0,USA,OH,1648.0,100.0,37.0,USA,FL,164.0,68.0,R,R
moehlbr01,1670.0,100.0,100.0,USA,NC,,,,,,164.0,80.0,R,R
moellch01,1714.0,10.0,57.0,USA,CA,,,,,,179.0,80.0,R,R
moellda01,719.0,19.0,74.0,USA,IA,1059.0,28.0,44.0,USA,AL,126.0,70.0,B,R
moellde01,1625.0,73.0,47.0,USA,CA,,,,,,164.0,78.0,R,L
moelljo01,1360.0,10.0,47.0,USA,IL,,,,,,160.0,85.0,R,R
moellro01,1305.0,82.0,41.0,USA,OH,1836.0,91.0,4.0,USA,OH,145.0,73.0,L,L
moffejo01,432.0,46.0,87.0,USA,WV,845.0,10.0,77.0,USA,CA,144.0,73.0,,
moffesa01,410.0,19.0,27.0,USA,WV,470.0,37.0,14.0,USA,MT,139.0,73.0,R,R
moffira01,1415.0,82.0,41.0,USA,CA,,,,,,157.0,80.0,R,R
moforhe01,1194.0,64.0,18.0,USA,KY,1782.0,100.0,8.0,USA,OH,139.0,75.0,R,R
mogrige01,763.0,10.0,57.0,USA,NY,1206.0,19.0,11.0,USA,NY,126.0,78.0,L,L
moharge01,797.0,19.0,18.0,USA,NY,1313.0,82.0,4.0,USA,NY,126.0,65.0,R,R
moharjo01,863.0,1.0,67.0,USA,PA,1193.0,91.0,77.0,USA,CA,126.0,68.0,R,R
mohleki01,553.0,100.0,41.0,USA,IL,1193.0,91.0,11.0,USA,CA,101.0,53.0,R,L
mohlemi01,1636.0,55.0,84.0,USA,OH,,,,,,164.0,78.0,R,L
mohorda01,1504.0,1.0,80.0,USA,OH,,,,,,195.0,80.0,R,R
mohrdu01,1725.0,46.0,60.0,USA,MS,,,,,,182.0,73.0,R,R
moisabi01,1161.0,55.0,97.0,USA,MA,1849.0,28.0,27.0,USA,NH,132.0,75.0,L,R
mokanjo01,830.0,73.0,74.0,USA,NY,1514.0,10.0,31.0,USA,NY,126.0,60.0,R,R
molefe01,1161.0,46.0,44.0,USA,CA,1943.0,10.0,64.0,USA,CA,170.0,75.0,L,L
molesca01,620.0,10.0,47.0,USA,MD,1193.0,55.0,80.0,USA,MD,122.0,60.0,L,L
molinbe01,1703.0,55.0,64.0,P.R.,,,,,,,157.0,70.0,R,R
molinbo01,1437.0,37.0,67.0,USA,NJ,,,,,,157.0,73.0,L,R
molinga01,1714.0,37.0,8.0,USA,CO,,,,,,157.0,70.0,R,R
molingu01,1791.0,10.0,77.0,Venezuela,La Guaira,,,,,,226.0,75.0,R,R
moliniz01,1670.0,46.0,8.0,USA,NY,,,,,,170.0,75.0,R,R
molinjo01,1714.0,46.0,8.0,P.R.,,,,,,,232.0,73.0,R,R
molinya01,1791.0,55.0,41.0,P.R.,,,,,,,201.0,70.0,R,R
molitpa01,1504.0,64.0,70.0,USA,MN,,,,,,151.0,73.0,R,R
molledu01,1813.0,64.0,67.0,CAN,SK,,,,,,245.0,83.0,L,R
mollefr01,774.0,19.0,47.0,USA,OH,1019.0,91.0,1.0,USA,OH,164.0,78.0,,
mollsa01,1902.0,1.0,8.0,USA,TN,,,,,,157.0,65.0,L,L
mollwfr01,774.0,46.0,50.0,Germany,,1273.0,82.0,8.0,USA,FL,132.0,78.0,R,R
molonri01,1437.0,46.0,21.0,USA,MA,,,,,,151.0,80.0,R,R
molynvi01,752.0,64.0,54.0,USA,NY,1045.0,37.0,11.0,USA,CT,145.0,73.0,R,R
monacbl01,1051.0,91.0,50.0,USA,TX,1715.0,10.0,31.0,USA,TX,132.0,70.0,B,R
monahri01,1194.0,28.0,90.0,USA,NY,1755.0,55.0,87.0,USA,NY,164.0,75.0,R,R
monahsh01,1703.0,64.0,37.0,USA,NY,,,,,,164.0,73.0,L,R
monasca01,1835.0,19.0,67.0,Venezuela,Miranda,,,,,,176.0,75.0,R,R
monbobi01,1283.0,64.0,34.0,USA,MA,1916.0,1.0,80.0,USA,MA,157.0,70.0,R,R
moncayo01,1935.0,37.0,87.0,Cuba,,,,,,,201.0,78.0,B,R
moncefr01,918.0,73.0,1.0,USA,MA,1300.0,28.0,74.0,USA,MA,139.0,63.0,R,R
monchal01,1073.0,19.0,14.0,USA,NJ,1916.0,73.0,37.0,USA,FL,145.0,73.0,R,R
moncrca01,1857.0,91.0,8.0,USA,MS,,,,,,195.0,73.0,L,R
mondari01,1382.0,91.0,64.0,USA,AR,,,,,,161.0,80.0,L,L
mondera01,1670.0,19.0,37.0,D.R.,San Cristobal,,,,,,172.0,70.0,R,R
mondera02,1935.0,55.0,87.0,USA,CA,,,,,,170.0,75.0,B,R
mondona01,1935.0,19.0,77.0,USA,WA,,,,,,164.0,65.0,L,R
moneljo01,1835.0,19.0,87.0,USA,NY,,,,,,182.0,75.0,L,R
moneydo01,1404.0,46.0,21.0,USA,DC,,,,,,132.0,75.0,R,R
mongesi01,1449.0,28.0,34.0,Mexico,Sonora,,,,,,151.0,78.0,B,L
moniami01,1968.0,37.0,41.0,USA,CA,,,,,,164.0,78.0,L,R
monrocr01,1736.0,10.0,87.0,USA,TX,,,,,,164.0,75.0,R,R
monroed01,830.0,10.0,70.0,USA,KY,1300.0,28.0,93.0,USA,KY,154.0,85.0,R,R
monrofr01,388.0,,,USA,OH,483.0,55.0,4.0,USA,MT,,,,
monrojo01,852.0,64.0,77.0,USA,TX,1126.0,46.0,60.0,USA,TX,120.0,68.0,L,R
monrola01,1504.0,46.0,64.0,USA,MI,,,,,,170.0,83.0,R,R
monroza01,1228.0,55.0,24.0,USA,IL,,,,,,167.0,73.0,R,R
montaed01,940.0,55.0,77.0,USA,CA,1554.0,46.0,54.0,USA,CA,126.0,68.0,R,R
montafr01,1913.0,19.0,67.0,D.R.,San Cristobal,,,,,,239.0,78.0,R,R
montajo01,1404.0,73.0,37.0,USA,VA,,,,,,186.0,78.0,R,R
montalu01,1780.0,100.0,47.0,P.R.,,,,,,,164.0,75.0,R,R
montara01,1592.0,19.0,100.0,P.R.,,,,,,,151.0,73.0,R,R
montawi01,1415.0,28.0,1.0,P.R.,,,,,,,132.0,73.0,L,L
monteag01,1736.0,64.0,84.0,D.R.,San Pedro de Macoris,,,,,,182.0,80.0,R,R
monteau01,1360.0,91.0,60.0,Cuba,,1581.0,91.0,31.0,Mexico,Coahuila,145.0,70.0,R,R
montebr01,1946.0,28.0,74.0,USA,KS,,,,,,252.0,90.0,R,R
monteel01,1968.0,64.0,54.0,D.R.,Distrito Nacional,,,,,,214.0,80.0,R,R
montefe01,1194.0,10.0,21.0,Mexico,Nuevo Leon,,,,,,151.0,78.0,L,L
monteje01,1868.0,91.0,90.0,Venezuela,Carabobo,,,,,,214.0,80.0,R,R
montejo01,1437.0,37.0,80.0,USA,NJ,,,,,,145.0,75.0,R,R
montema01,1272.0,82.0,50.0,Cuba,,1715.0,1.0,60.0,Cuba,La Habana,107.0,70.0,R,R
montemi01,1802.0,55.0,27.0,Venezuela,Distrito Federal,,,,,,196.0,70.0,L,R
montera01,1879.0,82.0,54.0,D.R.,San Cristobal,,,,,,157.0,73.0,R,R
montere01,1062.0,19.0,37.0,Cuba,La Habana,1353.0,73.0,44.0,USA,FL,126.0,60.0,L,L
monteri01,1581.0,19.0,70.0,USA,FL,,,,,,176.0,78.0,R,R
montgal01,1106.0,55.0,8.0,USA,NM,938.0,28.0,84.0,USA,VA,151.0,68.0,R,R
montgbo01,1371.0,28.0,50.0,USA,TN,,,,,,164.0,75.0,R,R
montgje01,1570.0,1.0,21.0,USA,OH,,,,,,132.0,70.0,R,R
montgjo01,1902.0,100.0,87.0,USA,SC,,,,,,205.0,88.0,L,L
montgmi01,1868.0,55.0,1.0,USA,CA,,,,,,194.0,83.0,L,L
montgmo01,1393.0,73.0,1.0,USA,NC,,,,,,170.0,80.0,R,R
montgra01,1647.0,64.0,24.0,USA,NY,,,,,,164.0,80.0,R,R
montgst01,1658.0,100.0,80.0,USA,CA,,,,,,182.0,83.0,R,R
montoch01,1603.0,82.0,54.0,P.R.,,,,,,,132.0,68.0,R,R
montral01,1360.0,64.0,74.0,USA,LA,1822.0,1.0,57.0,USA,LA,117.0,55.0,R,R
montzlu01,1802.0,55.0,21.0,USA,LA,,,,,,201.0,75.0,R,R
monzara01,1250.0,1.0,11.0,Venezuela,Zulia,1728.0,64.0,31.0,Venezuela,Zulia,120.0,73.0,R,R
monzoda01,1393.0,37.0,54.0,USA,NY,1661.0,1.0,67.0,D.R.,Distrito Nacional,147.0,68.0,R,R
moockjo01,1371.0,19.0,37.0,USA,LA,,,,,,145.0,75.0,L,R
moodyer01,1670.0,1.0,18.0,USA,SC,,,,,,151.0,88.0,R,R
moolige01,487.0,19.0,37.0,USA,MA,577.0,10.0,60.0,USA,MA,101.0,60.0,R,R
moonebi01,1548.0,64.0,50.0,USA,CA,,,,,,139.0,73.0,R,R
mooneji01,951.0,73.0,11.0,USA,TN,1434.0,28.0,87.0,USA,TN,130.0,70.0,R,L
moonle01,874.0,46.0,70.0,USA,NC,1313.0,64.0,80.0,USA,LA,126.0,70.0,R,L
moonwa01,1216.0,28.0,8.0,USA,AR,1956.0,10.0,27.0,USA,TX,131.0,73.0,L,R
mooread01,1813.0,37.0,24.0,USA,TX,,,,,,195.0,80.0,R,R
mooreal01,907.0,64.0,11.0,USA,NY,1367.0,91.0,93.0,,Atlantic Ocean,137.0,68.0,R,R
moorean01,1073.0,73.0,70.0,USA,LA,1621.0,82.0,93.0,USA,MS,157.0,75.0,L,R
moorean02,1924.0,46.0,4.0,USA,OR,,,,,,164.0,73.0,R,R
moorear01,1338.0,64.0,97.0,USA,PA,,,,,,157.0,78.0,L,L
mooreba01,1360.0,28.0,8.0,USA,NC,,,,,,157.0,75.0,L,L
mooreba02,1449.0,1.0,80.0,USA,TX,,,,,,142.0,78.0,L,L
moorebi01,907.0,73.0,8.0,USA,NY,1501.0,1.0,77.0,USA,NY,164.0,80.0,R,R
moorebi02,896.0,100.0,37.0,USA,MO,1340.0,37.0,77.0,USA,MO,132.0,70.0,L,R
moorebi03,1548.0,82.0,31.0,USA,CA,,,,,,151.0,75.0,R,L
moorebo01,1526.0,91.0,24.0,USA,LA,1916.0,28.0,31.0,USA,FL,170.0,83.0,R,R
moorebo02,1603.0,82.0,87.0,USA,OH,,,,,,126.0,70.0,R,R
moorebr01,1592.0,46.0,67.0,USA,CO,,,,,,151.0,75.0,R,R
mooreca01,951.0,64.0,41.0,USA,TN,1153.0,55.0,4.0,USA,LA,145.0,75.0,R,R
moorech01,708.0,100.0,1.0,USA,IN,1313.0,55.0,93.0,USA,OR,120.0,68.0,R,R
moorech02,1471.0,46.0,67.0,USA,AL,,,,,,145.0,70.0,R,R
moorecy01,940.0,10.0,21.0,USA,GA,1340.0,19.0,90.0,USA,GA,142.0,75.0,R,R
moorede01,1040.0,28.0,18.0,USA,TX,1675.0,55.0,4.0,USA,ND,157.0,70.0,R,R
mooredo01,1482.0,10.0,41.0,USA,TX,1568.0,55.0,57.0,USA,CA,151.0,73.0,L,R
mooredy01,1902.0,64.0,4.0,USA,CA,,,,,,176.0,73.0,R,R
mooreea01,631.0,55.0,93.0,USA,OH,1193.0,91.0,90.0,USA,OH,164.0,73.0,R,R
mooreed01,874.0,1.0,57.0,USA,KY,1394.0,10.0,31.0,USA,FL,126.0,60.0,R,R
mooreeu01,973.0,37.0,87.0,USA,OK,1568.0,10.0,37.0,USA,OK,151.0,78.0,R,R
moorefe01,841.0,10.0,70.0,USA,NJ,1005.0,37.0,18.0,USA,NJ,185.0,73.0,,
moorega01,1382.0,10.0,77.0,USA,OK,,,,,,139.0,68.0,R,L
moorege01,620.0,73.0,34.0,USA,OH,1233.0,37.0,64.0,USA,OH,170.0,83.0,R,R
moorege02,719.0,91.0,27.0,USA,TX,885.0,64.0,97.0,USA,TX,151.0,78.0,L,L
moorege03,984.0,64.0,84.0,USA,TX,1420.0,19.0,37.0,USA,MS,139.0,70.0,L,L
mooreha01,465.0,,,USA,CA,403.0,46.0,8.0,USA,CA,,,,
mooreja01,1316.0,10.0,60.0,USA,FL,,,,,,145.0,73.0,R,R
mooreje01,388.0,,,CAN,ON,242.0,73.0,84.0,USA,MI,132.0,70.0,L,
mooreje02,1846.0,46.0,93.0,USA,LA,,,,,,157.0,75.0,L,R
mooreji01,918.0,100.0,44.0,USA,AR,1353.0,37.0,60.0,USA,WA,126.0,73.0,R,R
mooreji02,918.0,28.0,77.0,USA,TN,1528.0,19.0,21.0,USA,TN,154.0,73.0,R,R
moorejo01,907.0,19.0,74.0,USA,CT,1594.0,28.0,11.0,USA,FL,139.0,68.0,L,R
moorejo02,973.0,100.0,80.0,USA,TX,1728.0,28.0,1.0,USA,TX,114.0,70.0,L,R
mooreju01,1471.0,1.0,80.0,USA,TX,,,,,,151.0,70.0,R,R
mooreke01,1515.0,73.0,84.0,USA,AL,1902.0,91.0,27.0,USA,GA,164.0,75.0,R,L
mooreke02,1658.0,82.0,93.0,USA,MI,,,,,,157.0,75.0,B,R
moorema01,1658.0,91.0,4.0,USA,CA,,,,,,164.0,85.0,B,R
moorema02,1868.0,46.0,57.0,USA,FL,,,,,,182.0,80.0,L,L
mooremi01,1537.0,91.0,84.0,USA,OK,,,,,,176.0,83.0,R,R
mooremo01,,,,,,,,,,,,,,R
moorera01,951.0,46.0,67.0,USA,TX,1608.0,46.0,37.0,USA,TX,151.0,73.0,L,R
moorera02,1172.0,46.0,1.0,USA,MD,1648.0,19.0,4.0,USA,MD,164.0,73.0,R,R
moorero01,863.0,82.0,84.0,USA,TX,1059.0,28.0,14.0,USA,WA,151.0,73.0,B,L
mooresc01,797.0,100.0,50.0,USA,MO,1233.0,82.0,41.0,USA,AR,111.0,63.0,R,R
mooresc02,1802.0,91.0,54.0,USA,CA,,,,,,164.0,78.0,L,R
moorete01,1018.0,37.0,87.0,USA,AL,1648.0,19.0,93.0,USA,IL,164.0,70.0,R,R
mooreto01,1415.0,55.0,21.0,USA,CA,1943.0,91.0,50.0,USA,CA,139.0,70.0,R,R
mooretr01,1681.0,82.0,4.0,USA,TX,,,,,,170.0,75.0,L,L
moorety01,1846.0,1.0,97.0,USA,MS,,,,,,195.0,78.0,R,R
moorewh01,1018.0,46.0,31.0,USA,OH,1541.0,100.0,31.0,USA,OH,164.0,75.0,R,R
moorewi01,852.0,37.0,64.0,USA,TX,1220.0,19.0,93.0,USA,OK,164.0,73.0,R,R
moorhbo01,1305.0,1.0,74.0,USA,PA,1528.0,100.0,8.0,USA,PA,180.0,75.0,R,R
moosebo01,1404.0,82.0,27.0,USA,PA,1394.0,82.0,27.0,USA,OH,170.0,73.0,R,R
mootyja01,1018.0,28.0,41.0,USA,TX,1313.0,28.0,64.0,USA,TX,132.0,68.0,R,R
moraan01,1493.0,37.0,80.0,Mexico,Coahuila,1916.0,46.0,37.0,Mexico,Coahuila,145.0,73.0,R,R
moragda01,1714.0,55.0,24.0,USA,CA,,,,,,150.0,73.0,L,L
moralfr01,1835.0,1.0,77.0,Venezuela,Guarico,,,,,,182.0,75.0,L,L
moralfr02,1979.0,82.0,87.0,Venezuela,Guarico,,,,,,151.0,83.0,R,R
moralje01,1426.0,10.0,57.0,P.R.,,,,,,,114.0,68.0,R,R
moraljo01,1371.0,100.0,97.0,V.I.,St. Croix,,,,,,154.0,70.0,R,R
moraljo02,1802.0,10.0,64.0,P.R.,,,,,,,170.0,70.0,B,R
moralke01,1802.0,46.0,64.0,Cuba,Sancti Spiritus,,,,,,222.0,75.0,B,R
moralos01,1902.0,82.0,97.0,Venezuela,Aragua,,,,,,165.0,80.0,R,R
moralri01,1360.0,73.0,64.0,USA,CA,,,,,,132.0,70.0,R,R
moralwi01,1681.0,73.0,21.0,USA,AZ,,,,,,147.0,68.0,R,R
morame01,1681.0,10.0,4.0,Venezuela,Yaracuy,,,,,,170.0,70.0,R,R
moranal01,1305.0,100.0,14.0,USA,MI,,,,,,157.0,75.0,R,R
moranbi01,542.0,82.0,31.0,USA,IL,590.0,28.0,24.0,USA,IL,139.0,68.0,,
moranbi02,1250.0,91.0,87.0,USA,AL,1996.0,82.0,67.0,USA,FL,151.0,70.0,R,R
moranbi03,1437.0,73.0,84.0,USA,VA,,,,,,182.0,83.0,R,R
moranbr01,1857.0,73.0,97.0,USA,NY,,,,,,201.0,83.0,L,L
moranch01,653.0,19.0,84.0,USA,DC,831.0,28.0,34.0,USA,DC,,,,R
moranch02,642.0,10.0,70.0,USA,TN,1032.0,46.0,44.0,USA,KY,145.0,63.0,R,R
moranco01,1902.0,82.0,1.0,USA,NY,,,,,,201.0,83.0,L,R
moranha01,763.0,28.0,4.0,USA,WV,1206.0,91.0,90.0,USA,WV,126.0,75.0,L,L
moranhe01,708.0,10.0,50.0,USA,PA,1099.0,73.0,67.0,USA,NY,107.0,55.0,L,R
moranhi01,1018.0,1.0,1.0,USA,NY,1688.0,1.0,21.0,USA,NY,151.0,83.0,R,R
moranjo01,1957.0,28.0,77.0,P.R.,,,,,,,129.0,75.0,L,L
moranmi01,1614.0,28.0,70.0,USA,PA,,,,,,132.0,70.0,L,R
moranpa01,620.0,10.0,21.0,USA,MA,697.0,19.0,21.0,USA,FL,145.0,68.0,R,R
moranro01,708.0,73.0,54.0,USA,IN,1260.0,55.0,57.0,USA,GA,114.0,63.0,R,R
moransa01,553.0,73.0,50.0,USA,NY,336.0,64.0,87.0,USA,NY,120.0,,,L
morbajo01,1758.0,82.0,4.0,D.R.,Santiago,,,,,,132.0,75.0,B,R
mordemi01,1625.0,100.0,41.0,USA,AL,,,,,,139.0,70.0,R,R
morefo01,675.0,73.0,97.0,USA,IN,1287.0,64.0,54.0,USA,IN,145.0,73.0,R,R
morehda01,1360.0,73.0,14.0,USA,CA,,,,,,151.0,75.0,R,R
morehra01,874.0,100.0,4.0,USA,TX,1568.0,1.0,41.0,USA,TX,116.0,65.0,L,R
morehse01,1261.0,64.0,47.0,USA,TX,1795.0,1.0,54.0,USA,LA,164.0,73.0,L,L
morejad01,1979.0,10.0,87.0,Cuba,La Habana,,,,,,200.0,70.0,L,L
morejda01,1216.0,55.0,67.0,Cuba,La Habana,1836.0,28.0,87.0,USA,FL,139.0,75.0,R,R
morelbr01,1846.0,28.0,67.0,USA,CA,,,,,,207.0,78.0,R,R
morelch01,1979.0,46.0,77.0,D.R.,Santiago,,,,,,95.0,73.0,R,R
morelha01,542.0,91.0,27.0,USA,PA,1032.0,28.0,67.0,USA,NJ,,,,
morelke01,1482.0,37.0,4.0,USA,TX,,,,,,157.0,73.0,R,R
morelmi01,1824.0,73.0,18.0,USA,MS,,,,,,226.0,80.0,L,L
morelra01,1703.0,64.0,47.0,D.R.,Santiago,,,,,,139.0,78.0,R,R
morenan01,1493.0,46.0,18.0,Mexico,Veracruz,,,,,,126.0,65.0,L,L
morendi01,1846.0,55.0,67.0,Venezuela,Miranda,,,,,,214.0,75.0,R,R
morened01,1769.0,55.0,97.0,Venezuela,Zulia,,,,,,164.0,75.0,R,R
morenga01,1990.0,10.0,44.0,Venezuela,Lara,,,,,,164.0,70.0,R,R
morenjo01,1515.0,91.0,1.0,D.R.,Distrito Nacional,1969.0,73.0,18.0,D.R.,Distrito Nacional,139.0,73.0,B,R
morenju01,1117.0,1.0,90.0,Cuba,,1541.0,1.0,4.0,USA,FL,126.0,63.0,R,R
morenju02,1714.0,10.0,90.0,Venezuela,La Guaira,,,,,,176.0,75.0,L,L
morenle01,697.0,64.0,11.0,USA,PA,1260.0,91.0,4.0,USA,PA,107.0,70.0,R,R
morenom01,1460.0,82.0,77.0,Panama,Chiriqui,,,,,,145.0,78.0,L,L
morenor01,1736.0,28.0,87.0,Venezuela,Distrito Federal,,,,,,201.0,80.0,R,R
moretda01,1946.0,28.0,47.0,D.R.,Elias Pina,,,,,,151.0,78.0,R,R
moretro01,1426.0,73.0,50.0,P.R.,,1983.0,100.0,21.0,P.R.,,132.0,83.0,B,L
moreyda01,763.0,10.0,80.0,USA,MA,1528.0,1.0,11.0,USA,MA,151.0,73.0,L,R
morgaad01,1879.0,10.0,87.0,USA,FL,,,,,,170.0,75.0,L,L
morgabi01,410.0,82.0,54.0,USA,DC,885.0,55.0,90.0,USA,MD,,,,
morgabi02,399.0,,,USA,NY,483.0,73.0,21.0,USA,NY,,,,
morgabo01,1172.0,46.0,93.0,USA,OK,,,,,,139.0,65.0,R,R
morgach01,995.0,46.0,18.0,USA,MS,1594.0,73.0,64.0,USA,TX,120.0,65.0,L,R
morgacy01,642.0,91.0,31.0,USA,OH,1206.0,46.0,90.0,USA,WV,139.0,73.0,R,R
morgacy02,830.0,91.0,34.0,USA,MA,992.0,73.0,34.0,USA,MA,132.0,73.0,R,R
morgaed01,929.0,37.0,70.0,USA,IL,1447.0,28.0,27.0,USA,LA,145.0,73.0,R,R
morgaed02,1040.0,91.0,60.0,USA,OH,1474.0,46.0,87.0,USA,OH,120.0,68.0,L,L
morgael01,1946.0,37.0,41.0,USA,CA,,,,,,157.0,68.0,R,R
morgajo01,1216.0,91.0,60.0,USA,MA,,,,,,132.0,68.0,L,R
morgajo02,1360.0,73.0,60.0,USA,TX,1983.0,82.0,34.0,USA,CA,120.0,60.0,L,R
morgake01,1647.0,100.0,8.0,USA,LA,,,,,,132.0,75.0,R,R
morgami01,1537.0,82.0,24.0,USA,CA,,,,,,164.0,80.0,R,R
morgany01,1769.0,55.0,4.0,USA,CA,,,,,,145.0,68.0,L,L
morgapi01,366.0,37.0,,USA,MO,510.0,1.0,97.0,USA,MO,,,,R
morgara01,763.0,46.0,44.0,USA,MD,912.0,10.0,47.0,USA,MD,114.0,63.0,R,R
morgare01,697.0,82.0,18.0,USA,IA,1461.0,19.0,80.0,USA,NY,145.0,68.0,R,R
morgato01,1216.0,37.0,64.0,USA,CA,1541.0,1.0,41.0,USA,CA,145.0,75.0,R,R
morgave01,1194.0,64.0,24.0,USA,VA,1380.0,91.0,24.0,USA,MN,157.0,75.0,L,R
morhamo01,1294.0,1.0,50.0,USA,CT,,,,,,151.0,75.0,L,L
moriabi01,697.0,64.0,77.0,USA,IL,590.0,100.0,80.0,USA,IL,145.0,78.0,R,R
moriaed01,1018.0,82.0,37.0,USA,MA,1594.0,73.0,93.0,USA,MA,145.0,68.0,R,R
