,playerID,yearID,gameNum,gameID,teamID,lgID,GP,startingPos
1324,fordwh01,1959,50.0,NLS195907070,NYA,AL,100.0,
1325,howarel01,1959,100.0,NLS195908030,NYA,AL,1.0,
1326,kalinal01,1959,100.0,NLS195908030,DET,AL,100.0,
1327,killeha01,1959,100.0,NLS195908030,WS1,AL,1.0,
1328,kubekto01,1959,100.0,NLS195908030,NYA,AL,100.0,
1329,kuennha01,1959,100.0,NLS195908030,DET,AL,1.0,
1330,kuennha01,1959,50.0,NLS195907070,DET,AL,100.0,
1331,lollash01,1959,50.0,NLS195907070,CHA,AL,100.0,
1332,lollash01,1959,100.0,NLS195908030,CHA,AL,100.0,
1333,malzofr01,1959,50.0,NLS195907070,BOS,AL,100.0,
1334,mantlmi01,1959,50.0,NLS195907070,NYA,AL,100.0,
1335,mcdougi01,1959,100.0,NLS195908030,NYA,AL,1.0,
1336,mcdougi01,1959,50.0,NLS195907070,NYA,AL,100.0,
1337,mclisca01,1959,100.0,NLS195908030,CLE,AL,100.0,
1338,minosmi01,1959,100.0,NLS195908030,CLE,AL,1.0,
1339,odellbi01,1959,100.0,NLS195908030,BAL,AL,100.0,
1340,pascuca02,1959,100.0,NLS195908030,WS1,AL,1.0,
1341,piercbi02,1959,50.0,NLS195907070,CHA,AL,1.0,
1342,powervi01,1959,50.0,NLS195907070,CLE,AL,100.0,
1343,powervi01,1959,100.0,NLS195908030,CLE,AL,100.0,
1344,ramospe01,1959,100.0,NLS195908030,WS1,AL,1.0,
1345,richabo01,1959,100.0,NLS195908030,NYA,AL,1.0,
1346,runnepe01,1959,50.0,NLS195907070,BOS,AL,100.0,
1347,sievero01,1959,100.0,NLS195908030,WS1,AL,1.0,
1348,sievero01,1959,50.0,NLS195907070,WS1,AL,100.0,
1349,skowrbi01,1959,100.0,NLS195908030,NYA,AL,1.0,
1350,triangu01,1959,100.0,NLS195908030,BAL,AL,1.0,
1351,wilheho01,1959,50.0,NLS195907070,BAL,AL,1.0,
1352,wilheho01,1959,100.0,NLS195908030,BAL,AL,100.0,
1353,willite01,1959,50.0,NLS195907070,BOS,AL,100.0,
1354,woodlge01,1959,100.0,NLS195908030,BAL,AL,100.0,
1355,wynnea01,1959,100.0,NLS195908030,CHA,AL,100.0,
1356,drysddo01,1959,50.0,NLS195907070,LAN,NL,100.0,1.0
1357,drysddo01,1959,100.0,NLS195908030,LAN,NL,100.0,1.0
1358,crandde01,1959,50.0,NLS195907070,MLN,NL,100.0,12.0
1359,crandde01,1959,100.0,NLS195908030,MLN,NL,100.0,12.0
1360,cepedor01,1959,50.0,NLS195907070,SFN,NL,100.0,23.0
1361,musiast01,1959,100.0,NLS195908030,SLN,NL,100.0,23.0
1362,templjo01,1959,50.0,NLS195907070,CIN,NL,100.0,34.0
1363,templjo01,1959,100.0,NLS195908030,CIN,NL,100.0,34.0
1364,boyerke01,1959,100.0,NLS195908030,SLN,NL,100.0,45.0
1365,matheed01,1959,50.0,NLS195907070,MLN,NL,100.0,45.0
1366,bankser01,1959,50.0,NLS195907070,CHN,NL,100.0,56.0
1367,bankser01,1959,100.0,NLS195908030,CHN,NL,100.0,56.0
1368,moonwa01,1959,50.0,NLS195907070,LAN,NL,100.0,67.0
1369,moonwa01,1959,100.0,NLS195908030,LAN,NL,100.0,67.0
1370,mayswi01,1959,50.0,NLS195907070,SFN,NL,100.0,78.0
1371,mayswi01,1959,100.0,NLS195908030,SFN,NL,100.0,78.0
1372,aaronha01,1959,50.0,NLS195907070,MLN,NL,100.0,89.0
1373,aaronha01,1959,100.0,NLS195908030,MLN,NL,100.0,89.0
1374,antonjo02,1959,100.0,NLS195908030,SFN,NL,1.0,
1375,antonjo02,1959,50.0,NLS195907070,SFN,NL,100.0,
1376,boyerke01,1959,50.0,NLS195907070,SLN,NL,100.0,
1377,burdele01,1959,100.0,NLS195908030,MLN,NL,1.0,
1378,burdele01,1959,50.0,NLS195907070,MLN,NL,100.0,
1379,burgesm01,1959,50.0,NLS195907070,PIT,NL,1.0,
1380,burgesm01,1959,100.0,NLS195908030,PIT,NL,100.0,
1381,cepedor01,1959,100.0,NLS195908030,SFN,NL,1.0,
1382,conlege01,1959,50.0,NLS195907070,PHI,NL,1.0,
1383,conlege01,1959,100.0,NLS195908030,PHI,NL,100.0,
1384,cunnijo01,1959,50.0,NLS195907070,SLN,NL,1.0,
1385,cunnijo01,1959,100.0,NLS195908030,SLN,NL,100.0,
1386,elstodo01,1959,100.0,NLS195908030,CHN,NL,1.0,
1387,elstodo01,1959,50.0,NLS195907070,CHN,NL,100.0,
1388,facero01,1959,50.0,NLS195907070,PIT,NL,100.0,
1389,facero01,1959,100.0,NLS195908030,PIT,NL,100.0,
1390,gilliji01,1959,100.0,NLS195908030,LAN,NL,100.0,
1391,groatdi01,1959,50.0,NLS195907070,PIT,NL,100.0,
1392,groatdi01,1959,100.0,NLS195908030,PIT,NL,100.0,
1393,jonessa02,1959,100.0,NLS195908030,SFN,NL,100.0,
1394,loganjo01,1959,100.0,NLS195908030,MLN,NL,1.0,
1395,matheed01,1959,100.0,NLS195908030,MLN,NL,100.0,
1396,mazerbi01,1959,100.0,NLS195908030,PIT,NL,1.0,
1397,mazerbi01,1959,50.0,NLS195907070,PIT,NL,100.0,
1398,mizelvi01,1959,50.0,NLS195907070,SLN,NL,1.0,
1399,mizelvi01,1959,100.0,NLS195908030,SLN,NL,1.0,
1400,musiast01,1959,50.0,NLS195907070,SLN,NL,100.0,
1401,nealch01,1959,100.0,NLS195908030,LAN,NL,100.0,
1402,pinsova01,1959,50.0,NLS195907070,CIN,NL,1.0,
1403,pinsova01,1959,100.0,NLS195908030,CIN,NL,100.0,
1404,robinfr02,1959,50.0,NLS195907070,CIN,NL,1.0,
1405,robinfr02,1959,100.0,NLS195908030,CIN,NL,100.0,
1406,smithha09,1959,50.0,NLS195907070,SLN,NL,1.0,
1407,smithha09,1959,100.0,NLS195908030,SLN,NL,100.0,
1408,spahnwa01,1959,50.0,NLS195907070,MLN,NL,1.0,
1409,spahnwa01,1959,100.0,NLS195908030,MLN,NL,1.0,
1410,whitebi03,1959,50.0,NLS195907070,SLN,NL,1.0,
1411,whitebi03,1959,100.0,NLS195908030,SLN,NL,1.0,
1412,fordwh01,1960,100.0,ALS196007130,NYA,AL,100.0,1.0
1413,monbobi01,1960,50.0,ALS196007110,BOS,AL,100.0,1.0
1414,berrayo01,1960,50.0,ALS196007110,NYA,AL,100.0,12.0
1415,berrayo01,1960,100.0,ALS196007130,NYA,AL,100.0,12.0
1416,skowrbi01,1960,50.0,ALS196007110,NYA,AL,100.0,23.0
1417,skowrbi01,1960,100.0,ALS196007130,NYA,AL,100.0,23.0
1418,runnepe01,1960,50.0,ALS196007110,BOS,AL,100.0,34.0
1419,runnepe01,1960,100.0,ALS196007130,BOS,AL,100.0,34.0
1420,malzofr01,1960,50.0,ALS196007110,BOS,AL,100.0,45.0
1421,malzofr01,1960,100.0,ALS196007130,BOS,AL,100.0,45.0
1422,hansero02,1960,50.0,ALS196007110,BAL,AL,100.0,56.0
1423,hansero02,1960,100.0,ALS196007130,BAL,AL,100.0,56.0
1424,minosmi01,1960,50.0,ALS196007110,CHA,AL,100.0,67.0
1425,minosmi01,1960,100.0,ALS196007130,CHA,AL,100.0,67.0
1426,mantlmi01,1960,50.0,ALS196007110,NYA,AL,100.0,78.0
1427,mantlmi01,1960,100.0,ALS196007130,NYA,AL,100.0,78.0
1428,marisro01,1960,50.0,ALS196007110,NYA,AL,100.0,89.0
1429,marisro01,1960,100.0,ALS196007130,NYA,AL,100.0,89.0
1430,aparilu01,1960,100.0,ALS196007130,CHA,AL,1.0,
1431,aparilu01,1960,50.0,ALS196007110,CHA,AL,100.0,
1432,bellga01,1960,50.0,ALS196007110,CLE,AL,100.0,
1433,bellga01,1960,100.0,ALS196007130,CLE,AL,100.0,
1434,coateji01,1960,100.0,ALS196007130,NYA,AL,1.0,
1435,coateji01,1960,50.0,ALS196007110,NYA,AL,100.0,
1436,daleybu01,1960,100.0,ALS196007130,KC1,AL,1.0,
1437,daleybu01,1960,50.0,ALS196007110,KC1,AL,100.0,
1438,estrach01,1960,100.0,ALS196007130,BAL,AL,1.0,
1439,estrach01,1960,50.0,ALS196007110,BAL,AL,100.0,
1440,fordwh01,1960,50.0,ALS196007110,NYA,AL,1.0,
1441,foxne01,1960,50.0,ALS196007110,CHA,AL,100.0,
1442,foxne01,1960,100.0,ALS196007130,CHA,AL,100.0,
1443,gentiji01,1960,100.0,ALS196007130,BAL,AL,1.0,
1444,gentiji01,1960,50.0,ALS196007110,BAL,AL,100.0,
1445,howarel01,1960,100.0,ALS196007130,NYA,AL,1.0,
1446,howarel01,1960,50.0,ALS196007110,NYA,AL,100.0,
1447,kalinal01,1960,50.0,ALS196007110,DET,AL,100.0,
1448,kalinal01,1960,100.0,ALS196007130,DET,AL,100.0,
1449,kuennha01,1960,50.0,ALS196007110,CLE,AL,100.0,
1450,kuennha01,1960,100.0,ALS196007130,CLE,AL,100.0,
1451,laryfr01,1960,50.0,ALS196007110,DET,AL,100.0,
1452,laryfr01,1960,100.0,ALS196007130,DET,AL,100.0,
1453,lemonji01,1960,100.0,ALS196007130,WS1,AL,1.0,
1454,lemonji01,1960,50.0,ALS196007110,WS1,AL,100.0,
1455,lollash01,1960,50.0,ALS196007110,CHA,AL,100.0,
1456,lollash01,1960,100.0,ALS196007130,CHA,AL,100.0,
1457,monbobi01,1960,100.0,ALS196007130,BOS,AL,1.0,
1458,pascuca02,1960,50.0,ALS196007110,WS1,AL,1.0,
1459,pascuca02,1960,100.0,ALS196007130,WS1,AL,1.0,
1460,powervi01,1960,50.0,ALS196007110,CLE,AL,1.0,
1461,powervi01,1960,100.0,ALS196007130,CLE,AL,100.0,
1462,robinbr01,1960,50.0,ALS196007110,BAL,AL,100.0,
1463,robinbr01,1960,100.0,ALS196007130,BAL,AL,100.0,
1464,smithal04,1960,50.0,ALS196007110,CHA,AL,100.0,
1465,smithal04,1960,100.0,ALS196007130,CHA,AL,100.0,
1466,stalege01,1960,50.0,ALS196007110,CHA,AL,1.0,
1467,stalege01,1960,100.0,ALS196007130,CHA,AL,100.0,
1468,stigmdi01,1960,50.0,ALS196007110,CLE,AL,1.0,
1469,stigmdi01,1960,100.0,ALS196007130,CLE,AL,1.0,
1470,willite01,1960,50.0,ALS196007110,BOS,AL,100.0,
1471,willite01,1960,100.0,ALS196007130,BOS,AL,100.0,
1472,wynnea01,1960,50.0,ALS196007110,CHA,AL,1.0,
1473,wynnea01,1960,100.0,ALS196007130,CHA,AL,100.0,
1474,frienbo01,1960,50.0,ALS196007110,PIT,NL,100.0,1.0
1475,lawve01,1960,100.0,ALS196007130,PIT,NL,100.0,1.0
1476,crandde01,1960,50.0,ALS196007110,MLN,NL,100.0,12.0
1477,crandde01,1960,100.0,ALS196007130,MLN,NL,100.0,12.0
1478,adcocjo01,1960,50.0,ALS196007110,MLN,NL,100.0,23.0
1479,adcocjo01,1960,100.0,ALS196007130,MLN,NL,100.0,23.0
1480,mazerbi01,1960,50.0,ALS196007110,PIT,NL,100.0,34.0
1481,mazerbi01,1960,100.0,ALS196007130,PIT,NL,100.0,34.0
1482,matheed01,1960,50.0,ALS196007110,MLN,NL,100.0,45.0
1483,matheed01,1960,100.0,ALS196007130,MLN,NL,100.0,45.0
1484,bankser01,1960,50.0,ALS196007110,CHN,NL,100.0,56.0
1485,bankser01,1960,100.0,ALS196007130,CHN,NL,100.0,56.0
1486,skinnbo01,1960,50.0,ALS196007110,PIT,NL,100.0,67.0
1487,skinnbo01,1960,100.0,ALS196007130,PIT,NL,100.0,67.0
1488,mayswi01,1960,50.0,ALS196007110,SFN,NL,100.0,78.0
1489,mayswi01,1960,100.0,ALS196007130,SFN,NL,100.0,78.0
1490,aaronha01,1960,50.0,ALS196007110,MLN,NL,100.0,89.0
1491,aaronha01,1960,100.0,ALS196007130,MLN,NL,100.0,89.0
1492,baileed01,1960,50.0,ALS196007110,CIN,NL,1.0,
1493,baileed01,1960,100.0,ALS196007130,CIN,NL,100.0,
1494,boyerke01,1960,50.0,ALS196007110,SLN,NL,100.0,
1495,boyerke01,1960,100.0,ALS196007130,SLN,NL,100.0,
1496,buhlbo01,1960,100.0,ALS196007130,MLN,NL,1.0,
1497,buhlbo01,1960,50.0,ALS196007110,MLN,NL,100.0,
1498,burgesm01,1960,50.0,ALS196007110,PIT,NL,100.0,
1499,burgesm01,1960,100.0,ALS196007130,PIT,NL,100.0,
1500,cepedor01,1960,50.0,ALS196007110,SFN,NL,100.0,
1501,cepedor01,1960,100.0,ALS196007130,SFN,NL,100.0,
1502,clemero01,1960,50.0,ALS196007110,PIT,NL,100.0,
1503,clemero01,1960,100.0,ALS196007130,PIT,NL,100.0,
1504,facero01,1960,100.0,ALS196007130,PIT,NL,1.0,
1505,facero01,1960,50.0,ALS196007110,PIT,NL,100.0,
1506,frienbo01,1960,100.0,ALS196007130,PIT,NL,1.0,
1507,groatdi01,1960,50.0,ALS196007110,PIT,NL,100.0,
1508,groatdi01,1960,100.0,ALS196007130,PIT,NL,100.0,
1509,henrybi01,1960,50.0,ALS196007110,CIN,NL,1.0,
1510,henrybi01,1960,100.0,ALS196007130,CIN,NL,100.0,
1511,jacksla01,1960,50.0,ALS196007110,SLN,NL,1.0,
1512,jacksla01,1960,100.0,ALS196007130,SLN,NL,100.0,
1513,larkeno01,1960,50.0,ALS196007110,LAN,NL,100.0,
1514,larkeno01,1960,100.0,ALS196007130,LAN,NL,100.0,
1515,lawve01,1960,50.0,ALS196007110,PIT,NL,100.0,
1516,mccormi03,1960,100.0,ALS196007130,SFN,NL,1.0,
1517,mccormi03,1960,50.0,ALS196007110,SFN,NL,100.0,
1518,mcdanli01,1960,50.0,ALS196007110,SLN,NL,1.0,
1519,mcdanli01,1960,100.0,ALS196007130,SLN,NL,100.0,
1520,musiast01,1960,50.0,ALS196007110,SLN,NL,100.0,
1521,musiast01,1960,100.0,ALS196007130,SLN,NL,100.0,
1522,nealch01,1960,50.0,ALS196007110,LAN,NL,100.0,
1523,nealch01,1960,100.0,ALS196007130,LAN,NL,100.0,
1524,pinsova01,1960,50.0,ALS196007110,CIN,NL,100.0,
1525,pinsova01,1960,100.0,ALS196007130,CIN,NL,100.0,
1526,podrejo01,1960,50.0,ALS196007110,LAN,NL,1.0,
1527,podrejo01,1960,100.0,ALS196007130,LAN,NL,100.0,
1528,tayloto02,1960,50.0,ALS196007110,PHI,NL,100.0,
1529,tayloto02,1960,100.0,ALS196007130,PHI,NL,100.0,
1530,whitebi03,1960,50.0,ALS196007110,SLN,NL,100.0,
1531,whitebi03,1960,100.0,ALS196007130,SLN,NL,100.0,
1532,willist02,1960,50.0,ALS196007110,LAN,NL,1.0,
1533,willist02,1960,100.0,ALS196007130,LAN,NL,100.0,
1534,bunniji01,1961,100.0,ALS196107310,DET,AL,100.0,1.0
1535,fordwh01,1961,50.0,NLS196107110,NYA,AL,100.0,1.0
1536,romanjo01,1961,50.0,NLS196107110,CLE,AL,100.0,12.0
1537,romanjo01,1961,100.0,ALS196107310,CLE,AL,100.0,12.0
1538,cashno01,1961,50.0,NLS196107110,DET,AL,100.0,23.0
1539,cashno01,1961,100.0,ALS196107310,DET,AL,100.0,23.0
1540,templjo01,1961,50.0,NLS196107110,CLE,AL,100.0,34.0
1541,templjo01,1961,100.0,ALS196107310,CLE,AL,100.0,34.0
1542,robinbr01,1961,50.0,NLS196107110,BAL,AL,100.0,45.0
1543,robinbr01,1961,100.0,ALS196107310,BAL,AL,100.0,45.0
1544,aparilu01,1961,100.0,ALS196107310,CHA,AL,100.0,56.0
1545,kubekto01,1961,50.0,NLS196107110,NYA,AL,100.0,56.0
1546,colavro01,1961,50.0,NLS196107110,DET,AL,100.0,67.0
1547,colavro01,1961,100.0,ALS196107310,DET,AL,100.0,67.0
1548,mantlmi01,1961,50.0,NLS196107110,NYA,AL,100.0,78.0
1549,mantlmi01,1961,100.0,ALS196107310,NYA,AL,100.0,78.0
1550,kalinal01,1961,100.0,ALS196107310,DET,AL,100.0,89.0
1551,marisro01,1961,50.0,NLS196107110,NYA,AL,100.0,89.0
1552,arroylu01,1961,100.0,ALS196107310,NYA,AL,1.0,
1553,berrayo01,1961,100.0,ALS196107310,NYA,AL,1.0,
1554,berrayo01,1961,50.0,NLS196107110,NYA,AL,100.0,
1555,brandja01,1961,100.0,ALS196107310,BAL,AL,1.0,
1556,brandja01,1961,50.0,NLS196107110,BAL,AL,100.0,
1557,bunniji01,1961,50.0,NLS196107110,DET,AL,100.0,
1558,donovdi01,1961,100.0,ALS196107310,WS2,AL,1.0,
1559,donovdi01,1961,50.0,NLS196107110,WS2,AL,100.0,
1560,durenry01,1961,50.0,NLS196107110,LAA,AL,1.0,
1561,fordwh01,1961,100.0,ALS196107310,NYA,AL,1.0,
1562,fornimi01,1961,50.0,NLS196107110,BOS,AL,100.0,
1563,foxne01,1961,100.0,ALS196107310,CHA,AL,1.0,
1564,foxne01,1961,50.0,NLS196107110,CHA,AL,100.0,
1565,francti01,1961,100.0,ALS196107310,CLE,AL,1.0,
1566,gentiji01,1961,100.0,ALS196107310,BAL,AL,1.0,
1567,gentiji01,1961,50.0,NLS196107110,BAL,AL,100.0,
1568,howarel01,1961,50.0,NLS196107110,NYA,AL,100.0,
1569,howarel01,1961,100.0,ALS196107310,NYA,AL,100.0,
1570,howsedi01,1961,100.0,ALS196107310,KC1,AL,1.0,
1571,howsedi01,1961,50.0,NLS196107110,KC1,AL,100.0,
1572,kalinal01,1961,50.0,NLS196107110,DET,AL,100.0,
1573,killeha01,1961,100.0,ALS196107310,MIN,AL,1.0,
1574,killeha01,1961,50.0,NLS196107110,MIN,AL,100.0,
1575,kubekto01,1961,100.0,ALS196107310,NYA,AL,1.0,
1576,laryfr01,1961,50.0,NLS196107110,DET,AL,100.0,
1577,latmaba01,1961,100.0,ALS196107310,CLE,AL,1.0,
1578,marisro01,1961,100.0,ALS196107310,NYA,AL,100.0,
1579,mcbrike01,1961,100.0,ALS196107310,LAA,AL,1.0,
1580,pascuca02,1961,100.0,ALS196107310,MIN,AL,100.0,
1581,perryji01,1961,50.0,NLS196107110,CLE,AL,1.0,
1582,piercbi02,1961,50.0,NLS196107110,CHA,AL,1.0,
1583,schwado01,1961,100.0,ALS196107310,BOS,AL,100.0,
1584,sievero01,1961,100.0,ALS196107310,CHA,AL,100.0,
1585,skowrbi01,1961,100.0,ALS196107310,NYA,AL,1.0,
1586,wilheho01,1961,100.0,ALS196107310,BAL,AL,1.0,
1587,wilheho01,1961,50.0,NLS196107110,BAL,AL,100.0,
1588,purkebo01,1961,100.0,ALS196107310,CIN,NL,100.0,1.0
1589,spahnwa01,1961,50.0,NLS196107110,MLN,NL,100.0,1.0
1590,burgesm01,1961,50.0,NLS196107110,PIT,NL,100.0,12.0
1591,burgesm01,1961,100.0,ALS196107310,PIT,NL,100.0,12.0
1592,whitebi03,1961,50.0,NLS196107110,SLN,NL,100.0,23.0
1593,whitebi03,1961,100.0,ALS196107310,SLN,NL,100.0,23.0
1594,bollifr01,1961,50.0,NLS196107110,MLN,NL,100.0,34.0
1595,bollifr01,1961,100.0,ALS196107310,MLN,NL,100.0,34.0
1596,matheed01,1961,50.0,NLS196107110,MLN,NL,100.0,45.0
1597,matheed01,1961,100.0,ALS196107310,MLN,NL,100.0,45.0
1598,willsma01,1961,50.0,NLS196107110,LAN,NL,100.0,56.0
1599,willsma01,1961,100.0,ALS196107310,LAN,NL,100.0,56.0
1600,cepedor01,1961,50.0,NLS196107110,SFN,NL,100.0,67.0
1601,cepedor01,1961,100.0,ALS196107310,SFN,NL,100.0,67.0
1602,mayswi01,1961,50.0,NLS196107110,SFN,NL,100.0,78.0
1603,mayswi01,1961,100.0,ALS196107310,SFN,NL,100.0,78.0
1604,clemero01,1961,50.0,NLS196107110,PIT,NL,100.0,89.0
1605,clemero01,1961,100.0,ALS196107310,PIT,NL,100.0,89.0
1606,aaronha01,1961,50.0,NLS196107110,MLN,NL,100.0,
1607,aaronha01,1961,100.0,ALS196107310,MLN,NL,100.0,
1608,altmage01,1961,50.0,NLS196107110,CHN,NL,100.0,
1609,altmage01,1961,100.0,ALS196107310,CHN,NL,100.0,
1610,baileed01,1961,100.0,ALS196107310,SFN,NL,1.0,
1611,bankser01,1961,100.0,ALS196107310,CHN,NL,100.0,
1612,boyerke01,1961,100.0,ALS196107310,SLN,NL,1.0,
1613,boyerke01,1961,50.0,NLS196107110,SLN,NL,100.0,
1614,drysddo01,1961,100.0,ALS196107310,LAN,NL,1.0,
1615,facero01,1961,100.0,ALS196107310,PIT,NL,1.0,
1616,facero01,1961,50.0,NLS196107110,PIT,NL,100.0,
1617,jayjo01,1961,50.0,NLS196107110,CIN,NL,1.0,
1618,jayjo01,1961,100.0,ALS196107310,CIN,NL,1.0,
1619,kaskoed01,1961,50.0,NLS196107110,CIN,NL,1.0,
1620,kaskoed01,1961,100.0,ALS196107310,CIN,NL,100.0,
1621,koufasa01,1961,50.0,NLS196107110,LAN,NL,100.0,
1622,koufasa01,1961,100.0,ALS196107310,LAN,NL,100.0,
1623,mahafar01,1961,50.0,NLS196107110,PHI,NL,1.0,
1624,mahafar01,1961,100.0,ALS196107310,PHI,NL,100.0,
1625,mccormi03,1961,100.0,ALS196107310,SFN,NL,1.0,
1626,mccormi03,1961,50.0,NLS196107110,SFN,NL,100.0,
1627,millest01,1961,50.0,NLS196107110,SFN,NL,100.0,
1628,millest01,1961,100.0,ALS196107310,SFN,NL,100.0,
1629,musiast01,1961,50.0,NLS196107110,SLN,NL,100.0,
1630,musiast01,1961,100.0,ALS196107310,SLN,NL,100.0,
1631,purkebo01,1961,50.0,NLS196107110,CIN,NL,100.0,
1632,robinfr02,1961,100.0,ALS196107310,CIN,NL,1.0,
1633,robinfr02,1961,50.0,NLS196107110,CIN,NL,100.0,
1634,rosebjo01,1961,50.0,NLS196107110,LAN,NL,1.0,
1635,rosebjo01,1961,100.0,ALS196107310,LAN,NL,100.0,
1636,spahnwa01,1961,100.0,ALS196107310,MLN,NL,1.0,
1637,stuardi01,1961,50.0,NLS196107110,PIT,NL,100.0,
1638,stuardi01,1961,100.0,ALS196107310,PIT,NL,100.0,
1639,zimmedo01,1961,100.0,ALS196107310,CHN,NL,1.0,
1640,zimmedo01,1961,50.0,NLS196107110,CHN,NL,100.0,
1641,bunniji01,1962,1.0,ALS196207100,DET,AL,100.0,1.0
1642,stenhda01,1962,1.0,NLS196207300,WS2,AL,100.0,1.0
1643,batteea01,1962,1.0,ALS196207100,MIN,AL,100.0,12.0
1644,batteea01,1962,1.0,ALS196207100,MIN,AL,100.0,12.0
1645,batteea01,1962,1.0,NLS196207300,MIN,AL,100.0,12.0
1646,batteea01,1962,1.0,NLS196207300,MIN,AL,100.0,12.0
1647,gentiji01,1962,1.0,ALS196207100,BAL,AL,100.0,23.0
1648,gentiji01,1962,1.0,ALS196207100,BAL,AL,100.0,23.0
1649,gentiji01,1962,1.0,NLS196207300,BAL,AL,100.0,23.0
1650,gentiji01,1962,1.0,NLS196207300,BAL,AL,100.0,23.0
1651,moranbi02,1962,1.0,ALS196207100,LAA,AL,100.0,34.0
1652,moranbi02,1962,1.0,ALS196207100,LAA,AL,100.0,34.0
1653,moranbi02,1962,1.0,NLS196207300,LAA,AL,100.0,34.0
1654,moranbi02,1962,1.0,NLS196207300,LAA,AL,100.0,34.0
1655,rolliri01,1962,1.0,ALS196207100,MIN,AL,100.0,45.0
1656,rolliri01,1962,1.0,ALS196207100,MIN,AL,100.0,45.0
1657,rolliri01,1962,1.0,NLS196207300,MIN,AL,100.0,45.0
1658,rolliri01,1962,1.0,NLS196207300,MIN,AL,100.0,45.0
1659,aparilu01,1962,1.0,ALS196207100,CHA,AL,100.0,56.0
1660,aparilu01,1962,1.0,ALS196207100,CHA,AL,100.0,56.0
1661,aparilu01,1962,1.0,NLS196207300,CHA,AL,100.0,56.0
1662,aparilu01,1962,1.0,NLS196207300,CHA,AL,100.0,56.0
1663,wagnele01,1962,1.0,ALS196207100,LAA,AL,100.0,67.0
1664,wagnele01,1962,1.0,ALS196207100,LAA,AL,100.0,67.0
1665,wagnele01,1962,1.0,NLS196207300,LAA,AL,100.0,67.0
1666,wagnele01,1962,1.0,NLS196207300,LAA,AL,100.0,67.0
1667,marisro01,1962,1.0,ALS196207100,NYA,AL,100.0,78.0
1668,marisro01,1962,1.0,ALS196207100,NYA,AL,100.0,78.0
1669,marisro01,1962,1.0,NLS196207300,NYA,AL,100.0,78.0
1670,marisro01,1962,1.0,NLS196207300,NYA,AL,100.0,78.0
1671,colavro01,1962,1.0,ALS196207100,DET,AL,100.0,89.0
1672,colavro01,1962,1.0,NLS196207300,DET,AL,100.0,89.0
1673,mantlmi01,1962,1.0,ALS196207100,NYA,AL,100.0,89.0
1674,aguirha01,1962,1.0,NLS196207300,DET,AL,100.0,
1675,berrayo01,1962,1.0,NLS196207300,NYA,AL,100.0,
1676,donovdi01,1962,1.0,ALS196207100,CLE,AL,100.0,
1677,herbera01,1962,1.0,NLS196207300,CHA,AL,100.0,
1678,howarel01,1962,1.0,NLS196207300,NYA,AL,100.0,
1679,kaatji01,1962,1.0,NLS196207300,MIN,AL,1.0,
1680,kalinal01,1962,1.0,NLS196207300,DET,AL,100.0,
1681,landiji01,1962,1.0,ALS196207100,CHA,AL,100.0,
1682,mcbrike01,1962,1.0,NLS196207300,LAA,AL,1.0,
1683,monbobi01,1962,1.0,NLS196207300,BOS,AL,1.0,
1684,pappami01,1962,1.0,ALS196207100,BAL,AL,100.0,
1685,pappami01,1962,1.0,NLS196207300,BAL,AL,100.0,
1686,pascuca02,1962,1.0,ALS196207100,MIN,AL,100.0,
1687,richabo01,1962,1.0,ALS196207100,NYA,AL,100.0,
1688,richabo01,1962,1.0,NLS196207300,NYA,AL,100.0,
1689,robinbr01,1962,1.0,ALS196207100,BAL,AL,100.0,
1690,robinbr01,1962,1.0,NLS196207300,BAL,AL,100.0,
1691,romanjo01,1962,1.0,ALS196207100,CLE,AL,100.0,
1692,runnepe01,1962,1.0,NLS196207300,BOS,AL,100.0,
1693,siebeno01,1962,1.0,ALS196207100,KC1,AL,100.0,
1694,terryra01,1962,1.0,NLS196207300,NYA,AL,1.0,
1695,thomale03,1962,1.0,ALS196207100,LAA,AL,100.0,
1696,thomale03,1962,1.0,NLS196207300,LAA,AL,100.0,
1697,treshto01,1962,1.0,NLS196207300,NYA,AL,100.0,
1698,wilheho01,1962,1.0,NLS196207300,BAL,AL,1.0,
1699,drysddo01,1962,1.0,ALS196207100,LAN,NL,100.0,1.0
1700,podrejo01,1962,1.0,NLS196207300,LAN,NL,100.0,1.0
1701,crandde01,1962,1.0,ALS196207100,MLN,NL,100.0,12.0
1702,crandde01,1962,1.0,ALS196207100,MLN,NL,100.0,12.0
1703,crandde01,1962,1.0,NLS196207300,MLN,NL,100.0,12.0
1704,crandde01,1962,1.0,NLS196207300,MLN,NL,100.0,12.0
1705,cepedor01,1962,1.0,ALS196207100,SFN,NL,100.0,23.0
1706,cepedor01,1962,1.0,ALS196207100,SFN,NL,100.0,23.0
1707,cepedor01,1962,1.0,NLS196207300,SFN,NL,100.0,23.0
1708,cepedor01,1962,1.0,NLS196207300,SFN,NL,100.0,23.0
1709,mazerbi01,1962,1.0,ALS196207100,PIT,NL,100.0,34.0
1710,mazerbi01,1962,1.0,ALS196207100,PIT,NL,100.0,34.0
1711,mazerbi01,1962,1.0,NLS196207300,PIT,NL,100.0,34.0
1712,mazerbi01,1962,1.0,NLS196207300,PIT,NL,100.0,34.0
1713,boyerke01,1962,1.0,ALS196207100,SLN,NL,100.0,45.0
