playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
rivaslu01,2002,MIN,AL,ALCS,2B,58.0,63.0,117.0,6.0,40.0,1.0,24.0,1.0,,,
rivaslu01,2002,MIN,AL,ALDS2,2B,43.0,50.0,106.0,5.0,22.0,1.0,1.0,1.0,,,
riverju01,2002,NYA,AL,ALDS1,LF,43.0,50.0,97.0,10.0,1.0,1.0,1.0,1.0,,,
riverma01,2002,NYA,AL,ALDS1,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
robinke02,2002,SLN,NL,NLCS,LF,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
rodrife01,2002,SFN,NL,NLCS,P,43.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,,,
rodrife01,2002,SFN,NL,NLDS1,P,29.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
rodrife01,2002,SFN,NL,WS,P,72.0,1.0,18.0,2.0,1.0,1.0,1.0,1.0,,,
rodrifr03,2002,ANA,AL,ALCS,P,43.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,,,
rodrifr03,2002,ANA,AL,ALDS1,P,29.0,1.0,18.0,1.0,4.0,1.0,1.0,1.0,,,
rodrifr03,2002,ANA,AL,WS,P,43.0,1.0,27.0,1.0,4.0,1.0,1.0,1.0,,,
rolensc01,2002,SLN,NL,NLDS2,3B,15.0,26.0,49.0,3.0,13.0,1.0,1.0,1.0,,,
romerjc01,2002,MIN,AL,ALCS,P,43.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
romerjc01,2002,MIN,AL,ALDS2,P,29.0,1.0,11.0,1.0,10.0,1.0,1.0,1.0,,,
rueteki01,2002,SFN,NL,NLCS,P,15.0,26.0,34.0,3.0,10.0,1.0,9.0,1.0,,,
rueteki01,2002,SFN,NL,NLDS1,P,1.0,13.0,10.0,2.0,1.0,1.0,1.0,1.0,,,
rueteki01,2002,SFN,NL,WS,P,15.0,13.0,31.0,2.0,10.0,1.0,9.0,1.0,,,
saenzol01,2002,OAK,AL,ALDS2,1B,1.0,1.0,7.0,4.0,1.0,1.0,1.0,1.0,,,
salmoti01,2002,ANA,AL,ALCS,RF,58.0,63.0,97.0,15.0,1.0,1.0,1.0,1.0,,,
salmoti01,2002,ANA,AL,ALDS1,RF,43.0,50.0,97.0,10.0,1.0,1.0,1.0,1.0,,,
salmoti01,2002,ANA,AL,WS,RF,86.0,88.0,162.0,13.0,1.0,13.0,1.0,1.0,,,
sandere02,2002,SFN,NL,NLCS,RF,43.0,50.0,101.0,17.0,1.0,1.0,1.0,1.0,,,
sandere02,2002,SFN,NL,NLDS1,RF,58.0,63.0,132.0,13.0,1.0,1.0,1.0,1.0,,,
sandere02,2002,SFN,NL,WS,RF,86.0,88.0,161.0,15.0,4.0,1.0,1.0,1.0,,,
santajo01,2002,MIN,AL,ALCS,P,43.0,1.0,11.0,1.0,4.0,13.0,1.0,1.0,,,
santajo01,2002,MIN,AL,ALDS2,P,15.0,1.0,10.0,1.0,4.0,1.0,1.0,1.0,,,
santibe01,2002,SFN,NL,NLCS,C,58.0,63.0,135.0,27.0,7.0,1.0,9.0,1.0,1.0,,
santibe01,2002,SFN,NL,NLDS1,C,58.0,63.0,132.0,36.0,7.0,13.0,1.0,1.0,21.0,,
santibe01,2002,SFN,NL,WS,C,86.0,88.0,180.0,45.0,4.0,13.0,1.0,1.0,21.0,,
schilcu01,2002,ARI,NL,NLDS2,P,1.0,13.0,22.0,1.0,1.0,1.0,1.0,1.0,,,
schmija01,2002,SFN,NL,NLCS,P,1.0,13.0,24.0,1.0,4.0,1.0,1.0,1.0,,,
schmija01,2002,SFN,NL,NLDS1,P,1.0,13.0,17.0,2.0,1.0,1.0,1.0,1.0,,,
schmija01,2002,SFN,NL,WS,P,15.0,26.0,32.0,1.0,1.0,1.0,1.0,1.0,,,
schoesc01,2002,ANA,AL,ALCS,P,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,
schoesc01,2002,ANA,AL,ALDS1,P,29.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
schoesc01,2002,ANA,AL,WS,P,15.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
sheffga01,2002,ATL,NL,NLDS1,RF,58.0,63.0,132.0,9.0,1.0,1.0,1.0,1.0,,,
shielsc01,2002,ANA,AL,WS,P,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,
shinjts01,2002,SFN,NL,NLCS,CF,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,
shinjts01,2002,SFN,NL,NLCS,RF,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,
shinjts01,2002,SFN,NL,WS,CF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
shinjts01,2002,SFN,NL,WS,RF,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,,,
smoltjo01,2002,ATL,NL,NLDS1,P,15.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,,,
snowjt01,2002,SFN,NL,NLCS,1B,58.0,63.0,135.0,53.0,7.0,1.0,24.0,1.0,,,
snowjt01,2002,SFN,NL,NLDS1,1B,58.0,63.0,132.0,47.0,22.0,1.0,47.0,1.0,,,
snowjt01,2002,SFN,NL,WS,1B,86.0,88.0,180.0,63.0,22.0,1.0,47.0,1.0,,,
soriaal01,2002,NYA,AL,ALDS1,2B,43.0,50.0,103.0,12.0,40.0,13.0,31.0,1.0,,,
spencsh01,2002,NYA,AL,ALDS1,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
spiezsc01,2002,ANA,AL,ALCS,1B,58.0,63.0,132.0,39.0,7.0,1.0,31.0,1.0,,,
spiezsc01,2002,ANA,AL,ALDS1,1B,43.0,50.0,106.0,36.0,10.0,1.0,47.0,1.0,,,
spiezsc01,2002,ANA,AL,WS,1B,86.0,88.0,175.0,60.0,7.0,1.0,39.0,1.0,,,
spiveju01,2002,ARI,NL,NLDS2,2B,29.0,38.0,79.0,10.0,34.0,1.0,9.0,1.0,,,
stantmi02,2002,NYA,AL,ALDS1,P,29.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,,,
swindgr01,2002,ARI,NL,NLDS2,P,15.0,1.0,2.0,1.0,4.0,13.0,1.0,1.0,,,
tejadmi01,2002,OAK,AL,ALDS2,SS,58.0,63.0,132.0,9.0,34.0,13.0,9.0,1.0,,,
vandejo02,2002,NYA,AL,ALDS1,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
velarra01,2002,OAK,AL,ALDS2,1B,29.0,1.0,16.0,9.0,1.0,1.0,1.0,1.0,,,
velarra01,2002,OAK,AL,ALDS2,2B,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
venturo01,2002,NYA,AL,ALDS1,3B,43.0,50.0,103.0,2.0,13.0,1.0,1.0,1.0,,,
veresda01,2002,SLN,NL,NLCS,P,15.0,1.0,12.0,1.0,4.0,1.0,1.0,1.0,,,
vinafe01,2002,SLN,NL,NLCS,2B,58.0,63.0,131.0,12.0,28.0,1.0,1.0,1.0,,,
vinafe01,2002,SLN,NL,NLDS2,2B,29.0,38.0,82.0,6.0,25.0,1.0,1.0,1.0,,,
washbja01,2002,ANA,AL,ALCS,P,1.0,13.0,22.0,1.0,1.0,1.0,1.0,1.0,,,
washbja01,2002,ANA,AL,ALDS1,P,15.0,26.0,37.0,1.0,1.0,1.0,1.0,1.0,,,
washbja01,2002,ANA,AL,WS,P,15.0,26.0,30.0,2.0,7.0,1.0,1.0,1.0,,,
weaveje01,2002,NYA,AL,ALDS1,P,15.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,,,
weberbe01,2002,ANA,AL,ALCS,P,29.0,1.0,9.0,1.0,4.0,1.0,9.0,1.0,,,
weberbe01,2002,ANA,AL,ALDS1,P,15.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
weberbe01,2002,ANA,AL,WS,P,43.0,1.0,15.0,1.0,4.0,1.0,1.0,1.0,,,
wellsbo01,2002,MIN,AL,ALCS,P,15.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
wellsda01,2002,NYA,AL,ALDS1,P,1.0,13.0,15.0,1.0,1.0,13.0,1.0,1.0,,,
whiteri01,2002,SLN,NL,NLCS,P,29.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,,,
whiteri01,2002,SLN,NL,NLDS2,P,15.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
willibe02,2002,NYA,AL,ALDS1,CF,43.0,50.0,103.0,17.0,1.0,1.0,1.0,1.0,,,
willima04,2002,ARI,NL,NLDS2,3B,29.0,38.0,76.0,5.0,7.0,1.0,1.0,1.0,,,
williwo02,2002,SLN,NL,NLCS,P,1.0,13.0,19.0,1.0,1.0,1.0,1.0,1.0,,,
witasja01,2002,SFN,NL,NLCS,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
witasja01,2002,SFN,NL,NLDS1,P,15.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,,,
witasja01,2002,SFN,NL,WS,P,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
womacto01,2002,ARI,NL,NLDS2,SS,29.0,38.0,79.0,8.0,28.0,13.0,9.0,1.0,,,
wootesh01,2002,ANA,AL,WS,1B,15.0,1.0,9.0,4.0,1.0,1.0,1.0,1.0,,,
worreti01,2002,SFN,NL,NLCS,P,43.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,,,
worreti01,2002,SFN,NL,NLDS1,P,29.0,1.0,10.0,1.0,4.0,1.0,1.0,1.0,,,
worreti01,2002,SFN,NL,WS,P,72.0,1.0,18.0,2.0,1.0,1.0,1.0,1.0,,,
zerbech01,2002,SFN,NL,WS,P,29.0,1.0,19.0,3.0,4.0,1.0,1.0,1.0,,,
zitoba01,2002,OAK,AL,ALDS2,P,1.0,13.0,19.0,2.0,4.0,1.0,1.0,1.0,,,
alfonan01,2003,CHN,NL,NLCS,P,29.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,,,
alfonan01,2003,CHN,NL,NLDS2,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
alfoned01,2003,SFN,NL,NLDS1,3B,43.0,50.0,111.0,5.0,25.0,1.0,9.0,1.0,,,
aloumo01,2003,CHN,NL,NLCS,LF,86.0,88.0,189.0,11.0,4.0,1.0,9.0,1.0,,,
aloumo01,2003,CHN,NL,NLDS2,LF,58.0,63.0,132.0,12.0,1.0,1.0,1.0,1.0,,,
arroybr01,2003,BOS,AL,ALCS,P,29.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,,,
aurilri01,2003,SFN,NL,NLDS1,SS,43.0,50.0,111.0,10.0,52.0,26.0,9.0,1.0,,,
bakopa01,2003,CHN,NL,NLCS,C,72.0,50.0,115.0,25.0,10.0,1.0,1.0,1.0,41.0,,
bakopa01,2003,CHN,NL,NLDS2,C,29.0,26.0,49.0,21.0,4.0,1.0,1.0,1.0,1.0,,
beckejo02,2003,FLO,NL,NLCS,P,29.0,26.0,59.0,3.0,1.0,1.0,1.0,1.0,,,
beckejo02,2003,FLO,NL,NLDS1,P,1.0,13.0,22.0,1.0,7.0,1.0,1.0,1.0,,,
beckejo02,2003,FLO,NL,WS,P,15.0,26.0,50.0,2.0,7.0,1.0,1.0,1.0,,,
bondsba01,2003,SFN,NL,NLDS1,LF,43.0,50.0,111.0,5.0,1.0,1.0,1.0,1.0,,,
booneaa01,2003,NYA,AL,ALCS,3B,86.0,63.0,150.0,6.0,22.0,26.0,9.0,1.0,,,
booneaa01,2003,NYA,AL,ALDS1,3B,43.0,50.0,109.0,4.0,28.0,1.0,1.0,1.0,,,
booneaa01,2003,NYA,AL,WS,3B,72.0,75.0,159.0,5.0,40.0,38.0,16.0,1.0,,,
borowjo01,2003,CHN,NL,NLCS,P,29.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,,,
borowjo01,2003,CHN,NL,NLDS2,P,15.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
bradfch01,2003,OAK,AL,ALDS2,P,43.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,,,
braggda01,2003,ATL,NL,NLDS2,RF,1.0,13.0,28.0,2.0,1.0,1.0,1.0,1.0,,,
broweji01,2003,SFN,NL,NLDS1,P,15.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
brownad01,2003,BOS,AL,ALDS2,CF,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
brownad01,2003,BOS,AL,ALDS2,RF,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
bumpna01,2003,FLO,NL,NLCS,P,15.0,1.0,10.0,1.0,4.0,1.0,1.0,1.0,,,
burkejo03,2003,BOS,AL,ALCS,P,1.0,13.0,12.0,2.0,1.0,1.0,1.0,1.0,,,
burkejo03,2003,BOS,AL,ALDS2,P,1.0,13.0,17.0,2.0,1.0,1.0,1.0,1.0,,,
byrneer01,2003,OAK,AL,ALDS2,CF,29.0,38.0,83.0,5.0,1.0,1.0,1.0,1.0,,,
byrneer01,2003,OAK,AL,ALDS2,LF,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
cabremi01,2003,FLO,NL,NLCS,3B,29.0,38.0,66.0,2.0,16.0,1.0,1.0,1.0,,,
cabremi01,2003,FLO,NL,NLCS,RF,58.0,50.0,115.0,17.0,1.0,1.0,1.0,1.0,,,
cabremi01,2003,FLO,NL,NLCS,SS,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
cabremi01,2003,FLO,NL,NLDS1,3B,43.0,38.0,89.0,4.0,19.0,13.0,1.0,1.0,,,
cabremi01,2003,FLO,NL,WS,LF,29.0,38.0,79.0,9.0,4.0,13.0,1.0,1.0,,,
cabremi01,2003,FLO,NL,WS,RF,29.0,38.0,80.0,9.0,1.0,1.0,1.0,1.0,,,
castilu01,2003,FLO,NL,NLCS,2B,86.0,88.0,192.0,18.0,58.0,1.0,16.0,1.0,,,
castilu01,2003,FLO,NL,NLDS1,2B,43.0,50.0,112.0,9.0,22.0,1.0,1.0,1.0,,,
castilu01,2003,FLO,NL,WS,2B,72.0,75.0,168.0,12.0,64.0,1.0,54.0,1.0,,,
castivi02,2003,ATL,NL,NLDS2,3B,58.0,63.0,129.0,4.0,43.0,26.0,24.0,1.0,,,
chaveer01,2003,OAK,AL,ALDS2,3B,58.0,63.0,145.0,9.0,22.0,26.0,24.0,1.0,,,
chrisja01,2003,SFN,NL,NLDS1,P,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
clemema01,2003,CHN,NL,NLCS,P,1.0,13.0,24.0,1.0,4.0,1.0,1.0,1.0,,,
clemema01,2003,CHN,NL,NLDS2,P,1.0,13.0,15.0,1.0,1.0,1.0,1.0,1.0,,,
clemero02,2003,NYA,AL,ALCS,P,15.0,26.0,28.0,1.0,1.0,1.0,1.0,1.0,,,
clemero02,2003,NYA,AL,ALDS1,P,1.0,13.0,22.0,2.0,1.0,1.0,1.0,1.0,,,
clemero02,2003,NYA,AL,WS,P,1.0,13.0,22.0,2.0,4.0,1.0,1.0,1.0,,,
coninje01,2003,FLO,NL,NLCS,LF,86.0,88.0,198.0,9.0,1.0,13.0,1.0,1.0,,,
coninje01,2003,FLO,NL,NLDS1,LF,43.0,50.0,112.0,10.0,4.0,1.0,1.0,1.0,,,
coninje01,2003,FLO,NL,WS,LF,29.0,38.0,91.0,6.0,1.0,1.0,1.0,1.0,,,
contrjo01,2003,NYA,AL,ALCS,P,43.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,,,
contrjo01,2003,NYA,AL,WS,P,43.0,1.0,20.0,1.0,4.0,1.0,1.0,1.0,,,
cruzjo02,2003,SFN,NL,NLDS1,RF,43.0,38.0,96.0,17.0,1.0,13.0,1.0,1.0,,,
cruzju02,2003,CHN,NL,NLDS2,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
cunnawi01,2003,ATL,NL,NLDS2,P,15.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,
damonjo01,2003,BOS,AL,ALCS,CF,58.0,63.0,138.0,22.0,1.0,1.0,1.0,1.0,,,
damonjo01,2003,BOS,AL,ALDS2,CF,58.0,63.0,140.0,18.0,7.0,1.0,1.0,1.0,,,
delluda01,2003,NYA,AL,ALCS,RF,1.0,13.0,25.0,1.0,1.0,1.0,1.0,1.0,,,
delluda01,2003,NYA,AL,WS,RF,15.0,1.0,16.0,2.0,1.0,1.0,1.0,1.0,,,
derosma01,2003,ATL,NL,NLDS2,2B,15.0,13.0,28.0,4.0,4.0,1.0,16.0,1.0,,,
derosma01,2003,ATL,NL,NLDS2,3B,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
durhara01,2003,SFN,NL,NLDS1,2B,43.0,50.0,100.0,5.0,13.0,1.0,9.0,1.0,,,
dyeje01,2003,OAK,AL,ALDS2,RF,43.0,50.0,106.0,11.0,1.0,1.0,1.0,1.0,,,
ellisma01,2003,OAK,AL,ALDS2,2B,58.0,63.0,142.0,13.0,49.0,13.0,31.0,1.0,,,
embreal01,2003,BOS,AL,ALCS,P,58.0,1.0,15.0,1.0,4.0,1.0,1.0,1.0,,,
embreal01,2003,BOS,AL,ALDS2,P,29.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
encarju01,2003,FLO,NL,NLCS,RF,58.0,38.0,84.0,9.0,1.0,1.0,1.0,1.0,,,
encarju01,2003,FLO,NL,NLDS1,RF,43.0,50.0,112.0,13.0,1.0,1.0,1.0,1.0,,,
encarju01,2003,FLO,NL,WS,RF,58.0,38.0,90.0,12.0,1.0,1.0,1.0,1.0,,,
eyresc01,2003,SFN,NL,NLDS1,P,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
farnsky01,2003,CHN,NL,NLCS,P,58.0,1.0,17.0,1.0,7.0,1.0,1.0,1.0,,,
farnsky01,2003,CHN,NL,NLDS2,P,29.0,1.0,9.0,1.0,4.0,1.0,1.0,1.0,,,
fickro01,2003,ATL,NL,NLDS2,1B,29.0,38.0,73.0,25.0,13.0,1.0,39.0,1.0,,,
flahejo01,2003,NYA,AL,WS,C,1.0,1.0,10.0,5.0,1.0,1.0,1.0,1.0,1.0,,
foulkke01,2003,OAK,AL,ALDS2,P,29.0,1.0,16.0,1.0,4.0,1.0,1.0,1.0,,,
foxch02,2003,FLO,NL,NLCS,P,29.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,,,
foxch02,2003,FLO,NL,NLDS1,P,29.0,1.0,16.0,1.0,4.0,1.0,1.0,1.0,,,
foxch02,2003,FLO,NL,WS,P,29.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,,,
francju01,2003,ATL,NL,NLDS2,1B,29.0,26.0,61.0,27.0,4.0,1.0,16.0,1.0,,,
furcara01,2003,ATL,NL,NLDS2,SS,58.0,63.0,132.0,10.0,67.0,13.0,39.0,1.0,,,
galaran01,2003,SFN,NL,NLDS1,1B,1.0,13.0,21.0,12.0,4.0,1.0,1.0,1.0,,,
garcije01,2003,ATL,NL,NLDS2,2B,15.0,1.0,10.0,2.0,7.0,1.0,9.0,1.0,,,
garcika01,2003,NYA,AL,ALCS,RF,58.0,63.0,138.0,10.0,1.0,1.0,1.0,1.0,,,
garcika01,2003,NYA,AL,WS,RF,58.0,63.0,109.0,9.0,1.0,1.0,1.0,1.0,,,
garcino01,2003,BOS,AL,ALCS,SS,86.0,88.0,189.0,13.0,52.0,13.0,24.0,1.0,,,
garcino01,2003,BOS,AL,ALDS2,SS,58.0,63.0,146.0,6.0,55.0,13.0,1.0,1.0,,,
giambja01,2003,NYA,AL,WS,1B,15.0,26.0,55.0,21.0,7.0,1.0,1.0,1.0,,,
gilesma01,2003,ATL,NL,NLDS2,2B,43.0,50.0,97.0,12.0,34.0,13.0,31.0,1.0,,,
glanvdo01,2003,CHN,NL,NLCS,LF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
gomezch02,2003,MIN,AL,ALDS1,2B,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
gonzaal01,2003,CHN,NL,NLCS,SS,86.0,88.0,189.0,14.0,55.0,13.0,16.0,1.0,,,
gonzaal01,2003,CHN,NL,NLDS2,SS,58.0,50.0,100.0,8.0,52.0,1.0,16.0,1.0,,,
gonzaal02,2003,FLO,NL,NLCS,SS,86.0,88.0,173.0,8.0,79.0,13.0,31.0,1.0,,,
gonzaal02,2003,FLO,NL,NLDS1,SS,43.0,50.0,112.0,8.0,22.0,13.0,1.0,1.0,,,
gonzaal02,2003,FLO,NL,WS,SS,72.0,75.0,168.0,13.0,40.0,1.0,47.0,1.0,,,
goodwto01,2003,CHN,NL,NLCS,RF,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
grissma02,2003,SFN,NL,NLDS1,CF,43.0,50.0,102.0,9.0,4.0,13.0,9.0,1.0,,,
grudzma01,2003,CHN,NL,NLCS,2B,86.0,88.0,188.0,23.0,70.0,26.0,47.0,1.0,,,
grudzma01,2003,CHN,NL,NLDS2,2B,58.0,63.0,132.0,17.0,40.0,1.0,16.0,1.0,,,
gryboke01,2003,ATL,NL,NLDS2,P,58.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,,,
guarded01,2003,MIN,AL,ALDS1,P,15.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,,,
guilljo01,2003,OAK,AL,ALDS2,LF,43.0,50.0,91.0,10.0,1.0,1.0,1.0,1.0,,,
guthrma01,2003,CHN,NL,NLCS,P,15.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,
guthrma01,2003,CHN,NL,NLDS2,P,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,
guzmacr01,2003,MIN,AL,ALDS1,SS,43.0,50.0,106.0,5.0,40.0,1.0,24.0,1.0,,,
hammoch01,2003,NYA,AL,WS,P,1.0,1.0,7.0,1.0,4.0,1.0,1.0,1.0,,,
hammoje01,2003,SFN,NL,NLDS1,CF,1.0,1.0,10.0,2.0,1.0,1.0,1.0,1.0,,,
hammoje01,2003,SFN,NL,NLDS1,RF,1.0,13.0,16.0,2.0,1.0,1.0,1.0,1.0,,,
hamptmi01,2003,ATL,NL,NLDS2,P,15.0,26.0,39.0,2.0,13.0,1.0,9.0,1.0,,,
harderi01,2003,OAK,AL,ALDS2,P,15.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,
hattesc01,2003,OAK,AL,ALDS2,1B,58.0,63.0,145.0,49.0,4.0,1.0,31.0,1.0,,,
hawkila01,2003,MIN,AL,ALDS1,P,29.0,1.0,10.0,1.0,4.0,26.0,1.0,1.0,,,
helliri01,2003,FLO,NL,NLCS,P,15.0,1.0,18.0,1.0,4.0,1.0,1.0,1.0,,,
helliri01,2003,FLO,NL,NLDS1,P,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
helliri01,2003,FLO,NL,WS,P,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,,,
heredfe01,2003,NYA,AL,ALCS,P,58.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,,,
heredfe01,2003,NYA,AL,ALDS1,P,1.0,1.0,7.0,1.0,7.0,1.0,9.0,1.0,,,
hergema01,2003,SFN,NL,NLDS1,P,29.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0,,,
hermadu01,2003,SFN,NL,NLDS1,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
hernara02,2003,OAK,AL,ALDS2,C,43.0,50.0,121.0,39.0,13.0,13.0,1.0,1.0,1.0,,
hernaro01,2003,ATL,NL,NLDS2,P,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,
hockide01,2003,MIN,AL,ALDS1,2B,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,
hudsoti01,2003,OAK,AL,ALDS2,P,15.0,26.0,24.0,1.0,1.0,1.0,1.0,1.0,,,
hunteto01,2003,MIN,AL,ALDS1,CF,43.0,50.0,106.0,13.0,1.0,1.0,1.0,1.0,,,
jacksda04,2003,BOS,AL,ALCS,2B,43.0,13.0,37.0,3.0,13.0,13.0,1.0,1.0,,,
jacksda04,2003,BOS,AL,ALDS2,2B,43.0,13.0,54.0,6.0,13.0,1.0,1.0,1.0,,,
jeterde01,2003,NYA,AL,ALCS,SS,86.0,88.0,192.0,22.0,76.0,1.0,70.0,1.0,,,
jeterde01,2003,NYA,AL,ALDS1,SS,43.0,50.0,109.0,4.0,28.0,13.0,9.0,1.0,,,
jeterde01,2003,NYA,AL,WS,SS,72.0,75.0,165.0,10.0,70.0,13.0,16.0,1.0,,,
johnsni01,2003,NYA,AL,ALCS,1B,86.0,88.0,192.0,67.0,10.0,1.0,70.0,1.0,,,
johnsni01,2003,NYA,AL,ALDS1,1B,43.0,50.0,109.0,47.0,4.0,1.0,16.0,1.0,,,
johnsni01,2003,NYA,AL,WS,1B,58.0,50.0,112.0,35.0,4.0,1.0,31.0,1.0,,,
jonesan01,2003,ATL,NL,NLDS2,CF,58.0,63.0,132.0,10.0,4.0,13.0,9.0,1.0,,,
jonesch06,2003,ATL,NL,NLDS2,LF,58.0,63.0,132.0,5.0,1.0,1.0,1.0,1.0,,,
jonesja04,2003,MIN,AL,ALDS1,RF,43.0,50.0,106.0,9.0,1.0,1.0,1.0,1.0,,,
jonesto02,2003,BOS,AL,ALCS,P,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,
kaplega01,2003,BOS,AL,ALCS,CF,15.0,26.0,52.0,6.0,1.0,1.0,1.0,1.0,,,
kaplega01,2003,BOS,AL,ALDS2,RF,29.0,26.0,63.0,5.0,1.0,1.0,1.0,1.0,,,
karroer01,2003,CHN,NL,NLCS,1B,58.0,38.0,87.0,33.0,4.0,1.0,16.0,1.0,,,
karroer01,2003,CHN,NL,NLDS2,1B,43.0,50.0,100.0,30.0,4.0,1.0,9.0,1.0,,,
kimby01,2003,BOS,AL,ALDS2,P,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,
kingra01,2003,ATL,NL,NLDS2,P,43.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,
koskico01,2003,MIN,AL,ALDS1,3B,43.0,50.0,106.0,5.0,7.0,1.0,1.0,1.0,,,
leede02,2003,FLO,NL,NLCS,1B,86.0,88.0,198.0,73.0,19.0,1.0,31.0,1.0,,,
leede02,2003,FLO,NL,NLDS1,1B,43.0,50.0,112.0,33.0,7.0,1.0,1.0,1.0,,,
leede02,2003,FLO,NL,WS,1B,72.0,75.0,168.0,45.0,10.0,13.0,54.0,1.0,,,
lillyte01,2003,OAK,AL,ALDS2,P,15.0,13.0,28.0,1.0,4.0,1.0,1.0,1.0,,,
loftoke01,2003,CHN,NL,NLCS,CF,86.0,88.0,198.0,29.0,4.0,1.0,1.0,1.0,,,
loftoke01,2003,CHN,NL,NLDS2,CF,58.0,63.0,132.0,10.0,4.0,1.0,1.0,1.0,,,
lohseky01,2003,MIN,AL,ALDS1,P,1.0,13.0,16.0,2.0,4.0,1.0,1.0,1.0,,,
longte01,2003,OAK,AL,ALDS2,LF,15.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,,,
longte01,2003,OAK,AL,ALDS2,RF,15.0,13.0,41.0,3.0,1.0,1.0,1.0,1.0,,,
loopebr01,2003,FLO,NL,NLCS,P,15.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,
loopebr01,2003,FLO,NL,NLDS1,P,15.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,
