,playerID,yearID,stint,Glf,Gcf,Grf
6262,coombja01,1914,1.0,1.0,3.0,1.0
6263,coopecl01,1914,1.0,46.0,22.0,39.0
6264,costeda01,1914,1.0,1.0,1.0,21.0
6265,coulsbo01,1914,1.0,12.0,1.0,8.0
6266,cranddo01,1914,1.0,1.0,2.0,1.0
6267,cravaga01,1914,1.0,2.0,1.0,142.0
6268,crawfsa01,1914,1.0,1.0,1.0,157.0
6269,creebi01,1914,1.0,1.0,77.0,1.0
6270,cruiswa01,1914,1.0,44.0,39.0,1.0
6271,daleyto01,1914,1.0,15.0,11.0,1.0
6272,daleyto01,1914,26.0,29.0,30.0,1.0
6273,daltoja01,1914,1.0,6.0,109.0,3.0
6274,dalyto02,1914,1.0,15.0,1.0,11.0
6275,daniebe01,1914,1.0,12.0,27.0,39.0
6276,daviech01,1914,1.0,10.0,1.0,2.0
6277,delahfr01,1914,1.0,78.0,1.0,1.0
6278,delahfr01,1914,26.0,14.0,2.0,24.0
6279,demmira01,1914,26.0,127.0,5.0,13.0
6280,devorjo01,1914,1.0,8.0,3.0,1.0
6281,devorjo01,1914,26.0,24.0,21.0,1.0
6282,dolanco02,1914,1.0,90.0,2.0,6.0
6283,dooinre01,1914,1.0,3.0,1.0,1.0
6284,drakede01,1914,1.0,70.0,37.0,12.0
6285,dugeyos01,1914,1.0,1.0,1.0,17.0
6286,duncave01,1914,1.0,37.0,101.0,12.0
6287,egandi01,1914,1.0,1.0,3.0,2.0
6288,englecl01,1914,1.0,1.0,1.0,1.0
6289,englecl01,1914,26.0,4.0,1.0,8.0
6290,evansst01,1914,1.0,37.0,2.0,77.0
6291,fittepa01,1914,1.0,1.0,2.0,1.0
6292,flackma01,1914,1.0,112.0,1.0,24.0
6293,fournja01,1914,1.0,4.0,2.0,3.0
6294,gainede01,1914,26.0,1.0,2.0,1.0
6295,gedeojo01,1914,1.0,1.0,2.0,3.0
6296,gilbela01,1914,1.0,4.0,7.0,52.0
6297,gilhofr01,1914,1.0,1.0,1.0,2.0
6298,gilmogr01,1914,1.0,1.0,11.0,122.0
6299,ginnti01,1914,1.0,1.0,1.0,1.0
6300,goodwi01,1914,1.0,1.0,1.0,154.0
6301,graneja01,1914,1.0,127.0,1.0,1.0
6302,griffto01,1914,1.0,2.0,1.0,15.0
6303,griggar01,1914,1.0,2.0,1.0,1.0
6304,haltal01,1914,1.0,1.0,2.0,1.0
6305,hanfoch01,1914,1.0,1.0,155.0,1.0
6306,harrijo03,1914,1.0,2.0,1.0,1.0
6307,hartlgr01,1914,1.0,1.0,3.0,1.0
6308,hartzro01,1914,1.0,91.0,4.0,35.0
6309,heilmha01,1914,1.0,3.0,29.0,1.0
6310,henriol01,1914,1.0,9.0,11.0,11.0
6311,highhu01,1914,1.0,14.0,40.0,2.0
6312,hillypa01,1914,1.0,1.0,1.0,5.0
6313,hofmaso01,1914,1.0,11.0,11.0,2.0
6314,holdebi01,1914,1.0,4.0,38.0,7.0
6315,holdebi01,1914,26.0,8.0,4.0,2.0
6316,hollyed01,1914,1.0,2.0,1.0,2.0
6317,hoopeha01,1914,1.0,1.0,2.0,139.0
6318,housejo02,1914,1.0,1.0,1.0,2.0
6319,howariv01,1914,1.0,2.0,2.0,2.0
6320,hummejo01,1914,1.0,6.0,5.0,12.0
6321,jacksbi01,1914,1.0,3.0,3.0,3.0
6322,jacksjo01,1914,1.0,1.0,32.0,88.0
6323,johnsdo01,1914,1.0,1.0,3.0,1.0
6324,johnsji01,1914,1.0,3.0,23.0,5.0
6325,johnswa01,1914,1.0,2.0,1.0,1.0
6326,jonesda01,1914,1.0,93.0,1.0,1.0
6327,kaiseal01,1914,1.0,41.0,11.0,1.0
6328,kauffbe01,1914,1.0,34.0,55.0,69.0
6329,kellobi01,1914,1.0,1.0,3.0,1.0
6330,kellyji01,1914,1.0,2.0,1.0,7.0
6331,kellyjo03,1914,1.0,1.0,139.0,1.0
6332,killere01,1914,1.0,2.0,19.0,19.0
6333,kippeed01,1914,1.0,2.0,2.0,1.0
6334,kirbyla01,1914,1.0,1.0,50.0,2.0
6335,kirkeja01,1914,1.0,23.0,1.0,21.0
6336,kirkpen01,1914,1.0,3.0,1.0,2.0
6337,knisepe01,1914,1.0,11.0,2.0,7.0
6338,kommefr01,1914,1.0,4.0,37.0,29.0
6339,kommefr01,1914,26.0,12.0,2.0,1.0
6340,krugear01,1914,1.0,8.0,113.0,1.0
6341,larosha01,1914,1.0,11.0,11.0,1.0
6342,leachto01,1914,1.0,1.0,136.0,1.0
6343,leibone01,1914,1.0,1.0,90.0,18.0
6344,lelivja01,1914,1.0,1.0,7.0,7.0
6345,leverwa01,1914,1.0,1.0,2.0,1.0
6346,lewisdu01,1914,1.0,142.0,1.0,1.0
6347,lohrho01,1914,1.0,1.0,18.0,2.0
6348,lordha01,1914,1.0,2.0,1.0,1.0
6349,mageele01,1914,1.0,3.0,100.0,1.0
6350,mageesh01,1914,1.0,68.0,1.0,1.0
6351,mannier01,1914,1.0,1.0,1.0,2.0
6352,mannle01,1914,1.0,6.0,104.0,15.0
6353,marsaar01,1914,1.0,37.0,1.0,1.0
6354,mattira01,1914,1.0,13.0,1.0,13.0
6355,mccanja01,1914,1.0,1.0,2.0,8.0
6356,mcdonte01,1914,1.0,1.0,1.0,30.0
6357,mcdonte01,1914,26.0,3.0,2.0,59.0
6358,mcguito01,1914,1.0,5.0,1.0,2.0
6359,mclauki01,1914,1.0,1.0,3.0,1.0
6360,mearach01,1914,1.0,1.0,3.0,3.0
6361,menosmi01,1914,1.0,7.0,4.0,33.0
6362,mensoed01,1914,1.0,5.0,11.0,12.0
6363,messebo01,1914,1.0,1.0,1.0,2.0
6364,meuseir01,1914,1.0,2.0,1.0,1.0
6365,meyerbe01,1914,1.0,13.0,3.0,118.0
6366,milancl01,1914,1.0,2.0,112.0,1.0
6367,millech02,1914,1.0,7.0,6.0,3.0
6368,milledo03,1914,1.0,24.0,4.0,24.0
6369,milleed02,1914,1.0,1.0,1.0,6.0
6370,millewa02,1914,1.0,75.0,32.0,7.0
6371,mitchmi01,1914,1.0,1.0,1.0,77.0
6372,mitchmi01,1914,26.0,48.0,1.0,7.0
6373,moellda01,1914,1.0,2.0,2.0,149.0
6374,mollwfr01,1914,1.0,1.0,1.0,2.0
6375,moranhe01,1914,1.0,2.0,25.0,82.0
6376,moranhe01,1914,26.0,1.0,18.0,31.0
6377,murphda02,1914,1.0,2.0,1.0,46.0
6378,murphed02,1914,1.0,1.0,1.0,148.0
6379,murraji01,1914,1.0,19.0,2.0,14.0
6380,murrare01,1914,1.0,17.0,1.0,35.0
6381,myershy01,1914,1.0,5.0,46.0,13.0
6382,oakesre01,1914,1.0,1.0,145.0,1.0
6383,oldriru01,1914,1.0,105.0,12.0,2.0
6384,olsoniv01,1914,1.0,6.0,1.0,2.0
6385,package01,1914,1.0,1.0,1.0,3.0
6386,paskedo01,1914,1.0,1.0,128.0,1.0
6387,pezolla01,1914,1.0,1.0,1.0,2.0
6388,pickch01,1914,1.0,7.0,1.0,2.0
6389,piezsa01,1914,1.0,3.0,3.0,2.0
6390,porteir01,1914,1.0,1.0,1.0,2.0
6391,pottsjo01,1914,1.0,2.0,6.0,26.0
6392,prattde01,1914,1.0,3.0,1.0,4.0
6393,quinnja01,1914,1.0,1.0,1.0,3.0
6394,rehgwa01,1914,1.0,17.0,1.0,28.0
6395,rheamcy01,1914,1.0,2.0,1.0,1.0
6396,riggejo01,1914,1.0,2.0,1.0,21.0
6397,riggejo01,1914,26.0,10.0,20.0,3.0
6398,roberda01,1914,1.0,16.0,1.0,57.0
6399,robersk01,1914,50.0,1.0,1.0,2.0
6400,rothbr01,1914,1.0,1.0,13.0,23.0
6401,roushed01,1914,1.0,39.0,5.0,2.0
6402,rumlewi01,1914,1.0,1.0,1.0,7.0
6403,russeha01,1914,1.0,2.0,2.0,1.0
6404,savagji01,1914,1.0,23.0,6.0,67.0
6405,schaege01,1914,1.0,1.0,1.0,4.0
6406,scheeal01,1914,1.0,47.0,3.0,55.0
6407,scheefr01,1914,1.0,1.0,5.0,8.0
6408,schlala01,1914,1.0,2.0,1.0,1.0
6409,schreha01,1914,1.0,2.0,1.0,1.0
6410,schulfr01,1914,1.0,134.0,1.0,3.0
6411,shankho01,1914,1.0,94.0,44.0,3.0
6412,shawal02,1914,1.0,1.0,102.0,1.0
6413,shottbu01,1914,1.0,1.0,152.0,1.0
6414,simmoha01,1914,1.0,62.0,1.0,13.0
6415,smithel02,1914,1.0,1.0,14.0,1.0
6416,smithfr03,1914,1.0,2.0,1.0,1.0
6417,smithwa01,1914,1.0,1.0,1.0,2.0
6418,snodgfr01,1914,1.0,10.0,48.0,41.0
6419,speaktr01,1914,1.0,1.0,156.0,1.0
6420,stanlji01,1914,1.0,2.0,1.0,1.0
6421,stengca01,1914,1.0,1.0,3.0,119.0
6422,strunam01,1914,1.0,13.0,108.0,1.0
6423,sweenbu01,1914,1.0,2.0,1.0,1.0
6424,thompsh01,1914,1.0,3.0,7.0,1.0
6425,thorpji01,1914,1.0,1.0,3.0,3.0
6426,tobinja01,1914,1.0,13.0,8.0,113.0
6427,twombge01,1914,1.0,69.0,1.0,2.0
6428,uhlerma01,1914,1.0,23.0,12.0,4.0
6429,veachbo01,1914,1.0,145.0,1.0,1.0
6430,vioxji01,1914,1.0,1.0,1.0,3.0
6431,vittos01,1914,1.0,3.0,1.0,1.0
6432,vonkofr01,1914,1.0,3.0,8.0,3.0
6433,walkeer01,1914,1.0,20.0,10.0,10.0
6434,walkemy01,1914,1.0,1.0,2.0,1.0
6435,walketi01,1914,1.0,145.0,1.0,1.0
6436,walshau01,1914,1.0,22.0,2.0,9.0
6437,walshji01,1914,1.0,1.0,1.0,2.0
6438,walshji02,1914,1.0,38.0,5.0,1.0
6439,walshji02,1914,26.0,26.0,27.0,7.0
6440,warhoja01,1914,1.0,1.0,1.0,2.0
6441,wheatza01,1914,1.0,144.0,1.0,1.0
6442,whittpo01,1914,1.0,3.0,1.0,3.0
6443,whittpo01,1914,26.0,,39.0,
6444,wicklal01,1914,1.0,31.0,2.0,129.0
6445,willicy01,1914,1.0,23.0,8.0,1.0
6446,willigu02,1914,1.0,1.0,1.0,141.0
6447,williri01,1914,1.0,1.0,1.0,2.0
6448,wilsoch01,1914,1.0,1.0,10.0,148.0
6449,wingoiv01,1914,1.0,1.0,1.0,5.0
6450,wolfepo01,1914,1.0,1.0,1.0,8.0
6451,woodro01,1914,1.0,6.0,14.0,24.0
6452,wyckowe01,1914,1.0,1.0,1.0,2.0
6453,yinglea01,1914,1.0,6.0,6.0,4.0
6454,youngde01,1914,1.0,8.0,3.0,33.0
6455,zinngu01,1914,1.0,32.0,13.0,15.0
6456,zwilldu01,1914,1.0,1.0,153.0,2.0
6457,acostme01,1915,1.0,23.0,3.0,30.0
6458,aglerjo01,1915,1.0,7.0,4.0,12.0
6459,aglerjo01,1915,26.0,3.0,2.0,2.0
6460,anderge01,1915,1.0,41.0,13.0,82.0
6461,babinch01,1915,1.0,3.0,12.0,2.0
6462,bairddo01,1915,1.0,1.0,21.0,1.0
6463,banksev01,1915,1.0,5.0,5.0,1.0
6464,barbetu01,1915,1.0,4.0,1.0,17.0
6465,barneed01,1915,1.0,4.0,8.0,1.0
6466,barneed01,1915,26.0,4.0,23.0,2.0
6467,baumapa01,1915,1.0,1.0,2.0,1.0
6468,bealljo01,1915,1.0,10.0,2.0,1.0
6469,beckebe01,1915,1.0,90.0,1.0,9.0
6470,beckema01,1915,1.0,1.0,17.0,2.0
6471,beschbo01,1915,1.0,128.0,1.0,2.0
6472,billijo01,1915,1.0,1.0,2.0,1.0
6473,bradlhu01,1915,1.0,1.0,1.0,16.0
6474,bradlhu01,1915,26.0,1.0,1.0,8.0
6475,brainfr01,1915,1.0,1.0,2.0,1.0
6476,brennad01,1915,1.0,1.0,1.0,2.0
6477,brownji02,1915,1.0,1.0,2.0,1.0
6478,brownmo01,1915,1.0,1.0,1.0,2.0
6479,burnsge01,1915,1.0,140.0,1.0,16.0
6480,campbvi01,1915,1.0,1.0,13.0,115.0
6481,careyma01,1915,1.0,139.0,1.0,1.0
6482,cathete01,1915,1.0,32.0,1.0,3.0
6483,chadbch01,1915,1.0,6.0,147.0,1.0
6484,chaseha01,1915,1.0,1.0,1.0,2.0
6485,chouife01,1915,1.0,2.0,2.0,1.0
6486,clarkfr01,1915,1.0,2.0,1.0,1.0
6487,cobbty01,1915,1.0,1.0,156.0,1.0
6488,collish01,1915,1.0,21.0,22.0,65.0
6489,collizi01,1915,1.0,1.0,89.0,1.0
6490,collizi01,1915,26.0,5.0,1.0,1.0
6491,comptpe01,1915,1.0,1.0,3.0,1.0
6492,comptpe01,1915,26.0,1.0,21.0,12.0
6493,connojo04,1915,1.0,81.0,4.0,10.0
6494,connoto01,1915,1.0,12.0,1.0,9.0
6495,cookdo01,1915,1.0,1.0,1.0,131.0
6496,coopecl01,1915,1.0,112.0,8.0,3.0
6497,corrire01,1915,1.0,1.0,2.0,1.0
6498,costeda01,1915,1.0,6.0,13.0,6.0
6499,cravaga01,1915,1.0,1.0,1.0,149.0
6500,crawfke01,1915,1.0,2.0,1.0,4.0
6501,crawfsa01,1915,1.0,1.0,1.0,156.0
6502,creebi01,1915,1.0,1.0,38.0,17.0
6503,daleyto01,1915,1.0,2.0,1.0,2.0
6504,daltoja01,1915,1.0,11.0,61.0,53.0
6505,daviech01,1915,1.0,8.0,22.0,5.0
6506,delahfr01,1915,1.0,12.0,1.0,1.0
6507,demmira01,1915,1.0,2.0,1.0,3.0
6508,dolanco02,1915,1.0,29.0,48.0,25.0
6509,drakede01,1915,1.0,8.0,63.0,34.0
6510,duncapa01,1915,1.0,1.0,2.0,1.0
6511,duncave01,1915,1.0,61.0,65.0,1.0
6512,egandi01,1915,26.0,12.0,1.0,14.0
6513,englecl01,1915,1.0,15.0,75.0,14.0
6514,escheji01,1915,1.0,1.0,11.0,1.0
6515,evansst01,1915,1.0,1.0,1.0,62.0
6516,evansst01,1915,26.0,1.0,1.0,88.0
6517,felscha01,1915,1.0,35.0,74.0,11.0
6518,fitzped01,1915,1.0,1.0,8.0,23.0
6519,flackma01,1915,1.0,62.0,1.0,81.0
6520,fluhrjo01,1915,1.0,3.0,1.0,1.0
6521,fournja01,1915,1.0,39.0,14.0,7.0
6522,gainede01,1915,1.0,1.0,6.0,2.0
6523,gilbela01,1915,1.0,3.0,1.0,27.0
6524,gilhofr01,1915,1.0,1.0,1.0,2.0
6525,gilmogr01,1915,1.0,1.0,1.0,119.0
6526,goodwi01,1915,1.0,1.0,2.0,125.0
6527,graneja01,1915,1.0,107.0,2.0,9.0
6528,griffto01,1915,1.0,3.0,1.0,160.0
6529,griggar01,1915,1.0,1.0,1.0,2.0
6530,haasbr01,1915,1.0,4.0,1.0,1.0
6531,hanfoch01,1915,1.0,11.0,2.0,33.0
6532,hartzro01,1915,1.0,105.0,1.0,3.0
6533,helfrty01,1915,1.0,1.0,1.0,2.0
6534,hendrti01,1915,1.0,1.0,13.0,1.0
6535,henriol01,1915,1.0,10.0,5.0,13.0
6536,hickmji01,1915,1.0,1.0,21.0,1.0
6537,highhu01,1915,1.0,45.0,72.0,2.0
6538,hinchbi01,1915,1.0,7.0,1.0,151.0
6539,hofmaso01,1915,1.0,47.0,21.0,19.0
6540,hoopeha01,1915,1.0,1.0,1.0,149.0
6541,howarda01,1915,1.0,1.0,2.0,2.0
6542,howariv01,1915,1.0,6.0,2.0,12.0
6543,hummejo01,1915,1.0,3.0,2.0,19.0
6544,hyattha01,1915,1.0,1.0,2.0,26.0
6545,jacksbi01,1915,1.0,1.0,2.0,1.0
6546,jacksjo01,1915,1.0,6.0,1.0,45.0
6547,jacksjo01,1915,26.0,20.0,27.0,1.0
6548,jacobba01,1915,1.0,4.0,6.0,1.0
6549,jacobba01,1915,26.0,4.0,4.0,27.0
6550,jacobme01,1915,1.0,1.0,3.0,4.0
6551,jamiech01,1915,1.0,18.0,1.0,1.0
6552,johnswa01,1915,1.0,2.0,1.0,4.0
6553,jonesda01,1915,1.0,14.0,1.0,1.0
6554,jonesfi01,1915,1.0,1.0,2.0,3.0
6555,judgejo01,1915,1.0,1.0,1.0,3.0
6556,kanefr01,1915,1.0,3.0,1.0,1.0
6557,kauffbe01,1915,1.0,1.0,136.0,1.0
6558,kauffdi01,1915,1.0,1.0,1.0,2.0
6559,kavanma01,1915,1.0,3.0,1.0,1.0
6560,kellyge01,1915,1.0,1.0,5.0,1.0
6561,kellyji01,1915,1.0,15.0,5.0,133.0
6562,kenwobi01,1915,1.0,1.0,1.0,8.0
6563,killere01,1915,1.0,79.0,74.0,1.0
6564,kirbyla01,1915,1.0,10.0,41.0,5.0
6565,knabeot01,1915,1.0,1.0,1.0,2.0
6566,knisepe01,1915,1.0,9.0,10.0,17.0
6567,koppme01,1915,1.0,9.0,1.0,2.0
6568,krugear01,1915,1.0,34.0,4.0,31.0
6569,lafited01,1915,1.0,1.0,1.0,3.0
6570,laydege01,1915,1.0,1.0,3.0,1.0
6571,leachto01,1915,1.0,18.0,82.0,1.0
6572,leebi01,1915,1.0,8.0,7.0,3.0
6573,leibone01,1915,1.0,1.0,53.0,1.0
6574,leibone01,1915,26.0,11.0,13.0,1.0
6575,lejeula01,1915,1.0,1.0,19.0,1.0
6576,lewisdu01,1915,1.0,152.0,1.0,1.0
6577,lewisja01,1915,1.0,1.0,1.0,7.0
6578,longto01,1915,1.0,3.0,52.0,87.0
6579,lordha01,1915,1.0,1.0,1.0,2.0
6580,mageesh01,1915,1.0,35.0,102.0,1.0
6581,malonle01,1915,1.0,1.0,1.0,5.0
6582,mannle01,1915,1.0,94.0,8.0,34.0
6583,marsaar01,1915,1.0,1.0,36.0,1.0
6584,mayersa01,1915,1.0,2.0,1.0,9.0
6585,mccanja01,1915,1.0,24.0,59.0,26.0
6586,mcdonte01,1915,1.0,13.0,1.0,54.0
6587,mckecbi01,1915,1.0,1.0,1.0,2.0
6588,menosmi01,1915,1.0,7.0,2.0,3.0
6589,merklfr01,1915,1.0,1.0,28.0,6.0
6590,meyerbe01,1915,1.0,1.0,1.0,35.0
6591,meyerbe01,1915,26.0,74.0,1.0,16.0
6592,milancl01,1915,1.0,1.0,151.0,1.0
6593,milanho01,1915,1.0,3.0,5.0,5.0
6594,milleel01,1915,1.0,1.0,21.0,7.0
6595,millewa02,1915,1.0,154.0,1.0,1.0
6596,moellda01,1915,1.0,22.0,1.0,95.0
6597,moranhe01,1915,1.0,16.0,13.0,101.0
6598,moriage02,1915,1.0,1.0,2.0,1.0
6599,murphda02,1915,1.0,1.0,1.0,2.0
6600,murphed02,1915,1.0,1.0,1.0,59.0
6601,murphed02,1915,26.0,4.0,1.0,68.0
6602,murrare01,1915,1.0,2.0,31.0,4.0
6603,murrare01,1915,26.0,8.0,12.0,26.0
6604,myershy01,1915,1.0,1.0,153.0,1.0
6605,nixonal01,1915,1.0,9.0,2.0,2.0
6606,oakesre01,1915,1.0,1.0,152.0,2.0
6607,oldriru01,1915,1.0,88.0,9.0,1.0
6608,olsoniv01,1915,26.0,1.0,1.0,2.0
6609,parkepa01,1915,1.0,1.0,1.0,3.0
6610,paskedo01,1915,1.0,20.0,75.0,2.0
6611,quinlfi01,1915,1.0,10.0,11.0,14.0
6612,quinnja01,1915,1.0,2.0,1.0,1.0
6613,rehgwa01,1915,1.0,1.0,1.0,2.0
6614,rheamcy01,1915,1.0,13.0,5.0,7.0
6615,roberda01,1915,1.0,17.0,1.0,123.0
6616,rodgebi01,1915,50.0,1.0,1.0,2.0
6617,rondehe01,1915,1.0,12.0,1.0,1.0
6618,rothbr01,1915,1.0,30.0,2.0,1.0
6619,rothbr01,1915,26.0,1.0,40.0,1.0
6620,roushed01,1915,1.0,1.0,143.0,2.0
6621,savagji01,1915,1.0,1.0,1.0,4.0
6622,schaege01,1915,1.0,4.0,1.0,15.0
6623,schanwa01,1915,1.0,21.0,22.0,1.0
6624,scheeal01,1915,1.0,155.0,1.0,1.0
6625,scheefr01,1915,1.0,1.0,2.0,1.0
6626,schulfr01,1915,1.0,146.0,1.0,5.0
6627,shankho01,1915,1.0,76.0,2.0,5.0
6628,shannjo01,1915,1.0,2.0,2.0,1.0
6629,shawal02,1915,1.0,120.0,5.0,1.0
6630,sheltsk01,1915,1.0,1.0,11.0,1.0
6631,shortch01,1915,1.0,1.0,5.0,2.0
6632,shottbu01,1915,1.0,138.0,6.0,12.0
6633,simmoha01,1915,1.0,14.0,1.0,1.0
