,playerID,yearID,teamID,lgID,inseason,G,W,L,rank,plyrMgr
2820,hoffmgl01,1998,LAN,NL,13.0,88.0,48.0,42.0,19.0,N
2821,garneph01,1998,MIL,NL,1.0,162.0,74.0,88.0,37.0,N
2822,aloufe01,1998,MON,NL,1.0,162.0,65.0,97.0,28.0,N
2823,valenbo02,1998,NYN,NL,1.0,162.0,88.0,74.0,10.0,N
2824,francte01,1998,PHI,NL,1.0,162.0,75.0,87.0,19.0,N
2825,lamonge01,1998,PIT,NL,1.0,162.0,69.0,93.0,46.0,N
2826,bochybr01,1998,SDN,NL,1.0,162.0,98.0,64.0,1.0,N
2827,bakerdu01,1998,SFN,NL,1.0,163.0,89.0,74.0,10.0,N
2828,larusto01,1998,SLN,NL,1.0,162.0,83.0,79.0,19.0,N
2829,collite99,1999,ANA,AL,1.0,133.0,52.0,82.0,28.0,N
2830,maddojo99,1999,ANA,AL,13.0,29.0,20.0,11.0,28.0,N
2831,millera99,1999,BAL,AL,1.0,162.0,78.0,84.0,28.0,N
2832,williji03,1999,BOS,AL,1.0,162.0,94.0,68.0,10.0,N
2833,manueje01,1999,CHA,AL,1.0,161.0,75.0,86.0,10.0,N
2834,hargrmi01,1999,CLE,AL,1.0,162.0,97.0,65.0,1.0,N
2835,parrila01,1999,DET,AL,1.0,161.0,69.0,92.0,19.0,N
2836,muserto01,1999,KCA,AL,1.0,161.0,64.0,97.0,28.0,N
2837,kellyto01,1999,MIN,AL,1.0,162.0,63.0,97.0,37.0,N
2838,torrejo01,1999,NYA,AL,1.0,162.0,98.0,64.0,1.0,N
2839,howear01,1999,OAK,AL,1.0,162.0,87.0,75.0,10.0,N
2840,pinielo01,1999,SEA,AL,1.0,162.0,79.0,83.0,19.0,N
2841,rothsla01,1999,TBA,AL,1.0,162.0,69.0,93.0,37.0,N
2842,oatesjo01,1999,TEX,AL,1.0,162.0,95.0,67.0,1.0,N
2843,fregoji01,1999,TOR,AL,1.0,162.0,84.0,78.0,19.0,N
2844,showabu99,1999,ARI,NL,1.0,162.0,100.0,62.0,1.0,N
2845,coxbo01,1999,ATL,NL,1.0,162.0,103.0,60.0,1.0,N
2846,rigglji99,1999,CHN,NL,1.0,162.0,67.0,95.0,46.0,N
2847,mckeoja99,1999,CIN,NL,1.0,163.0,96.0,67.0,10.0,N
2848,leylaji99,1999,COL,NL,1.0,162.0,72.0,90.0,37.0,N
2849,bolesjo99,1999,FLO,NL,1.0,162.0,64.0,98.0,37.0,N
2850,dierkla01,1999,HOU,NL,1.0,61.0,39.0,24.0,1.0,N
2851,galanma99,1999,HOU,NL,13.0,27.0,14.0,15.0,10.0,N
2852,dierkla01,1999,HOU,NL,26.0,74.0,47.0,29.0,1.0,N
2853,johnsda02,1999,LAN,NL,1.0,162.0,77.0,85.0,19.0,N
2854,garneph01,1999,MIL,NL,1.0,112.0,53.0,60.0,37.0,N
2855,lefebji01,1999,MIL,NL,13.0,49.0,23.0,28.0,37.0,N
2856,aloufe01,1999,MON,NL,1.0,162.0,68.0,94.0,28.0,N
2857,valenbo02,1999,NYN,NL,1.0,163.0,97.0,66.0,10.0,N
2858,francte01,1999,PHI,NL,1.0,162.0,77.0,85.0,19.0,N
2859,lamonge01,1999,PIT,NL,1.0,161.0,78.0,83.0,19.0,N
2860,bochybr01,1999,SDN,NL,1.0,162.0,74.0,88.0,28.0,N
2861,bakerdu01,1999,SFN,NL,1.0,162.0,86.0,76.0,10.0,N
2862,larusto01,1999,SLN,NL,1.0,161.0,75.0,86.0,28.0,N
2863,sciosmi01,2000,ANA,AL,1.0,162.0,82.0,80.0,19.0,N
2864,hargrmi01,2000,BAL,AL,1.0,162.0,74.0,88.0,28.0,N
2865,williji03,2000,BOS,AL,1.0,162.0,85.0,77.0,10.0,N
2866,manueje01,2000,CHA,AL,1.0,154.0,92.0,62.0,1.0,N
2867,nossejo01,2000,CHA,AL,13.0,8.0,4.0,6.0,1.0,N
2868,manuech01,2000,CLE,AL,1.0,149.0,82.0,67.0,10.0,N
2869,littlgr99,2000,CLE,AL,13.0,13.0,9.0,6.0,10.0,N
2870,garneph01,2000,DET,AL,1.0,154.0,75.0,79.0,19.0,N
2871,melvibo01,2000,DET,AL,13.0,8.0,5.0,5.0,19.0,N
2872,muserto01,2000,KCA,AL,1.0,162.0,77.0,85.0,28.0,N
2873,kellyto01,2000,MIN,AL,1.0,162.0,69.0,93.0,37.0,N
2874,torrejo01,2000,NYA,AL,1.0,161.0,87.0,74.0,1.0,N
2875,howear01,2000,OAK,AL,1.0,161.0,91.0,70.0,1.0,N
2876,pinielo01,2000,SEA,AL,1.0,162.0,91.0,71.0,10.0,N
2877,rothsla01,2000,TBA,AL,1.0,158.0,67.0,91.0,37.0,N
2878,russebi01,2000,TBA,AL,13.0,3.0,3.0,2.0,37.0,N
2879,oatesjo01,2000,TEX,AL,1.0,162.0,71.0,91.0,28.0,N
2880,fregoji01,2000,TOR,AL,1.0,162.0,83.0,79.0,19.0,N
2881,showabu99,2000,ARI,NL,1.0,162.0,85.0,77.0,19.0,N
2882,coxbo01,2000,ATL,NL,1.0,157.0,91.0,66.0,1.0,N
2883,corrapa01,2000,ATL,NL,13.0,5.0,5.0,2.0,1.0,N
2884,baylodo01,2000,CHN,NL,1.0,162.0,65.0,97.0,46.0,N
2885,mckeoja99,2000,CIN,NL,1.0,163.0,85.0,77.0,10.0,N
2886,bellbu01,2000,COL,NL,1.0,160.0,81.0,79.0,28.0,N
2887,harrato01,2000,COL,NL,13.0,2.0,2.0,2.0,28.0,N
2888,bolesjo99,2000,FLO,NL,1.0,159.0,79.0,80.0,19.0,N
2889,gonzafr99,2000,FLO,NL,13.0,2.0,1.0,3.0,19.0,N
2890,dierkla01,2000,HOU,NL,1.0,162.0,72.0,90.0,28.0,N
2891,johnsda02,2000,LAN,NL,1.0,158.0,83.0,75.0,10.0,N
2892,tracyji01,2000,LAN,NL,13.0,4.0,4.0,2.0,10.0,N
2893,lopesda01,2000,MIL,NL,1.0,163.0,73.0,89.0,19.0,N
2894,aloufe01,2000,MON,NL,1.0,162.0,67.0,95.0,28.0,N
2895,valenbo02,2000,NYN,NL,1.0,162.0,94.0,68.0,10.0,N
2896,francte01,2000,PHI,NL,1.0,162.0,65.0,97.0,37.0,N
2897,lamonge01,2000,PIT,NL,1.0,162.0,69.0,93.0,37.0,N
2898,bochybr01,2000,SDN,NL,1.0,162.0,76.0,86.0,37.0,N
2899,bakerdu01,2000,SFN,NL,1.0,162.0,97.0,65.0,1.0,N
2900,larusto01,2000,SLN,NL,1.0,162.0,95.0,67.0,1.0,N
2901,sciosmi01,2001,ANA,AL,1.0,162.0,75.0,87.0,19.0,N
2902,hargrmi01,2001,BAL,AL,1.0,162.0,63.0,98.0,28.0,N
2903,williji03,2001,BOS,AL,1.0,118.0,65.0,54.0,10.0,N
2904,kerrijo01,2001,BOS,AL,13.0,43.0,18.0,27.0,10.0,N
2905,manueje01,2001,CHA,AL,1.0,162.0,83.0,79.0,19.0,N
2906,manuech01,2001,CLE,AL,1.0,144.0,80.0,64.0,1.0,N
2907,littlgr99,2001,CLE,AL,13.0,18.0,12.0,8.0,1.0,N
2908,garneph01,2001,DET,AL,1.0,162.0,66.0,96.0,28.0,N
2909,muserto01,2001,KCA,AL,1.0,161.0,65.0,96.0,37.0,N
2910,quirkja01,2001,KCA,AL,13.0,1.0,1.0,2.0,37.0,N
2911,kellyto01,2001,MIN,AL,1.0,162.0,85.0,77.0,10.0,N
2912,torrejo01,2001,NYA,AL,1.0,161.0,95.0,65.0,1.0,N
2913,howear01,2001,OAK,AL,1.0,162.0,102.0,60.0,10.0,N
2914,pinielo01,2001,SEA,AL,1.0,158.0,112.0,47.0,1.0,N
2915,mclarjo99,2001,SEA,AL,13.0,4.0,5.0,1.0,1.0,N
2916,rothsla01,2001,TBA,AL,1.0,14.0,5.0,11.0,37.0,N
2917,mcraeha01,2001,TBA,AL,13.0,148.0,58.0,90.0,37.0,N
2918,oatesjo01,2001,TEX,AL,1.0,28.0,12.0,18.0,28.0,N
2919,narroje01,2001,TEX,AL,13.0,134.0,62.0,72.0,28.0,N
2920,martibu01,2001,TOR,AL,1.0,159.0,79.0,80.0,19.0,N
2921,rojasco01,2001,TOR,AL,13.0,3.0,2.0,3.0,19.0,N
2922,brenlbo01,2001,ARI,NL,1.0,162.0,92.0,70.0,1.0,N
2923,coxbo01,2001,ATL,NL,1.0,162.0,88.0,74.0,1.0,N
2924,baylodo01,2001,CHN,NL,1.0,162.0,88.0,74.0,19.0,N
2925,boonebo01,2001,CIN,NL,1.0,162.0,66.0,96.0,37.0,N
2926,bellbu01,2001,COL,NL,1.0,162.0,73.0,89.0,37.0,N
2927,bolesjo99,2001,FLO,NL,1.0,49.0,23.0,28.0,28.0,N
2928,perezto01,2001,FLO,NL,13.0,113.0,55.0,60.0,28.0,N
2929,dierkla01,2001,HOU,NL,1.0,162.0,93.0,69.0,10.0,N
2930,tracyji01,2001,LAN,NL,1.0,162.0,86.0,76.0,19.0,N
2931,lopesda01,2001,MIL,NL,1.0,162.0,68.0,94.0,28.0,N
2932,aloufe01,2001,MON,NL,1.0,53.0,22.0,33.0,37.0,N
2933,torboje01,2001,MON,NL,13.0,109.0,48.0,62.0,37.0,N
2934,valenbo02,2001,NYN,NL,1.0,162.0,82.0,80.0,19.0,N
2935,bowala01,2001,PHI,NL,1.0,162.0,86.0,76.0,10.0,N
2936,mcclell01,2001,PIT,NL,1.0,162.0,62.0,100.0,46.0,N
2937,bochybr01,2001,SDN,NL,1.0,162.0,79.0,83.0,28.0,N
2938,bakerdu01,2001,SFN,NL,1.0,162.0,90.0,72.0,10.0,N
2939,larusto01,2001,SLN,NL,1.0,162.0,93.0,69.0,1.0,N
2940,sciosmi01,2002,ANA,AL,1.0,162.0,99.0,63.0,10.0,N
2941,hargrmi01,2002,BAL,AL,1.0,162.0,67.0,95.0,28.0,N
2942,littlgr99,2002,BOS,AL,1.0,162.0,93.0,69.0,10.0,N
2943,manueje01,2002,CHA,AL,1.0,162.0,81.0,81.0,10.0,N
2944,manuech01,2002,CLE,AL,1.0,86.0,40.0,48.0,19.0,N
2945,skinnjo01,2002,CLE,AL,13.0,76.0,36.0,42.0,19.0,N
2946,garneph01,2002,DET,AL,1.0,6.0,1.0,7.0,37.0,N
2947,pujollu01,2002,DET,AL,13.0,155.0,56.0,100.0,37.0,N
2948,muserto01,2002,KCA,AL,1.0,23.0,9.0,16.0,28.0,N
2949,mizerjo01,2002,KCA,AL,13.0,13.0,6.0,9.0,28.0,N
2950,penato01,2002,KCA,AL,26.0,126.0,50.0,77.0,28.0,N
2951,gardero01,2002,MIN,AL,1.0,156.0,91.0,65.0,1.0,N
2952,ullgesc01,2002,MIN,AL,13.0,5.0,4.0,3.0,1.0,N
2953,torrejo01,2002,NYA,AL,1.0,161.0,103.0,59.0,1.0,N
2954,howear01,2002,OAK,AL,1.0,162.0,103.0,60.0,1.0,N
2955,pinielo01,2002,SEA,AL,1.0,162.0,93.0,69.0,19.0,N
2956,mcraeha01,2002,TBA,AL,1.0,161.0,56.0,106.0,37.0,N
2957,narroje01,2002,TEX,AL,1.0,162.0,72.0,90.0,28.0,N
2958,martibu01,2002,TOR,AL,1.0,53.0,21.0,34.0,19.0,N
2959,toscaca99,2002,TOR,AL,13.0,109.0,58.0,52.0,19.0,N
2960,brenlbo01,2002,ARI,NL,1.0,162.0,98.0,64.0,1.0,N
2961,coxbo01,2002,ATL,NL,1.0,161.0,101.0,60.0,1.0,N
2962,baylodo01,2002,CHN,NL,1.0,83.0,35.0,50.0,37.0,N
2963,lachere01,2002,CHN,NL,13.0,1.0,1.0,2.0,37.0,N
2964,kimmbr01,2002,CHN,NL,26.0,78.0,34.0,46.0,37.0,N
2965,boonebo01,2002,CIN,NL,1.0,162.0,78.0,84.0,19.0,N
2966,bellbu01,2002,COL,NL,1.0,22.0,7.0,17.0,28.0,N
2967,hurdlcl01,2002,COL,NL,13.0,140.0,67.0,73.0,28.0,N
2968,torboje01,2002,FLO,NL,1.0,162.0,79.0,83.0,28.0,N
2969,williji03,2002,HOU,NL,1.0,161.0,83.0,78.0,10.0,N
2970,tamarjo01,2002,HOU,NL,13.0,1.0,2.0,1.0,10.0,N
2971,tracyji01,2002,LAN,NL,1.0,162.0,92.0,70.0,19.0,N
2972,lopesda01,2002,MIL,NL,1.0,15.0,4.0,13.0,46.0,N
2973,roystje01,2002,MIL,NL,13.0,147.0,54.0,94.0,46.0,N
2974,robinfr02,2002,MON,NL,1.0,162.0,83.0,79.0,10.0,N
2975,valenbo02,2002,NYN,NL,1.0,161.0,75.0,86.0,37.0,N
2976,bowala01,2002,PHI,NL,1.0,161.0,80.0,81.0,19.0,N
2977,mcclell01,2002,PIT,NL,1.0,161.0,72.0,89.0,28.0,N
2978,bochybr01,2002,SDN,NL,1.0,162.0,66.0,96.0,37.0,N
2979,bakerdu01,2002,SFN,NL,1.0,162.0,95.0,66.0,10.0,N
2980,larusto01,2002,SLN,NL,1.0,162.0,97.0,65.0,1.0,N
2981,sciosmi01,2003,ANA,AL,1.0,162.0,77.0,85.0,19.0,N
2982,hargrmi01,2003,BAL,AL,1.0,151.0,67.0,83.0,28.0,N
2983,perlosa01,2003,BAL,AL,13.0,12.0,5.0,9.0,28.0,N
2984,littlgr99,2003,BOS,AL,1.0,162.0,95.0,67.0,10.0,N
2985,manueje01,2003,CHA,AL,1.0,162.0,86.0,76.0,10.0,N
2986,wedgeer01,2003,CLE,AL,1.0,162.0,68.0,94.0,28.0,N
2987,trammal01,2003,DET,AL,1.0,162.0,44.0,119.0,37.0,N
2988,penato01,2003,KCA,AL,1.0,162.0,83.0,79.0,19.0,N
2989,gardero01,2003,MIN,AL,1.0,162.0,90.0,72.0,1.0,N
2990,torrejo01,2003,NYA,AL,1.0,163.0,101.0,61.0,1.0,N
2991,machake01,2003,OAK,AL,1.0,162.0,96.0,66.0,1.0,N
2992,melvibo01,2003,SEA,AL,1.0,162.0,93.0,69.0,10.0,N
2993,pinielo01,2003,TBA,AL,1.0,162.0,63.0,99.0,37.0,N
2994,showabu99,2003,TEX,AL,1.0,162.0,71.0,91.0,28.0,N
2995,toscaca99,2003,TOR,AL,1.0,159.0,83.0,76.0,19.0,N
2996,gibbojo02,2003,TOR,AL,13.0,3.0,4.0,1.0,19.0,N
2997,brenlbo01,2003,ARI,NL,1.0,162.0,84.0,78.0,19.0,N
2998,coxbo01,2003,ATL,NL,1.0,160.0,99.0,61.0,1.0,N
2999,corrapa01,2003,ATL,NL,13.0,2.0,3.0,1.0,1.0,N
3000,bakerdu01,2003,CHN,NL,1.0,162.0,88.0,74.0,1.0,N
3001,boonebo01,2003,CIN,NL,1.0,104.0,47.0,59.0,37.0,N
3002,knighra01,2003,CIN,NL,13.0,1.0,2.0,1.0,37.0,N
3003,mileyda99,2003,CIN,NL,26.0,57.0,23.0,36.0,37.0,N
3004,hurdlcl01,2003,COL,NL,1.0,162.0,74.0,88.0,28.0,N
3005,torboje01,2003,FLO,NL,1.0,38.0,17.0,23.0,10.0,N
3006,mckeoja99,2003,FLO,NL,13.0,124.0,75.0,50.0,10.0,N
3007,williji03,2003,HOU,NL,1.0,162.0,87.0,75.0,10.0,N
3008,tracyji01,2003,LAN,NL,1.0,162.0,85.0,77.0,10.0,N
3009,yostne01,2003,MIL,NL,1.0,162.0,68.0,94.0,46.0,N
3010,robinfr02,2003,MON,NL,1.0,162.0,83.0,79.0,28.0,N
3011,howear01,2003,NYN,NL,1.0,161.0,66.0,95.0,37.0,N
3012,bowala01,2003,PHI,NL,1.0,162.0,86.0,76.0,19.0,N
3013,mcclell01,2003,PIT,NL,1.0,162.0,75.0,87.0,28.0,N
3014,bochybr01,2003,SDN,NL,1.0,162.0,64.0,98.0,37.0,N
3015,aloufe01,2003,SFN,NL,1.0,161.0,100.0,61.0,1.0,N
3016,larusto01,2003,SLN,NL,1.0,162.0,85.0,77.0,19.0,N
3017,sciosmi01,2004,ANA,AL,1.0,161.0,91.0,70.0,1.0,N
3018,maddojo99,2004,ANA,AL,13.0,1.0,2.0,1.0,1.0,N
3019,mazzile01,2004,BAL,AL,1.0,162.0,78.0,84.0,19.0,N
3020,francte01,2004,BOS,AL,1.0,162.0,98.0,64.0,10.0,N
3021,guilloz01,2004,CHA,AL,1.0,158.0,82.0,76.0,10.0,N
3022,baineha01,2004,CHA,AL,13.0,4.0,2.0,4.0,10.0,N
3023,wedgeer01,2004,CLE,AL,1.0,162.0,80.0,82.0,19.0,N
3024,trammal01,2004,DET,AL,1.0,162.0,72.0,90.0,28.0,N
3025,penato01,2004,KCA,AL,1.0,162.0,58.0,104.0,37.0,N
3026,gardero01,2004,MIN,AL,1.0,162.0,92.0,70.0,1.0,N
3027,torrejo01,2004,NYA,AL,1.0,161.0,100.0,61.0,1.0,N
3028,randowi01,2004,NYA,AL,13.0,1.0,2.0,1.0,1.0,N
3029,machake01,2004,OAK,AL,1.0,162.0,91.0,71.0,10.0,N
3030,melvibo01,2004,SEA,AL,1.0,162.0,63.0,99.0,28.0,N
3031,pinielo01,2004,TBA,AL,1.0,161.0,70.0,91.0,28.0,N
3032,showabu99,2004,TEX,AL,1.0,162.0,89.0,73.0,19.0,N
3033,toscaca99,2004,TOR,AL,1.0,111.0,48.0,64.0,37.0,N
3034,gibbojo02,2004,TOR,AL,13.0,50.0,21.0,31.0,37.0,N
3035,brenlbo01,2004,ARI,NL,1.0,79.0,30.0,51.0,37.0,N
3036,pedrial01,2004,ARI,NL,13.0,83.0,23.0,61.0,37.0,N
3037,coxbo01,2004,ATL,NL,1.0,162.0,96.0,66.0,1.0,N
3038,bakerdu01,2004,CHN,NL,1.0,162.0,89.0,73.0,19.0,N
3039,mileyda99,2004,CIN,NL,1.0,162.0,76.0,86.0,28.0,N
3040,hurdlcl01,2004,COL,NL,1.0,162.0,68.0,94.0,28.0,N
3041,mckeoja99,2004,FLO,NL,1.0,162.0,83.0,79.0,19.0,N
3042,williji03,2004,HOU,NL,1.0,88.0,45.0,45.0,10.0,N
3043,garneph01,2004,HOU,NL,13.0,74.0,49.0,27.0,10.0,N
3044,tracyji01,2004,LAN,NL,1.0,162.0,93.0,69.0,1.0,N
3045,yostne01,2004,MIL,NL,1.0,161.0,67.0,94.0,46.0,N
3046,robinfr02,2004,MON,NL,1.0,162.0,67.0,95.0,37.0,N
3047,howear01,2004,NYN,NL,1.0,162.0,71.0,91.0,28.0,N
3048,bowala01,2004,PHI,NL,1.0,160.0,85.0,75.0,10.0,N
3049,varshga01,2004,PHI,NL,13.0,2.0,2.0,2.0,10.0,N
3050,mcclell01,2004,PIT,NL,1.0,161.0,72.0,89.0,37.0,N
3051,bochybr01,2004,SDN,NL,1.0,162.0,87.0,75.0,19.0,N
3052,aloufe01,2004,SFN,NL,1.0,162.0,91.0,71.0,10.0,N
3053,larusto01,2004,SLN,NL,1.0,162.0,105.0,58.0,1.0,N
3054,mazzile01,2005,BAL,AL,1.0,107.0,52.0,57.0,28.0,N
3055,perlosa01,2005,BAL,AL,13.0,55.0,24.0,33.0,28.0,N
3056,francte01,2005,BOS,AL,1.0,154.0,90.0,64.0,10.0,N
3057,millsbr01,2005,BOS,AL,13.0,8.0,6.0,4.0,10.0,N
3058,guilloz01,2005,CHA,AL,1.0,162.0,99.0,63.0,1.0,N
3059,wedgeer01,2005,CLE,AL,1.0,160.0,91.0,69.0,10.0,N
3060,bellbu01,2005,CLE,AL,13.0,1.0,2.0,1.0,10.0,N
3061,thompro01,2005,CLE,AL,26.0,1.0,2.0,1.0,10.0,N
3062,trammal01,2005,DET,AL,1.0,162.0,71.0,91.0,28.0,N
3063,penato01,2005,KCA,AL,1.0,33.0,9.0,26.0,37.0,N
3064,schaebo99,2005,KCA,AL,13.0,20.0,7.0,15.0,37.0,N
3065,bellbu01,2005,KCA,AL,26.0,109.0,43.0,67.0,37.0,N
3066,sciosmi01,2005,LAA,AL,1.0,162.0,95.0,67.0,1.0,N
3067,gardero01,2005,MIN,AL,1.0,162.0,83.0,79.0,19.0,N
3068,torrejo01,2005,NYA,AL,1.0,161.0,95.0,66.0,1.0,N
3069,girarjo01,2005,NYA,AL,13.0,1.0,1.0,2.0,1.0,N
3070,machake01,2005,OAK,AL,1.0,162.0,88.0,74.0,10.0,N
3071,hargrmi01,2005,SEA,AL,1.0,162.0,69.0,93.0,28.0,N
3072,pinielo01,2005,TBA,AL,1.0,162.0,67.0,95.0,37.0,N
3073,showabu99,2005,TEX,AL,1.0,162.0,79.0,83.0,19.0,N
3074,gibbojo02,2005,TOR,AL,1.0,162.0,80.0,82.0,19.0,N
3075,melvibo01,2005,ARI,NL,1.0,162.0,77.0,85.0,10.0,N
3076,coxbo01,2005,ATL,NL,1.0,162.0,90.0,72.0,1.0,N
3077,bakerdu01,2005,CHN,NL,1.0,162.0,79.0,83.0,28.0,N
3078,mileyda99,2005,CIN,NL,1.0,70.0,28.0,44.0,37.0,N
3079,narroje01,2005,CIN,NL,13.0,93.0,47.0,47.0,37.0,N
3080,hurdlcl01,2005,COL,NL,1.0,162.0,67.0,95.0,37.0,N
3081,mckeoja99,2005,FLO,NL,1.0,162.0,83.0,79.0,28.0,N
3082,garneph01,2005,HOU,NL,1.0,163.0,89.0,73.0,10.0,N
3083,tracyji01,2005,LAN,NL,1.0,162.0,71.0,91.0,28.0,N
3084,yostne01,2005,MIL,NL,1.0,162.0,81.0,81.0,19.0,N
3085,randowi01,2005,NYN,NL,1.0,162.0,83.0,79.0,19.0,N
3086,manuech01,2005,PHI,NL,1.0,162.0,88.0,74.0,10.0,N
3087,mcclell01,2005,PIT,NL,1.0,135.0,56.0,80.0,46.0,N
3088,mackape01,2005,PIT,NL,13.0,27.0,13.0,16.0,46.0,N
3089,bochybr01,2005,SDN,NL,1.0,162.0,82.0,80.0,1.0,N
3090,aloufe01,2005,SFN,NL,1.0,162.0,75.0,87.0,19.0,N
3091,larusto01,2005,SLN,NL,1.0,162.0,100.0,62.0,1.0,N
3092,robinfr02,2005,WAS,NL,1.0,162.0,81.0,81.0,37.0,N
3093,perlosa01,2006,BAL,AL,1.0,162.0,70.0,92.0,28.0,N
3094,francte01,2006,BOS,AL,1.0,162.0,86.0,76.0,19.0,N
3095,guilloz01,2006,CHA,AL,1.0,161.0,89.0,72.0,19.0,N
3096,corajo01,2006,CHA,AL,13.0,1.0,2.0,1.0,19.0,N
3097,wedgeer01,2006,CLE,AL,1.0,162.0,78.0,84.0,28.0,N
3098,leylaji99,2006,DET,AL,1.0,162.0,95.0,67.0,10.0,N
3099,bellbu01,2006,KCA,AL,1.0,152.0,58.0,94.0,37.0,N
3100,doranbi02,2006,KCA,AL,13.0,10.0,5.0,7.0,37.0,N
3101,sciosmi01,2006,LAA,AL,1.0,162.0,89.0,73.0,10.0,N
3102,gardero01,2006,MIN,AL,1.0,158.0,94.0,64.0,1.0,N
3103,ullgesc01,2006,MIN,AL,13.0,4.0,3.0,3.0,1.0,N
3104,torrejo01,2006,NYA,AL,1.0,161.0,96.0,65.0,1.0,N
3105,mazzile01,2006,NYA,AL,13.0,1.0,2.0,1.0,1.0,N
3106,machake01,2006,OAK,AL,1.0,162.0,93.0,69.0,1.0,N
3107,hargrmi01,2006,SEA,AL,1.0,162.0,78.0,84.0,28.0,N
3108,maddojo99,2006,TBA,AL,1.0,162.0,61.0,101.0,37.0,N
3109,showabu99,2006,TEX,AL,1.0,156.0,77.0,79.0,19.0,N
3110,wakamdo01,2006,TEX,AL,13.0,6.0,4.0,4.0,19.0,N
3111,gibbojo02,2006,TOR,AL,1.0,162.0,87.0,75.0,10.0,N
3112,melvibo01,2006,ARI,NL,1.0,162.0,76.0,86.0,28.0,N
3113,coxbo01,2006,ATL,NL,1.0,162.0,79.0,83.0,19.0,N
3114,bakerdu01,2006,CHN,NL,1.0,162.0,66.0,96.0,46.0,N
3115,narroje01,2006,CIN,NL,1.0,162.0,80.0,82.0,19.0,N
3116,hurdlcl01,2006,COL,NL,1.0,162.0,76.0,86.0,37.0,N
3117,girarjo01,2006,FLO,NL,1.0,161.0,77.0,84.0,28.0,N
3118,tuckga99,2006,FLO,NL,13.0,1.0,2.0,1.0,28.0,N
3119,garneph01,2006,HOU,NL,1.0,162.0,82.0,80.0,10.0,N
3120,littlgr99,2006,LAN,NL,1.0,162.0,88.0,74.0,10.0,N
3121,yostne01,2006,MIL,NL,1.0,162.0,75.0,87.0,28.0,N
3122,randowi01,2006,NYN,NL,1.0,162.0,97.0,65.0,1.0,N
3123,manuech01,2006,PHI,NL,1.0,161.0,85.0,76.0,10.0,N
3124,varshga01,2006,PHI,NL,13.0,1.0,1.0,2.0,10.0,N
3125,tracyji01,2006,PIT,NL,1.0,162.0,67.0,95.0,37.0,N
3126,bochybr01,2006,SDN,NL,1.0,162.0,88.0,74.0,1.0,N
3127,aloufe01,2006,SFN,NL,1.0,160.0,76.0,84.0,19.0,N
3128,wotusro01,2006,SFN,NL,13.0,1.0,1.0,2.0,19.0,N
3129,larusto01,2006,SLN,NL,1.0,161.0,83.0,78.0,1.0,N
3130,robinfr02,2006,WAS,NL,1.0,162.0,71.0,91.0,37.0,N
3131,perlosa01,2007,BAL,AL,1.0,72.0,32.0,42.0,28.0,N
3132,trembda99,2007,BAL,AL,13.0,90.0,39.0,53.0,28.0,N
3133,francte01,2007,BOS,AL,1.0,162.0,96.0,66.0,1.0,N
3134,guilloz01,2007,CHA,AL,1.0,162.0,72.0,90.0,28.0,N
3135,wedgeer01,2007,CLE,AL,1.0,162.0,96.0,66.0,1.0,N
3136,leylaji99,2007,DET,AL,1.0,162.0,88.0,74.0,10.0,N
3137,bellbu01,2007,KCA,AL,1.0,162.0,69.0,93.0,37.0,N
3138,sciosmi01,2007,LAA,AL,1.0,162.0,94.0,68.0,1.0,N
3139,gardero01,2007,MIN,AL,1.0,161.0,79.0,82.0,19.0,N
3140,ullgesc01,2007,MIN,AL,13.0,1.0,1.0,2.0,19.0,N
3141,torrejo01,2007,NYA,AL,1.0,160.0,93.0,67.0,10.0,N
3142,mattido01,2007,NYA,AL,13.0,2.0,2.0,2.0,10.0,N
3143,gerenbo01,2007,OAK,AL,1.0,162.0,76.0,86.0,19.0,N
3144,hargrmi01,2007,SEA,AL,1.0,77.0,45.0,34.0,10.0,N
3145,mclarjo99,2007,SEA,AL,13.0,85.0,45.0,42.0,10.0,N
3146,maddojo99,2007,TBA,AL,1.0,162.0,66.0,96.0,37.0,N
3147,washiro01,2007,TEX,AL,1.0,162.0,75.0,87.0,28.0,N
3148,gibbojo02,2007,TOR,AL,1.0,162.0,83.0,79.0,19.0,N
3149,melvibo01,2007,ARI,NL,1.0,162.0,90.0,72.0,1.0,N
3150,coxbo01,2007,ATL,NL,1.0,162.0,84.0,78.0,19.0,N
3151,pinielo01,2007,CHN,NL,1.0,158.0,82.0,76.0,1.0,N
3152,trammal01,2007,CHN,NL,13.0,4.0,4.0,2.0,1.0,N
3153,narroje01,2007,CIN,NL,1.0,82.0,32.0,52.0,37.0,N
3154,mackape01,2007,CIN,NL,13.0,80.0,42.0,40.0,37.0,N
3155,hurdlcl01,2007,COL,NL,1.0,163.0,90.0,73.0,10.0,N
3156,gonzafr99,2007,FLO,NL,1.0,162.0,71.0,91.0,37.0,N
3157,garneph01,2007,HOU,NL,1.0,131.0,58.0,73.0,28.0,N
3158,coopece01,2007,HOU,NL,13.0,31.0,16.0,17.0,28.0,N
3159,littlgr99,2007,LAN,NL,1.0,162.0,82.0,80.0,28.0,N
3160,yostne01,2007,MIL,NL,1.0,162.0,83.0,79.0,10.0,N
3161,randowi01,2007,NYN,NL,1.0,162.0,88.0,74.0,10.0,N
